prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
5723118,Craft Beer,Beer,Liquorland,8898632,89715,85946
5723130,Craft Beer,Beer,Liquorland,8898632,89715,85946
5723151,Craft Beer,Beer,Liquorland,8898632,89715,85946
5723220,Craft Beer,Beer,Liquorland,8898632,89715,85946
5723311,Craft Beer,Beer,Liquorland,8898632,89715,85946
5723752,Craft Beer,Beer,Liquorland,8898632,89715,85946
5745370,Liqueurs,Spirits,Liquorland,89765,87940,85946
5745507,Liqueurs,Spirits,Liquorland,89765,87940,85946
5745529,Liqueurs,Spirits,Liquorland,89765,87940,85946
5745540,Liqueurs,Spirits,Liquorland,89765,87940,85946
5745620,Liqueurs,Spirits,Liquorland,89765,87940,85946
5745642,Liqueurs,Spirits,Liquorland,89765,87940,85946
5747965,Bourbon Premix,Premixed Drinks,Liquorland,8898635,87941,85946
5747965,Gin Premix,Premixed Drinks,Liquorland,8899806,87941,85946
5788259,"Aperitif, Vermouth And Digestives",Spirits,Liquorland,8898623,87940,85946
5792879,Bourbon Premix,Premixed Drinks,Liquorland,8898635,87941,85946
5792879,Vodka Premix,Premixed Drinks,Liquorland,8898640,87941,85946
5798376,All Rose,Rose,Liquorland,8899808,8899807,85946
5799426,Gin Premix,Premixed Drinks,Liquorland,8899806,87941,85946
5799437,Gin Premix,Premixed Drinks,Liquorland,8899806,87941,85946
5799437,Whisky Premix,Premixed Drinks,Liquorland,8905804,87941,85946
5883533,Imported,Beer,Liquorland,8898630,89715,85946
5884150,Moscato & Sweet White Wine,White Wine,Liquorland,8906005,87939,85946
5884150,Other White Wine Varieties,White Wine,Liquorland,89761,87939,85946
5885903,Bourbon Premix,Premixed Drinks,Liquorland,8898635,87941,85946
5885903,Vodka Premix,Premixed Drinks,Liquorland,8898640,87941,85946
5888333,Bourbon,Spirits,Liquorland,89767,87940,85946
5888446,Japanese,World Foods,Dietary & World Foods,675104352,674113139,674112512
5888446,Gin,Spirits,Liquorland,89768,87940,85946
5888480,Japanese,World Foods,Dietary & World Foods,675104352,674113139,674112512
5888480,Vodka,Spirits,Liquorland,89771,87940,85946
5911559,Bourbon Premix,Premixed Drinks,Liquorland,8898635,87941,85946
5911559,Vodka Premix,Premixed Drinks,Liquorland,8898640,87941,85946
5986570,Whisky,Spirits,Liquorland,8899803,87940,85946
6026619,Beer,Low Carb & Low Sugar,Liquorland,654514050,654514009,85946
6026619,Full-Strength,Beer,Liquorland,8898631,89715,85946
6026619,Australian Beer,Beer,Liquorland,8905803,89715,85946
6104745,Liqueurs,Spirits,Liquorland,89765,87940,85946
6107696,Gin,Spirits,Liquorland,89768,87940,85946
6108134,Craft Beer,Beer,Liquorland,8898632,89715,85946
6108145,Craft Beer,Beer,Liquorland,8898632,89715,85946
6108236,Craft Beer,Beer,Liquorland,8898632,89715,85946
6108418,Craft Beer,Beer,Liquorland,8898632,89715,85946
6108961,Craft Beer,Beer,Liquorland,8898632,89715,85946
6128663,Champagne,Champagne & Sparkling,Liquorland,8898627,8898625,85946
6136027,Liqueurs,Spirits,Liquorland,89765,87940,85946
6147409,Gin,Spirits,Liquorland,89768,87940,85946
6153445,Craft Beer,Beer,Liquorland,8898632,89715,85946
6153478,Craft Beer,Beer,Liquorland,8898632,89715,85946
6156057,Whisky,Spirits,Liquorland,8899803,87940,85946
6163427,Whisky,Spirits,Liquorland,8899803,87940,85946
6163460,Whisky,Spirits,Liquorland,8899803,87940,85946
6165579,Whisky,Spirits,Liquorland,8899803,87940,85946
6177432,Bourbon Premix,Premixed Drinks,Liquorland,8898635,87941,85946
6177432,Vodka Premix,Premixed Drinks,Liquorland,8898640,87941,85946
