prodid,brand,name,size,current_price,full_price,raw_description
1283501,Saltram,1859 Barossa Shiraz 750ml,1 Each,20.0,0.0,SALTRAM 1859 BAROSSA SHIRAZ 750ML:EA
5542758,Atiru,Rose 750ml,1 Each,15.0,0.0,ATIRU ROSE 750ML:EA
8268572,Jacob's Creek,Sparkling Rose 750ml,1 Each,13.0,0.0,JACOB'S CREEK SPARKLING ROSE 750ML:EA
3814959,La Poda,Tempranillo 750ml,1 Each,22.0,0.0,LA PODA TEMPRANILLO 750ML:EA
5641320,Fireball,Cinnamon Whiskey 50mL,1 Each,8.0,0.0,FIREBALL CINNAMON WHISKEY 50ML:EA
2528433,The Crafty Punter,Clare Valley Riesling 750ml,1 Each,18.0,0.0,THE CRAFTY PUNTER CLARE VALLEY RIESLING 750ML:EA
5046676,Swanning Around,Pinot Noir 750ml,1 Each,20.0,0.0,SWANNING AROUND PINOT NOIR 750ML:EA
2741882,Earthworks,Barossa Tempranillo 750ml,1 Each,20.0,0.0,EARTHWORKS BAROSSA TEMPRANILLO 750ML:EA
3161480,Tussock Jumper,Tempranillo 750ml,1 Each,18.0,0.0,TUSSOCK JUMPER TEMPRANILLO 750ML:EA
3854782,Zilzie,Liv Lighter Rose 750ml,1 Each,16.0,0.0,ZILZIE LIV LIGHTER ROSE 750ML:EA
3114061,Land of Giants,Rose 750ml,1 Each,17.0,0.0,LAND OF GIANTS ROSE 750ML:EA
8310680,Banrock Station,Pink Moscato 750ml,1 Each,10.0,0.0,BANROCK STATION PINK MOSCATO 750ML:EA
3114072,Land of Giants,Marlborough Pinot Noir 750ml,1 Each,17.0,0.0,LAND OF GIANTS MARLBOROUGH PINOT NOIR 750ML:EA
4419563,Tussock Jumper,Sangiovese 750ml,1 Each,18.0,0.0,TUSSOCK JUMPER SANGIOVESE 750ML:EA
5548856,Swanning Around,Prosecco 750ml,1 Each,20.0,0.0,SWANNING AROUND PROSECCO 750ML:EA
3631223,Angove,Organic Shiraz 750ml,1 Each,17.0,0.0,ANGOVE ORGANIC SHIRAZ 750ML:EA
8234220,Donnari,Rosso Lambrusco 750ml,1 Each,10.0,0.0,DONNARI ROSSO LAMBRUSCO 750ML:EA
4448812,Revino,Pinot Grigio 750ml,1 Each,15.0,0.0,REVINO PINOT GRIGIO 750ML:EA
8325155,Whispers,Sparkling Pink Moscato 750ml,1 Each,5.5,0.0,WHISPERS SPARKLING PINK MOSCATO 750ML:EA
3657817,Bumblebee,Organic Chardonnay 750ml,1 Each,18.0,0.0,BUMBLEBEE ORGANIC CHARDONNAY 750ML:EA
5025202,Bumblebee,Organic Tempranillo 750ml,1 Each,18.0,0.0,BUMBLEBEE ORGANIC TEMPRANILLO 750ML:EA
4419508,Tussock Jumper,Grenache 750ml,1 Each,18.0,0.0,TUSSOCK JUMPER GRENACHE 750ML:EA
2816970,Gomersal,Riesling 750ml,1 Each,,,GOMERSAL RIESLING 750ML:EA
4739225,Tussock Jumper,Sauvignon Blanc 750ml,1 Each,18.0,0.0,TUSSOCK JUMPER SAUVIGNON BLANC 750ML:EA
1549427,Angove,Organic Sauvignon Blanc 750ml,1 Each,17.0,0.0,ANGOVE ORGANIC SAUVIGNON BLANC 750ML:EA
8849203,Drop Of Sunshine,Pinot Grigio 750ml,1 Each,18.0,0.0,DROP OF SUNSHINE PINOT GRIGIO 750ML:EA
8304290,Angove,Organic Shiraz Cabernet 750ml,1 Each,17.0,0.0,ANGOVE ORGANIC SHIRAZ CABERNET 750ML:EA
3854895,Zilzie,Liv Lighter Pinot Noir 750ml,1 Each,16.0,0.0,ZILZIE LIV LIGHTER PINOT NOIR 750ML:EA
8331384,Jack Daniels,Tennessee Whiskey Min 50mL,1 Each,9.0,0.0,JACK DANIELS TENNESSEE WHISKEY MIN 50ML:EA
3631256,Angove,Organic Pinot Grigio 750ml,1 Each,17.0,0.0,ANGOVE ORGANIC PINOT GRIGIO 750ML:EA
4304404,Two Churches,The Preacher Merlot 750ml,1 Each,18.0,0.0,TWO CHURCHES THE PREACHER MERLOT 750ML:EA
3240281,Friends,Franco & Rico Malbec 750ml,1 Each,12.0,0.0,FRIENDS FRANCO & RICO MALBEC 750ML:EA
3844166,Rey Del Mundo,Organic Tempranillo 750ml,1 Each,16.0,0.0,REY DEL MUNDO ORGANIC TEMPRANILLO 750ML:EA
