prodid,brand,name,size,current_price,full_price,raw_description
5491806,St. Clement,Gruner Veltliner 750ml,1 Each,20.0,0.0,ST. CLEMENT GRUNER VELTLINER 750ML:EA
5492048,Kentucky,Bourbon & Cola 4.8% Can 375ml,24 Pack,95.0,0.0,KENTUCKY BOURBON & COLA 4.8% CAN 375ML:CTN24
5492059,Kentucky,Bourbon Double Serve & Cola Can 375ml,24 Pack,119.0,0.0,KENTUCKY BOURBON DOUBLE SERVE & COLA CAN 375ML:CTN24
5492092,Kentucky,Bourbon & Cola 4.8% Can 375ml,6 Pack,30.0,0.0,KENTUCKY BOURBON & COLA 4.8% CAN 375ML:PACK6
5492117,Kentucky,Bourbon Double Serve & Cola No Sugar Can 375ml,24 Pack,119.0,0.0,KENTUCKY BOURBON DOUBLE SERVE & COLA NO SUGAR CAN 375ML:CTN24
5492172,Kentucky,Bourbon Double Serve & Cola Can 375ml 10 Pack,10 Pack,54.9,0.0,KENTUCKY BOURBON DOUBLE SERVE & COLA CAN 375ML 10PK:PACK10
5492762,FOUR PILLARS,FOUR PILLARS FRESH YUZU G,,,,FOUR PILLARS FRESH YUZU GIN & SODA CAN 250ML:CTN24
5492773,FOUR PILLARS,FOUR PILLARS FRESH YUZU G,,,,FOUR PILLARS FRESH YUZU GIN & SODA CAN 250ML:PACK4
5493346,Great Northern,Super Crisp Lager 8pk Can 375ml,8 Pack,24.0,0.0,GREAT NORTHERN SUPER CRISP LAGER 8PK CAN 375ML:PACK8
5493368,Pure Blonde,8pk Can 375ml,8 Pack,24.0,0.0,PURE BLONDE 8PK CAN 375ML:PACK8
5493561,HARD FIZZ,HARD FIZZ X GRAPE & STRAW,,,,HARD FIZZ X GRAPE & STRAWBERRY SELTZER CAN 250ML:CTN24
5493583,HARD FIZZ,HARD FIZZ X GRAPE & STRAW,,,,HARD FIZZ X GRAPE & STRAWBERRY SELTZER CAN 250ML:PACK4
5494677,Brick Lane,Hi-fi Dry Japanese No Carb Lager Can 355ml,6 Pack,21.0,0.0,BRICK LANE HI-FI DRY JAPANESE NO CARB LAGER CAN 355ML:PACK6
5495691,NED,NED AUSTRALIAN WHISKY & S,,,,NED AUSTRALIAN WHISKY & SODA APPLE CAN 375ML:CTN16
5495705,NED,NED AUSTRALIAN WHISKY & S,,,,NED AUSTRALIAN WHISKY & SODA APPLE CAN 375ML:PACK4
5496210,BUNDABERG,BUNDABERG ALCOHOLIC LEMON,,,,BUNDABERG ALCOHOLIC LEMON LIME BITTERS CAN 375ML:CTN24
5497518,Jose Cuervo,Watermelon Sparkling Margarita Can 330ml,4 Pack,20.0,30.0,JOSE CUERVO WATERMELON SPARKLING MARGARITA CAN 330ML:PACK4
5498576,Fireball,& Cola 6.6% Can 355ml,4 Pack,32.0,0.0,FIREBALL & COLA 6.6% CAN 355ML:PACK4
5498612,Fireball,& Apple 6.6% Can 355ml,4 Pack,32.0,0.0,FIREBALL & APPLE 6.6% CAN 355ML:PACK4
5498656,FIREBALL,FIREBALL & COLA 10% CAN 2,,,,FIREBALL & COLA 10% CAN 250ML:PACK4
5498689,Drop of Good,Pinot Noir 375ml,1 Each,10.0,0.0,DROP OF GOOD PINOT NOIR 375ML:EA
5498690,Drop of Good,Pinot Gris 375ml,1 Each,10.0,0.0,DROP OF GOOD PINOT GRIS 375ML:EA
5498725,Drop of Good,Malbec 375ml,1 Each,10.0,0.0,DROP OF GOOD MALBEC 375ML:EA
5498747,Drop of Good,Grenache 375ml,1 Each,10.0,0.0,DROP OF GOOD GRENACHE 375ML:EA
5498758,Drop of Good,Chardonnay 375ml,1 Each,10.0,0.0,DROP OF GOOD CHARDONNAY 375ML:EA
5501230,MOON DOG,MOON DOG FIZZER SELTZER 6,,119.0,0.0,MOON DOG FIZZER SELTZER 6% CAN 330ML (10PK):CTN30
5501262,MOON DOG,MOON DOG FIZZER SELTZER 6,,,,MOON DOG FIZZER SELTZER 6% CAN 330ML (10PK):PACK10
5502345,Preece,Pinot Grigio 750ml,1 Each,27.0,0.0,PREECE PINOT GRIGIO 750ML:EA
5502367,Preece,Chardonnay 750ml,1 Each,27.0,0.0,PREECE CHARDONNAY 750ML:EA
5502935,XXXX,Gold 8pk Can 375ml,8 Pack,25.0,0.0,XXXX GOLD 8PK CAN 375ML:PACK8
5511324,Willie Smith's,Organic Cider Can 355ml,16 Pack,77.0,0.0,WILLIE SMITH'S ORGANIC CIDER CAN 355ML:CTN16
5511335,Willie Smith's,Organic Cider Can 355ml,4 Pack,23.0,0.0,WILLIE SMITH'S ORGANIC CIDER CAN 355ML:PACK4
5512564,Willie Smith's,Bone Dry Cider Can 355ml,16 Pack,77.0,0.0,WILLIE SMITH'S BONE DRY CIDER CAN 355ML:CTN16
5512586,Willie Smith's,Bone Dry Cider Can 355ml,4 Pack,23.0,0.0,WILLIE SMITH'S BONE DRY CIDER CAN 355ML:PACK4
5512633,Winton Road,Barossa Valley Rose 750ml,1 Each,30.0,0.0,WINTON ROAD BAROSSA VALLEY ROSE 750ML:EA
551885,Melbourne Bitter,Can 375ml,6 Pack,25.0,0.0,MELBOURNE BITTER CAN 375ML:PACK6
5522772,TRULY,TRULY HARD SELTZER WILD B,,,,TRULY HARD SELTZER WILD BERRY CAN 330ML:CTN24
5522921,TRULY,TRULY HARD SELTZER WILD B,,,,TRULY HARD SELTZER WILD BERRY CAN 330ML:PACK4
5527302,ABSOLUT,ABSOLUT COCKTAILS PASSION,,,,ABSOLUT COCKTAILS PASSIONFRUIT MARTINI CAN 250ML:CTN24
5528021,ABSOLUT,ABSOLUT COCKTAILS BERRY V,,,,ABSOLUT COCKTAILS BERRY VODKARITA CAN 250ML:CTN24
5533768,WHITE CLAW,WHITE CLAW SURGE BLACKBER,,,,WHITE CLAW SURGE BLACKBERRY CAN 330ML:CTN24
5533779,WHITE CLAW,WHITE CLAW SURGE BLACKBER,,,,WHITE CLAW SURGE BLACKBERRY CAN 330ML:PACK4
5534137,GORDONS,GORDONS TROPICAL PASSIONF,,,,GORDONS TROPICAL PASSIONFRUIT BOTTLE 330ML:CTN24
5534170,GORDONS,GORDONS TROPICAL PASSIONF,,,,GORDONS TROPICAL PASSIONFRUIT BOTTLE 330ML:PACK4
5534501,BACARDI,BACARDI PINA COLADA CAN 2,,,,BACARDI PINA COLADA CAN 250ML:CTN24
5534523,BACARDI,BACARDI PINA COLADA CAN 2,,,,BACARDI PINA COLADA CAN 250ML:PACK4
5536573,Choosy Beggars,Nv Sparkling 750ml,1 Each,15.0,0.0,CHOOSY BEGGARS NV SPARKLING 750ML:EA
5538535,Swanning Around,Pink Moscato 750ml,1 Each,20.0,0.0,SWANNING AROUND PINK MOSCATO 750ML:EA
