prodid,brand,name,size,current_price,full_price,raw_description
1096876,Smirnoff,Sensations Espresso Fire Vodka 700ml,1 Each,54.0,0,SMIRNOFF SENSATIONS ESPRESSO FIRE VODKA 700ML:EA
5697696,Baileys,Australian Rivermint Chocolate Liqueur 700ml,1 Each,48.0,0,BAILEYS AUSTRALIAN RIVERMINT CHOCOLATE LIQUEUR 700ML:EA
8570454,Hard Rated,Lemon Lime Zero Sugar Can 375ml,4 Pack,26.0,0,HARD RATED LEMON LIME ZERO SUGAR CAN 375ML:PACK4
8240471,Jacob's Creek,Chardonnay Pinot Noir Nv 750ml,1 Each,13.0,0,JACOB'S CREEK CHARDONNAY PINOT NOIR NV 750ML:EA
3573499,Brilla,Prosecco 750ml,1 Each,23.0,0,BRILLA PROSECCO 750ML:EA
8933751,Sisters Run,Cabernet Sauvignon 750ml,1 Each,20.0,0,SISTERS RUN CABERNET SAUVIGNON 750ML:EA
7740843,Hard Rated,Zero Sugar Can 375ml,4 Pack,26.0,0,HARD RATED ZERO SUGAR CAN 375ML:PACK4
3884660,Bijou,Terre De Providence Rose 750ml,1 Each,20.0,0,BIJOU TERRE DE PROVIDENCE ROSE 750ML:EA
8325166,B Francois,Brut Nv 750ml,1 Each,15.0,0,B FRANCOIS BRUT NV 750ML:EA
3085349,Brookvale Union,Ginger Beer Can 330ml,6 Pack,32.0,0,BROOKVALE UNION GINGER BEER CAN 330ML:PACK6
1948546,Whispers,Pink Moscato 750ml,1 Each,5.5,0,WHISPERS PINK MOSCATO 750ML:EA
6327182,Vodka Cruiser,Double Guava Can 375ml,4 Pack,33.0,0,VODKA CRUISER DOUBLE GUAVA CAN 375ML:PACK4
6326703,Vodka Cruiser,Double Raspberry Can 375ml,4 Pack,33.0,0,VODKA CRUISER DOUBLE RASPBERRY CAN 375ML:PACK4
8262984,Bird In Hand,Sparkling Pinot Noir 750ml,1 Each,30.0,0,BIRD IN HAND SPARKLING PINOT NOIR 750ML:EA
3673584,Summerhouse,Marlborough Pinot Gris 750ml,1 Each,22.0,0,SUMMERHOUSE MARLBOROUGH PINOT GRIS 750ML:EA
7366306,Vodka Cruiser,Double Ls Passionfruit 6.8% Can 375ml,4 Pack,33.0,0,VODKA CRUISER DOUBLE LS PASSIONFRUIT 6.8% CAN 375ML:PACK4
8242025,Two Churches,The Preacher Chardonnay 750ml,1 Each,18.0,0,TWO CHURCHES THE PREACHER CHARDONNAY 750ML:EA
7688991,Vodka Cruiser,Double Low Sugar Blackcurrant Can 375ml,4 Pack,33.0,0,VODKA CRUISER DOUBLE LOW SUGAR BLACKCURRANT CAN 375ML:PACK4
2790800,Taylors,One Small Step Chardonnay 750ml,1 Each,16.0,0,TAYLORS ONE SMALL STEP CHARDONNAY 750ML:EA
3341325,Gordons,Pink Gin Rtd Bottle 330ml,4 Pack,31.5,0,GORDONS PINK GIN RTD BOTTLE 330ML:PACK4
3806815,Canard Duchene,Brut Nv Champagne 375ml,1 Each,40.0,0,CANARD DUCHENE BRUT NV CHAMPAGNE 375ML:EA
8227881,Houghton,White Classic 750ml,1 Each,14.0,0,HOUGHTON WHITE CLASSIC 750ML:EA
1522850,Sensi,Prosecco Doc 18k Gold 750ml,1 Each,28.0,0,SENSI PROSECCO DOC 18K GOLD 750ML:EA
5188422,Brookvale Union,Ginger Beer Low Sugar Can 330ml,6 Pack,32.0,0,BROOKVALE UNION GINGER BEER LOW SUGAR CAN 330ML:PACK6
