prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
9739561,Bandages & Strapping,First Aid & Medicinal,Health & Beauty,8907405,8907402,15083
9790569,Cotton Wool & Cotton Buds,First Aid & Medicinal,Health & Beauty,8907410,8907402,15083
9790569,Travel Packs And Accessories,Travel Packs And Minis,Health & Beauty,8907427,8907426,15083
9806035,Shampoo & Conditioner,Hair Care,Health & Beauty,8907417,14459,15083
9811272,Body Moisturiser,Skin Care,Health & Beauty,14501,14533,15083
9831892,Body Moisturiser,Skin Care,Health & Beauty,14501,14533,15083
9832975,Razors & Blades,Shaving & Hair Removal,Health & Beauty,15068,15084,15083
9833457,Razors & Blades,Shaving & Hair Removal,Health & Beauty,15068,15084,15083
9833865,After Sun,Sun Protection,Health & Beauty,8907422,8907420,15083
9849763,Razors & Blades,Shaving & Hair Removal,Health & Beauty,15068,15084,15083
9851700,Razors & Blades,Shaving & Hair Removal,Health & Beauty,15068,15084,15083
9851958,Body Wash,Shower & Bath Care,Health & Beauty,14596,14598,15083
9873269,Body Moisturiser,Skin Care,Health & Beauty,14501,14533,15083
9873269,Body Lotion,Shower & Bath Care,Health & Beauty,51248,14598,15083
9873495,Cleansers & Skincare Wipes,Skin Care,Health & Beauty,14527,14533,15083
9917218,Medicinal Care,Personal & Baby Care,Down Down,8906046,8906015,8906007
9917218,Antacid & Indigestion,First Aid & Medicinal,Health & Beauty,8907403,8907402,15083
9932732,Sexual Health,Personal Care,Health & Beauty,14192,14214,15083
9936187,Kids Hair Care,Hair Care,Health & Beauty,620287739,14459,15083
9936187,Baby Hair & Body Wash,Bath & Skincare,Baby,8904218,8904204,15603
9936187,Hair & Skin Care,Personal & Baby Care,Down Down,8906045,8906015,8906007
9936187,Shampoo & Conditioner,Hair Care,Health & Beauty,8907417,14459,15083
9936530,Treatments,Hair Care,Health & Beauty,8907418,14459,15083
9936573,Chewables,Vitamins & Supplements,Health & Beauty,835060837,8907425,15083
9936573,Digestive,Vitamins & Supplements,Health & Beauty,835062643,8907425,15083
9949600,Medicinal Care,Personal & Baby Care,Down Down,8906046,8906015,8906007
9949600,Eye & Ear Care,First Aid & Medicinal,Health & Beauty,8907409,8907402,15083
9953561,Gummies,Vitamins & Supplements,Health & Beauty,835060758,8907425,15083
9953561,Digestive,Vitamins & Supplements,Health & Beauty,835062643,8907425,15083
9960749,Toothpaste,Dental Care,Health & Beauty,14279,14345,15083
9960749,Sensitive Toothpaste,Dental Care,Health & Beauty,601089297,14345,15083
9969630,Toothbrushes,Dental Care,Health & Beauty,14320,14345,15083
9969630,Oral Care,Personal & Baby Care,Down Down,8906047,8906015,8906007
9971870,Shampoo & Conditioner,Hair Care,Health & Beauty,8907417,14459,15083
9972045,Shampoo & Conditioner,Hair Care,Health & Beauty,8907417,14459,15083
9982082,Quit Smoking,First Aid & Medicinal,Health & Beauty,8907415,8907402,15083
9982082,Other First Aid & Medicinal,First Aid & Medicinal,Health & Beauty,8907601,8907402,15083
9994296,Face Moisturiser,Skin Care,Health & Beauty,14494,14533,15083
9994343,Face Masks & Patches,Skin Care,Health & Beauty,826420899,14533,15083
9994354,Face Moisturiser,Skin Care,Health & Beauty,14494,14533,15083
9994569,Serums,Skin Care,Health & Beauty,826420892,14533,15083
