prodid,brand,name,size,current_price,full_price,raw_description
459566,Libra,Super Tampons,32 pack,9.0,0,LIBRA TAMPONS SUPER
4643421,Berocca,Energy Vitamin B & C Orange Flavour Effervescent Tablets,45 Pack,26.0,0,BEROCCA ENERGY 45S ORANGE
4658586,Nature's Own,Glucosamine Sulfate Tablets For Joint Health,240 pack,35.0,0,NATURE'S OWN GLUCOSAMINE SULFATE TABLETS 240PK
4658597,Nature's Own,Glucosamine Sulfate & Chondroitin Joints Tablets,200 pack,36.0,0,NATURE'S OWN GLUCOSAMINE W CHONDROITIN 200PK
4661300,Coles,Multi Angle Soft Toothbrushes,6 pack,4.5,0,COLES MULTI ANGLE SOFT TOOTHBRUSHES 6 PACK
4661310,Coles,Multi Angle Medium Toothbrushes,6 pack,4.5,0,COLES MULTI ANGLE MEDIUM TOOTHBRUSHES 6 PACK
4669028,L'Oreal,Men Expert Hydra Energetic Moisturiser,50mL,20.0,0,L'OREAL MEN EXPERT MOISTURISER HYDRA ENERGY 50ML
4701084,Nair,Hair Lightening Bleach For Face & Body,35g,15.4,0,NAIR HAIR LIGHTENING BLEACH FOR FACE & BODY 35G
4702826,Gillette,Blue 11 Plus Razors,20 pack,20.0,0,GILLETTE BLUE II PLUS RAZORS
4703705,Schick,Silk 4 Refills,4 pack,15.0,0,SCHICK SILK 4 REFILLS 4 PACK
4716343,John Frieda,Brilliant Brunette Moisturising Conditioner,250mL,21.0,0,JOHN FRIEDA BRILLIANT BRUNETTE MOISTURISING CONDITIONER 250ML
4716354,John Frieda,Sheer Blonde Conditioner Plat-champ,250mL,21.0,0,JOHN FRIEDA SHEER BLONDE CONDITIONER:PLAT-CHAMP:.:250 ML
4724330,Coles,Electrolyte Tablets Blackcurrant,20 pack,7.0,0,COLES ELECTROLYTE TABLETS BLACKCURRANT 20 PACK
4730592,Cenovis,Ginkgo Biloba 2000 Memory Support Tablets,100 pack,19.5,0,CENOVIS GINKGO BILOBA TABLETS 100PK
4740280,Micro,Protect Surgical Mask Level 3,10 pack,5.0,0,MICRO PROTECT SURGICAL MASK LEVEL 3 10PK
4759492,Coles,Exfoliating Bath Pad,1 each,4.0,0,COLES EXFOLIATING BATH PAD
4764801,Polident,Whitening Denture Cleaner for dentures and partials,36 pack,6.6,0,POLIDENT DENTURE CLEANSER:WHITENING:.:36 PACK
4767399,Palmolive,Naturals Body Wash Milk & Honey,1L,12.0,0,PALMOLIVE NATURALS BODY WASH MILK & HONEY 1LITRE
4767560,Colgate,Zig Zag Medium Toothbrush Value Pack,6 pack,12.0,0,COLGATE TOOTHBRUSH ZIG ZAG MEDIUM 6PK:ZIG ZAG:.:6 PACK
4777905,Fiji Kava,Noble Root Powder,50g,20.0,0,FIJI KAVA NOBLE ROOT POWDER 50G
4779773,Cenovis,Garlic Horseradish + Vitamin C Complex Capsules,120 pack,19.5,0,CENOVIS GARLIC HORSERADISH+ C COMPLEX CAPSULES 120PK
4784569,Coles,Scrunchies Velvet,3 Pack,5.0,0,COLES SCRUNCHIES VELVET 3 PACK
4791542,Wakey Wakey,Energy Efferverscent Tablets,20 pack,6.5,12,WAKEY WAKEY ENERGY EFFERVERSCENT TABLETS 20PK
4801839,Mylanta,2go Antacid Double Strength Chewable Tablets Lemon Mint,24 pack,8.5,0,MYLANTA TABLETS:DOUBLE STRENGTH:.:24 PACK
4804940,Mylanta,2Go Antacid Double Strength Chewable Tablets Lemon Mint,48 Pack,13.0,15,MYLANTA2GO TABLETS:DOUBLE STRENGTH:.:48 PACK
4807314,Vitaceuticals,Ferrous Iron + Vit C Capsules,30 pack,20.0,0,VITACEUTICALS FERROUS IRON + VIT C CAPSULES 30PK
4808645,Nature's Way,Ashwagandha Tablets,50 pack,27.0,0,NATURE'S WAY ASHWAGANDHA TABLETS 50PK
4819277,Rimmel,Wonder Serum Lashes & Brows,11mL,24.0,0,RIMMEL WONDER SERUM LASHES & BROWS 11ML
4819448,Rimmel,Multi Tasker Concealer Sand,10mL,19.0,0,RIMMEL MULTI TASKER CONCEALER SAND 10ML
4819460,Rimmel,Multi Tasker Concealer Fair,10mL,19.0,0,RIMMEL MULTI TASKER CONCEALER FAIR 10ML
4819470,Rimmel Multi Tasker,Concealer Ivory,10 ML,19.0,0,RIMMEL MULTI TASKER CONCEALER IVORY 10ML
4842381,Colgate,Optic White Pro Series Teeth Whitening Toothpaste Enamel Safe With 5% Hydrogen Peroxide,80g,20.0,0,COLGATE OPTIC PRO SERIES TOOTHPASTE 80 GRAM
4842392,Colgate,Total Active Prevention Gum Care Toothpaste,200g,11.0,0,COLGATE TOTAL ACTIVE PREVENTION GUM CARE TOOTHPASTE 200 GRAM
4842406,Colgate,Advanced Whitening Toothpaste And Tartar Control,115g,6.5,0,COLGATE ADVANCED WHITENING & TARTAR TOOTHPASTE 115 GRAM
4842417,Colgate,Advanced Whitening Toothpaste,115g,6.5,0,COLGATE ADVANCED WHITENING TOOTHPASTE 115GRAM
4842428,Colgate,Max Fresh Coolmint Toothpaste,115g,6.5,0,COLGATE MAX FRESH COOLMINT TOOTHPASTE 115GRAM
4842461,Colgate,360 Optic White Toothbrush Medium,3 pack,14.0,0,COLGATE 360 OPTIC WHITE TOOTHBRUSH MEDIUM 3 PK
4842472,Colgate,360 Optic White Toothbrush Soft,3 pack,14.0,0,COLGATE 360 OPTIC WHITE TOOTHBRUSH SOFT 3 PK
4842483,Colgate,Toothbrush Slim Soft Advanced Design,3 Pack,12.0,0,COLGATE TOOTHBRUSH SLIM SOFT ADVANCED DESIGN 3 PACK
4842520,Colgate,Kids Junior Bluey Powered Toothbrush,1 pack,12.0,0,COLGATE KIDS JUNIOR BLUEY POWERED TOOTHBRUSH 1 PACK
4847818,White Glo,Charcoal Deep Stain Remover Whitening Toothpaste,205g,9.0,0,WHITE GLO CHARCOAL DEEP STAIN REMOVER WHITENING TOOTHPASTE 205G
4847862,White Glo,Plus Professional Results Kit,1 each,40.0,0,WHITE GLO PLUS PROFESSIONAL RESULTS KIT 1 EACH
4849449,Listerine,Pocketmist Freshburst,7.7mL,9.5,0,LISTERINE POCKETMIST FRESHBURST 7.7ML
4849697,Listerine,Freshburst Zero Mouthwash,1L,12.5,0,LISTERINE FRESHBURST ZERO MOUTHWASH 1 LITRE
4850062,Listerine,Freshburst Zero Mouthwash,500mL,8.0,0,LISTERINE FRESHBURST ZERO MOUTHWASH 500ML
4856954,Nature's Way,Brain & Memeory Gingko 2000mg,120 pack,17.0,0,NATURE'S WAY GINKO 2000 BRAIN & MEMORY 120PK
4857447,Crampeze,Capsules,60 pack,19.0,0,CRAMPEZE CAPSULES 60PK
4866390,Oral B,Vitality Ecobox Floss Action Electric Toothbrush,1 pack,50.0,0,ORAL B VITALITY ECOBOX FLOSS ACTION ELECTRIC TOOTHBRUSH 1 PACK
