prodid,brand,name,size,current_price,full_price,raw_description
6928375,Schwarzkopf,Brilliance L75 Brown Sugar,1 pack,13.0,26.0,SCHWARZKOPF BRILLIANCE L75 BROWN SUGAR
9061263,Colgate,Optic White Toothpaste Natural Enzymes,100g,5.0,10.0,COLGATE OPTIC WHITE TOOTHPASTE NATURAL ENZYMES 100 GRAM
9092347,Dove,Shampoo Nourishing Moisture,850mL,9.75,19.5,DOVE SHAMPOO NOURISHING MOISTURE 850ML
3417824,Herbal Essences,Bio Renew Argan Oil Of Morocco Repair Conditioner,600mL,9.5,19.0,HERBAL ESSENCES BIO:RENEW ARGAN OIL OF MOROCCO REPAIRING CONDITIONER 600ML
3510003,Palmolive,Naturals Foaming Hand Wash Japanese Cherry Blossom Refill,1L,4.5,9.0,PALMOLIVE NATURALS FOAMING HAND WASH CHERRY BLOSSOM REFILL 1L
3980390,Fudge,Professional Clean Blonde Violet Purple Toning Shampoo,250mL,12.0,24.0,FUDGE PROFESSIONAL CLEAN BLONDE VIOLET PURPLE TONING SHAMPOO 250ML
4256298,Schwarzkopf,Brilliance 68 Chocolate Rush,1 each,13.0,26.0,SCHWARZKOPF BRILLIANCE 68 CHOCOLATE RUSH
4256301,Schwarzkopf,Brilliance 89 Bitter Sweet Chocolate,1 each,13.0,26.0,SCHWARZKOPF BRILLIANCE 89 BITTER SWEET CHOCOLATE
4256378,Schwarzkopf,Brilliance 59 Violet Wild Silk,1 each,13.0,26.0,SCHWARZKOPF BRILLIANCE 59 VIOLET WILD SILK
4256389,Schwarzkopf,Brilliance 05 Dark Ruby,1 pack,13.0,26.0,SCHWARZKOPF BRILLIANCE 05 DARK RUBY
4256390,Schwarzkopf,Brilliance 03 Dark Amethyst,1 each,13.0,26.0,SCHWARZKOPF BRILLIANCE 03 DARK AMETHYST
4256800,Schwarzkopf,Brilliance 50 Venetian Sunset,1 each,13.0,26.0,SCHWARZKOPF BRILLIANCE 50 VENETIAN SUNSET
