prodid,brand,name,size,current_price,full_price,raw_description
1324471,Revlon,Illuminance Setting Powder Translucent,7g,17.4,29.0,REVLON ILLUMINANCE SETTING POWDER TRANSLUCENT 7G
1324482,Revlon,Illuminance Setting Powder Banana,7g,17.4,29.0,REVLON ILLUMINANCE SETTING POWDER BANANA 7G
1324530,Revlon,Colorstay Brow Fantasy Pencil & Gel Dark Brown,1 Each,17.4,29.0,REVLON COLORSTAY BROW FANTASY PENCIL & GEL DARK BROWN 1EACH
5204449,Revlon,Colorstay Lock Setting Mist,56mL,17.4,30.0,REVLON COLORSTAY LOCK SETTING MIST 56ML
7465410,Aveeno,Intense Relief Soothing Fragrance Free Hand Cream 24-hour Moisture Protect Dry Rough Chapped Sensitive Skin,100g,10.4,13.0,AVEENO INTENSE RELIEF HAND CREAM
3538330,Revlon,Super Lustrous Wine Lipstick,4.2g,16.8,29.0,REVLON SUPER LUSTROUS LIPSTICK #525 WINE WITH EVERYTHING 4.2 GRAM
3538363,Revlon,Super Lustrous Smokey Rose Lipstick,4.2g,16.8,29.0,REVLON SUPER LUSTROUS LIPSTICK #245 SMOKEY ROSE 4.2 GRAM
3816310,Cancer Council,Daily Moisturiser Sunscreen Spf 50+,150mL,16.8,21.0,CANCER COUNCIL DAILY MOISTURISER SUNSCREEN SPF50+ 150ML
4419440,Cancer Council,Spf 50+ Kids Sunscreen,250mL,16.8,21.0,CANCER COUNCIL KIDS SPF50+ SUNSCREEN
7330648,Veet,Hair Removal Cream For Sensitive Skin Legs And Body,400mL,16.8,21.0,VEET HAIR REMOVAL CREAM FOR SENSITIVE SKIN LEGS AND BODY 400ML
9563625,Nyal,3 In 1 Cough Relief,240mL,11.2,14.0,NYAL 3 IN 1 COUGH RELIEF 240ML
9275595,Gillette,Venus Extra Smooth Sensitive Razor Kit With 2 Blades,1 Pack,15.4,22.0,GILLETTE VENUS EXTRA SMOOTH SENSITIVE RAZOR KIT WITH 2 BLADES 1PK
4968426,Duro-tuss,Relief Dry Cough Liquid,200mL,14.85,17.5,DURO-TUSS RELIEF DRY COUGH LIQUID 200ML
6122918,Duro-Tuss,Relief Cough + Cold & Flu,200mL,14.85,17.5,DURO-TUSS RELIEF COUGH + COLD & FLU 200ML
1299046,Dove,Fruity Nourish Body Wash,1L,13.3,19.0,DOVE FRUITY NOURISH BODY WASH 1LITRE
1324551,Revlon,All In Tubing Mascara Blackest Black,12.9mL,16.8,28.0,REVLON ALL IN TUBING MASCARA BLACKEST BLACK 12.9ML
2996894,Banana Boat,SPF 50+ Dry Balance Spray,175g,16.8,24.0,BANANA BOAT SPF 50+ DRY BALANCE SPRAY 175G
3019923,Revlon,Powder Blush Naughty Nude,5g,16.8,29.0,REVLON #06 NAUGHTY NUDE BLUSH 5 GRAM
3022600,Revlon,Powder Blush Oh Baby Pink,5g,16.8,29.0,REVLON POWDER BLUSH 01 OH BABY PINK
