prodid,brand,name,size,current_price,full_price,raw_description
3768228,Swisse Beauty,Hair Nutrition For Women With Biotin,60 Pack,33.5,0,SWISSE BEAUTY HAIR NUTRITION FOR WOMEN WITH BIOTIN 60PK
3768217,Swisse,Ultiboost Hair Nutrition For Men Capsules,60 pack,33.5,0,SWISSE ULTIBOOST HAIR NUTRITION FOR MEN CAPSULES 60PK
1783694,Swisse,Ultiboost Magnesium Calcium + Vitamin D3 Tablets,120 pack,29.5,0,SWISSE ULTIBOOST MAGNESIUM CALCIUM + VITAMIN D3 TABLETS
5809133,Swisse,Ultiboost Zinc+,120 pack,29.5,0,SWISSE ULTIBOOST ZINC+ 120PK
9113378,Swisse,Ultiboost Magnesium Glycinate,60 Pack,29.5,0,SWISSE ULTIBOOST MAGNESIUM GLYCINATE 60PK
4806592,Swisse,Ultiboost Calm + Sleep Gummies Assists The Body in Coping With Stress,60 pack,29.5,0,SWISSE CALM + SLEEP GUMMIES 60PK
4223776,Swisse,Beauty Collagen Glow Gummies With Vitamin C To Support Skin Health,45 pack,29.5,0,SWISSE BEAUTY COLLAGEN GLOW GUMMIES 45PK
3727195,Nivea,Q10 Power Mature Night Cream,50mL,30.0,0,NIVEA Q10 POWER NIGHT CREAM MATURE 50ML
5330975,Swisse,Ultiboost Iron Gummies For Women's Health,50 pack,29.5,0,SWISSE GUMMIES IRON 50PK
1084083,Swisse,Kids Gummies Pre+probiotic,50 Pack,29.5,0,SWISSE KIDS GUMMIES PRE+PROBIOTIC 50PK
5347162,Swisse,Probiotic + Prebiotic Gummies 3 Billion Cfu Of Probiotics Per Serve,45 pack,29.5,0,SWISSE GUMMIES PROBIOTIC & PREBIOTIC 45 PACK
7109303,Swisse,Beauty Hair Skin Nails+ For Beauty From Within,60 pack,29.5,0,SWISSE ULTIBOOST HAIR SKIN NAILS TABLETS 60PK
8098927,Swisse,Ultiboost Vitamin D For Bone Health,250 pack,29.5,0,SWISSE ULTIBOOST VITAMIN D CAPSULES 250PK
1084061,Swisse,Kids Gummies Sleep,50 Pack,29.5,0,SWISSE KIDS GUMMIES SLEEP 50PK
1084673,Swisse,Kids Gummies Iron + Vit C,40 Pack,29.5,0,SWISSE KIDS GUMMIES IRON + VIT C 40PK
3727184,Nivea,Q10 Power Day Cream Mature Spf15,50mL,30.0,0,NIVEA Q10 POWER DAY CREAM MATURE SPF15 50ML
4223765,Swisse,Beauty Hair Skin Nails Gummies With Vitamin C To Support Skin Health,50 pack,29.5,0,SWISSE BEAUTY HAIR SKIN & NAILS GUMMIES 50PK
4806719,Swisse,Ultiboost Vitamin D Gummies For Bone Health Support,60 pack,29.5,0,SWISSE UB VITAMIN D GUMMIES 60PK
6940778,Swisse,Ultiboost Sleep With Valerian To Support Healthy Sleep Patterns,60 pack,29.5,0,SWISSE ULTIBOOST SLEEP TABLETS 60PK
1084028,Swisse,Kids Gummies Multivitamin,50 Pack,29.5,0,SWISSE KIDS GUMMIES MULTIVITAMIN 50PK
1084695,Swisse,Kids Gummies Vit C + Zinc,40 Pack,29.5,0,SWISSE KIDS GUMMIES VIT C + ZINC 40PK
4223798,Swisse,Ultiboost Magnesium Gummies Supports Normal Muscle Function and an Active Lifestyle,60 pack,29.5,0,SWISSE ULTIBOOST MAGNESIUM GUMMIES 60PK
4806650,Swisse,Ultivite Multivitamin Gummies With Key Nutrients,60 pack,29.5,0,SWISSE UB MULTIVITAMIN GUMMIES 60PK
3419240,Nivea,Q10 Plus Eye Cream Anti Wrinkle,15mL,28.0,0,NIVEA Q10 PLUS EYE CREAM ANTI WRINKLE 15ML
5347253,Swisse,Apple Cider Vinegar + Fibre Gummies A Source Of Fibre,45 Pack,29.5,0,SWISSE APPLE CIDER VINEGAR + FIBRE GUMMIES A SOURCE OF FIBRE 45 PACK
3419207,Nivea,Q10 Anti-wrinkle Firming Day Cream Spf30,50mL,28.0,0,NIVEA Q10 ANTI-WRINKLE FIRMING DAY CREAM SPF30 50ML
3419320,Nivea,Q10 Plus Night Cream Anti Wrinkle,50mL,28.0,0,NIVEA Q10 ANTI-WRINKLE REPLENISHING NIGHT CREAM MOISTURISER 50ML
7514979,Swisse,Ultiboost Liver Detox Helps Relieve Symptoms Of Indigestion & Bloating 60 Tablets,60 pack,25.0,0,SWISSE ULTIBOOST TABLETS LIVER DETOX
7514902,Swisse,Ultiboost Magnesium For Muscle Health,60 pack,25.0,0,SWISSE ULTIBOOST TABLETS MAGNESIUM
8160270,Caltrate,Joint Health Uc-ii Collagen,30 Pack,25.0,0,CALTRATE JOINT HEALTH UC-II COLLAGEN 30PK
3287456,Swisse,Ultivite Women's Multivitamin With Key Nutrients,30 Pack,25.0,0,SWISSE ULTIVITE WOMENS MULTIVITAMIN TABLETS 30PK
4959957,TRESemme,Moisture Rich Shampoo,940mL,18.5,0,TRESEMME SHAMPOO MOISTURE RICH 940ML
9314620,Caltrate,Bone & Muscle Vitamin D 1000iu,100 pack,21.0,0,CALTRATE BONE & MUSCLE VITAMIN D 1000IU 100 PACK
