prodid,brand,name,size,current_price,full_price,raw_description
4991202,Coca-Cola,Zero Sugar Soft Drink Bottle,1L,4.75,0.0,COCA-COLA ZERO SUGAR SOFT DRINK BOTTLE 1L
4995418,T2,Relax Tea,10 pack,8.0,0.0,T2 RELAX 10 PACK
5001248,Just Juice,Apple Blackcurrant Juice Multipack 200ml,6 pack,6.5,0.0,JUST JUICE 100% 200ML JUICE:APPLE BLACKCURRANT:.:6 PACK
5001281,Just Juice,Orange Juice Multipack 200ml,6 Pack,6.5,0.0,JUST JUICE 100% 200ML JUICE:ORANGE:.:6 PACK
5008076,Lipton,Ice Tea Passionfruit,20 pack,8.0,0.0,LIPTON ICE TEA PASSIONFRUIT 20PK
5011740,Lipton,Lemon Flavour Sachet,20 pack,8.0,0.0,LIPTON LEMON ICED TEA SACHETS 20 PACK
5018863,Moccona,Classic Dark Roast Instant Coffee,200g,23.6,0.0,MOCCONA CLASSIC DARK ROAST
5018874,Moccona,Classic Dark Roast Instant Coffee,100g,14.5,0.0,MOCCONA CLASSIC DARK 100G
5020242,V,Sugar Free Energy Drink 4x250mL,4 pack,11.75,0.0,V ENERGY DRINK 4X250ML:SUGAR FREE:SUGAR FREE:4 PACK
5020796,Coles,Urban Coffee Culture Decaf Aluminium,10 pack,4.0,0.0,COLES URBAN COFFEE CULTURE DECAF 10PACK ALUMINIUM
5020810,Coles,Urban Coffee Culture Strong Aluminium,10 pack,4.0,0.0,COLES URBAN COFFEE CULTURE STRONG 10 PACK ALUMINIUM
5020887,Coles,Urban Coffee Culture Intense Aluminium,10 pack,4.0,0.0,COLES URBAN COFFEE CULTURE INTENSE 10 PACK ALUMINIUM
5037234,Bundaberg,Brewed Ginger Beer,750mL,2.95,3.85,BUNDABERG GINGER BEER 750ML
5050957,Bickfords,Iced Caramel Coffee Syrup,500mL,7.0,0.0,BICKFORD'S ICED CARAMEL COFFEE SYRUP 500ML
5050968,Bickfords Iced Mocha,Coffee Syrup 500ml,500 ML,7.0,0.0,BICKFORD'S ICED MOCHA COFFEE SYRUP 500ML
5051177,Dilmah,Pure Ceylon Premium Tea Bags 50 Pack,100g,4.5,0.0,DILMAH PREMIUM TEA CUP TEA BAGS 50 PACK
5056024,Pana Organics,Hot Chocolate,200g,9.0,0.0,PANA ORGANICS HOT CHOCOLATE 200GRAM
5059237,Dilmah,Extra Strength Pure Ceylon Bags 200 Pack,480g,15.0,0.0,DILMAH EXTRA STRENGTH TEA CUP TEA BAGS 200 PACK
5060746,Twinings,Green Tea & Lemon Tea Bags,100g,8.5,0.0,TWININGS GREEN TEA & LEMON TEA BAGS 50 PACK
5060790,Twinings,Orange Pekoe Tea Bags,50 pack,8.5,0.0,TWININGS TEA BAGS:ORANGE PEKOE:.:50 PACK
5089883,Sanitarium,So Good Long Life Lite Soy Milk 1l,1L,2.2,0.0,SO GOOD DRINK SOY:LITEV:.:1 LITRE
5127235,Golden Circle,Golden Pash Tetra,1L,2.7,0.0,GOLDEN CIRCLE TETRA DRINK:GOLDEN PASH:.:1 LITRE
5127246,Golden Circle,Tetra Drink Golden Pash 6x250ml,6 pack,5.1,0.0,GOLDEN CIRCLE TETRA 250ML DRINK.:GOLDEN PASH:.:6 PACK
5129900,Daily Juice,No Added Sugar Orange Juice,2L,7.5,0.0,DAILY JUICE ORANGE NO ADDED SUGAR:.:2 LITRE
5130626,Nobles Pureau,Water Pure Table,2L,2.95,0.0,NOBLES PUREAU WATER PURE 2 LITRE
5174949,XXXX,Zero Bottle 330ml,6 Pack,11.9,0.0,XXXX ZERO 6X330ML 6 PACK
5179137,Coles,Soft Drink Lemon,1.25L,1.15,0.0,COLES:LEMON:.:1.25 LITRE
5179148,Coles,Soft Drink Orange,1.25L,1.15,0.0,COLES:ORANGE:.:1.25 LITRE
5179159,Coles,Soft Drink Lemonade,1.25L,1.15,0.0,COLES:LEMONADE:.:1.25 LITRE
5179160,Coles,Soft Drink Lemonade Diet,1.25L,1.15,0.0,COLES:DIET LEMONADE:.:1.25 LITRE
5179181,Coles,Pineapple Drink,1.25L,1.15,0.0,COLES:PINEAPPLE:.:1.25 LITRE
5179283,Coles,Soft Drink Raspberry,1.25L,1.15,0.0,COLES:RASPBERRY:.:1.25 LITRE
5180340,Coles,Mixer Dry Ginger Ale,1.25L,1.15,0.0,COLES:DRY GINGER ALE:.:1.25 LITRE
5180362,Coles,Tonic Water,1.25L,1.15,0.0,COLES:TONIC WATER:.:1.25 LITRE
5180486,Coles,Mixer No Sugar Diet Dry Ginger Ale,1.25L,1.15,0.0,COLES DIET DRY GINGER ALE 1.25L
5180497,Coles,Mixer Diet Tonic Diet Water,1.25L,1.15,0.0,COLES DIET TONIC 1.25 LITRE
5190945,Dilmah,Earl Grey Tea Bags 50 Pack,100 g,7.0,0.0,DILMAH CLASSIC TEA BAGS:EARL GREY:.:50 PACK
5197911,Que,Soft Drink Cola 12x300ml,12 pack,8.0,0.0,QUE SOFT DRINK 12X300ML:COLA:.:12 PACK
5197944,Que,No Sugar Soft Drink Cola 12x300mL,12 pack,8.0,0.0,QUE SOFT DRINK 12X300ML:COLA NO SUGAR:.:12 PACK
5208836,Bickford's,Blackcurrant Fruit Juice Syrup  Bottle,750mL,6.0,0.0,BICKFORDS FRUIT SYRUP BLACKCURRANT
5235227,Coles,Passionfruit Soft Drink,1.25L,1.15,0.0,COLES PASSIONFRUIT SOFT DRINK 1.25L
5235238,Coles,No Sugar Soft Drink Pineapple,1.25L,1.15,0.0,COLES SOFT DRINK PINEAPPLE NO SUGAR
5235260,Coles,Soda Water With Lime,1.25L,1.15,0.0,COLES SODA AND LIME 1.25L
5235329,Coles,No Sugar Soft Drink Lemonade,2L,1.45,0.0,COLES NO SUGAR LEMONADE SOFT DRINK
5284754,Pureau,Ultra Pure Water,5L,5.85,0.0,NOBLES PUREAU WATER ULTRA PURE 5 LITRE
5318947,Sanitarium,So Good Barista Oat Uht Milk,1L,4.0,0.0,SO GOOD BARISTA OAT UHT 1L
5318969,Sanitarium,So Good Almond Barista Uht Milk,1L,4.0,0.0,SO GOOD BARISTA ALMOND MILK UHT 1L
