prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
8891389,Small Batch,Angus Beef Sausage With Sea Salt And Cracked Black Pepper,450g,9.5,0.0,0.0,SMALL BATCH ANGUS BEEF SAUSAGE WITH SEA SALT AND CRACKED BLACK PEPPER- 450GM
8894423,Peppercorn,Extra Lean Beef Burger,500g,10.0,0.0,0.0,PEPPERCORN EXTRA LEAN BEEF BURGERS 500GM
8901165,Ocean Blue,Smoked Salmon,300GRAM,19.0,0.0,0.0,OCEAN BLUE SMOKED SALMON 300G
8909349,Huon,Japanese Infusion Salmon Portion,200g,12.0,0.0,0.0,HUON JAPANESE FUSION SALMON 200G
8925083,K Roo,Kangaroo Steaks,400g,12.0,0.0,0.0,K ROO KANGAROO STEAKS 400GRAM
8946163,Coles,RSPCA Approved Satay Chicken Kebabs 10 Pack,750g,11.5,0.0,0.0,COLES RSPCA SATAY CHICKEN KEBABS 10 PACK 750G
9012814,Coles,No Added Hormone Beef 3 Star Regular Mince,500g,7.0,0.0,0.0,COLES BRAND NO ADDED HORMONE BEEF 3 STAR REGULAR MINCE 500 GRAM
9012825,Coles,No Added Hormone Beef 3 Star Regular Mince,1kg,12.0,0.0,0.0,COLES BRAND NO ADDED HORMONE BEEF 3 STAR REGULAR MINCE 1 KG
9038410,Skull Island Raw,Giant Tiger Prawns,PERKG,45.0,0.0,0.0,MSC SKULL ISLAND RAW GIANT TIGER PRAWNS PER KG
9069119,Coles Made Easy,Pork Honey Soy Sauce,700g,15.0,0.0,0.0,COLES MADE EASY PORK SHOULDER IN HONEY SOY SAUCE 700G
9069120,Coles Made Easy,Slow Cooked Fish Fillets in Creamy White Wine Sauce,400g,10.5,0.0,0.0,COLES MADE EASY FISH FILLETS IN CREAMY WHITE WINE SAUCE 400G
9130082,Coles Simply,Southern Style Chicken Burgers,400g,6.0,0.0,0.0,COLES SIMPLY RSPCA CHICKEN SOUTHERN STYLE BURGERS
9152303,Kb's,Marinara Mix,1 KG,16.5,18.5,10.81,KB'S MARINARA MIX 1KG
9152369,Kb's,Mussel Meat,1 KG,14.0,0.0,0.0,KB'S MUSSEL MEAT 1KG
9152416,Coles,Cold Smoked Salmon,150g,9.5,0.0,0.0,COLES COLD SMOKED SALMON 150G
9152438,Coles,Cold Smoked Trout,150g,9.5,0.0,0.0,COLES COLD SMOKED TROUT 150G
9154794,Coles,Lamb Shoulder Roast On The Bone,approx. 2.2kg,37.4,0.0,0.0,COLES LAMB SHOULDER ROAST ON THE BONE
9206800,Coles,Lamb Boneless Shoulder Roast,approx. 1.3kg,28.6,0.0,0.0,COLES LAMB BONELESS SHOULDER ROAST
