prodid,brand,name,size,current_price,full_price,raw_description
7692412,Vitapet,Adult Chicken Dog Food Pouch 12x100g,12 pack,16.0,22.05,VITAPET ADULT CHICKEN DOG FOOD POUCH 12X100GRAM
7696140,Pets Unlimited,Eco Dog Drinking Bottle,1 pack,7.0,0.0,PETS UNLIMITED ECO DOG DRINKING BOTTLE 1 PACK
7713942,Pet Treat Bar,Dried Kangaroo Knee Tendons,approx. 100g,6.0,0.0,PET TREAT BAR DRIED KANGAROO KNEE TENDONS:.:PER KG
7713953,Pet Treat Bar,Dried Beef Bladder Sticks,approx. 100g,6.0,0.0,PET TREAT BAR DRIED BEEF BLADDER STICKS:.:PER KG
7713964,Pet Treat Bar,Kangaroo Spinach & Chia Biscuits,approx. 100g,6.0,0.0,PET TREAT BAR KANGAROO SPINACH & CHIA BISCUITS:.:PER KG
7713975,Pet Treat Bar,Carob & Yogurt Coated Peanuts,approx. 100g,6.0,0.0,PET TREAT BAR CAROB & YOGURT COATED PEANUTS:.:PER KG
7752398,Felix,Party Mix Seafood Cat Treats,60g,3.5,0.0,FELIX PARTY MIX SEAFOOD CAT TREATS 60 GRAM
7752412,Felix,Party Mix Classic Cat Treats,60g,3.5,0.0,FELIX PARTY MIX CLASSIC CAT TREATS 60 GRAM
7752773,Fancy Feast,Grilled With Chicken & Beef Cat Food,85g,1.6,0.0,FANCY FEAST GRILLED WITH CHICKEN & BEEF CAT FOOD 85GRAM
7752784,Fancy Feast,Grilled With Chicken Cat Food,85g,1.6,0.0,FANCY FEAST GRILLED WITH CHICKEN CAT FOOD 85GRAM
7752795,Fancy Feast,Grilled Liver & Chicken Cat Food,85g,1.6,0.0,FANCY FEAST GRILLED LIVER & CHICKEN CAT FOOD 85GRAM
7752820,Fancy Feast,Kitten Classic With Chicken Cat Food,85g,1.6,0.0,FANCY FEAST KITTEN CLASSIC WITH CHICKEN CAT FOOD 85GRAM
7752831,Fancy Feast,Classic Pate Ocean Whitefish Tuna Cat Food,85g,1.6,0.0,FANCY FEAST CLASSIC PATE OCEAN WHITEFISH TUNA CAT FOOD 85GRAM
7752842,Fancy Feast,Classic Pate With Chicken Cat Food,85g,1.6,0.0,FANCY FEAST CLASSIC PATE WITH CHICKEN CAT FOOD 85GRAM
7752853,Fancy Feast,Gravy Lovers With Chicken Cat Food,85g,1.6,0.0,FANCY FEAST GRAVY LOVERS WITH CHICKEN CAT FOOD 85 GRAM
7752875,Fancy Feast,Gravy Lovers With Beef Cat Food,85g,1.6,0.0,FANCY FEAST GRAVY LOVERS WITH BEEF CAT FOOD 85 GRAM
7752897,Fancy Feast,Gravy Lovers With Salmon Cat Food,85g,1.6,0.0,FANCY FEAST GRAVY LOVERS WITH SALMON CAT FOOD 85 GRAM
7752900,Fancy Feast,Classic Pate With Salmon Cat Food,85g,1.6,0.0,FANCY FEAST CLASSIC PATE WITH SALMON CAT FOOD 85GRAM
7752911,Fancy Feast,Grilled Salmon Cat Food,85g,1.6,0.0,FANCY FEAST GRILLED SALMON CAT FOOD 85GRAM
7752955,Fancy Feast,Grilled Ocean Whitefish Tuna Cat Food,85g,1.6,0.0,FANCY FEAST GRILLED OCEAN WHITEFISH TUNA CAT FOOD 85GRAM
7753528,Fancy Feast,Grilled Tuna Cat Food,85g,1.6,0.0,FANCY FEAST GRILLED TUNA CAT FOOD 85GRAM
7754178,Fancy Feast,Gravy Lovers With Ocean Whitefish Tuna Cat Food,85g,1.6,0.0,FANCY FEAST GRAVY LOVERS WITH OCEAN WHITEFISH TUNA CAT FOOD 85 GRAM
7765458,Coles,Gold Fish Food Flakes,100g,6.2,0.0,COLES GOLD FISH FLAKES 100 GRAM
7765480,Coles,Gold Fish Food Granules,100g,2.9,0.0,COLES GOLD FISH GRANULES 100GRAM
7765549,Coles,Tropical Fish Food Flakes,36g,4.4,0.0,COLES TROPICAL FISH FLAKES 36GRAM
7848169,Optimum,Adult All Breed Dry Dog Food With Chicken Vegetables & Rice,3kg,23.0,0.0,OPTIMUM ADULT ALL BREED DRY DOG FOOD WITH CHICKEN VEGETABLES & RICE 3KG
7848180,Optimum,Adult Toy Small Breed Dry Dog Food With Chicken  Vegetables & Rice,3kg,23.0,0.0,OPTIMUM ADULT TOY SMALL BREED DRY DOG FOOD WITH CHICKEN- VEGETABLES & RICE 3KG
7852031,My Dog,Chicken Mince With Rice & Carrots Can Puppy Wet Dog Food,400g,3.0,0.0,MY DOG PUPPY WET DOG FOOD CHICKEN MINCE WITH RICE & CARROTS CAN 400G
7914489,Peters,Poultry Mix Free Range,5kg,13.1,0.0,PETERS POULTRY MIX FREE RANGE 5KG
7976078,Pedigree,Adult Dry Dog Food with Real Beef,3kg,15.0,0.0,PEDIGREE ADULT DRY DOG FOOD WITH REAL BEEF 3KG
7978721,Pedigree,Real Beef With Vegies Small Breed Dry Dog Food,2.5kg,15.0,0.0,PEDIGREE SMALL BREED ADULT WITH REAL BEEF & VEGIES DRY DOG FOOD 2.5KG
8005370,Paws,Beef Mince Dog Food,1 KG,7.0,0.0,PAWS BEEF MINCE DOG FOOD 1KG
8007455,4 Legs,Gourmet Recipe Angus Beef Sweet Potato & Green Beans  Dog Food Trays,1.3kg,8.5,0.0,4LEGS GOURMET RECIPE ANGUS BEEF SWEET POTATO & GREEN BEANS  DOG FOOD TRAYS 1.3KG
8007466,4 Legs,Gourmet Recipe Lamb With Beetroot & Green Beans Dog Food Trays,1.3kg,8.5,0.0,4LEGS GOURMET RECIPE LAMB WITH BEETROOT & GREEN BEANS DOG FOOD TRAYS 1.3KG
8009031,4 Legs,Natural + Wellness Boost With Chicken Vegies & Fruit Meatball Dog Food Trays,870g,7.8,0.0,4 LEGS NATURAL + WELLNESS BOOST WITH CHICKEN VEGIES & FRUIT MEATBALL DOG FOOD TRAYS 870 GRAM
