prodid,brand,name,size,current_price,full_price,raw_description
2820311,Pups In The Pantry,Mutt-ello Choc Biscuits O's Dog Treat,140g,3.5,0,PUPS IN THE PANTRY MUTTELLO CHOC BISCUITS OS DOG TREAT 140G
2821722,Farmers Market,Adult Dry Dog Food Beef With Farm Vegetables,2.7kg,21.0,0,FARMERS MARKET ADULT DRY DOG FOOD BEEF WITH FARM VEGETABLES  2.7KG
2821733,Farmers Market,Adult Dry Dog Food Chicken With Farm Vegetables,2.7 kg,21.0,0,FARMERS MARKET ADULT DRY DOG FOOD CHICKEN WITH FARM VEGETABLES 2.7KG
2821766,Farmers Market,Adult Dry Dog Food Beef With Farm Vegetables,6.8kg,40.0,0,FARMERS MARKET ADULT DRY DOG FOOD BEEF WITH FARM VEGETABLES 6.8KG
2821777,Farmers Market,Adult Dry Dog Food Chicken With Farm Vegetables,6.8kg,40.0,0,FARMERS MARKET ADULT DRY DOG FOOD CHICKEN WITH FARM VEGETABLES 6.8KG
2839466,Purina,Total Care Palatable Allwormer Cat Kittens Treatment Tablets,2 pack,16.5,0,PURINA TOTAL CARE PALATABLE ALLWORMER CAT KITTENS TREATMENT TABLETS 2 PACK
2839524,Purina,"Total Care Flea Knockdown For Cats, Puppies & Small Dog",3 pack,17.5,0,PURINA TOTAL CARE CAPSTAR CAT PUPPIES & SML DOG FLEA TREATMENT TABLETS 3 PACK
2839568,Purina,Total Care Flea Knockdown For Medium & Large Dogs Treatment Tablets,3 pack,19.5,0,PURINA TOTAL CARE FLEA KNOCKDOWN FOR MEDIUM & LARGE DOGS TREATMENT TABLETS 3 PACK
2869810,Coles,Sunflower Bird Seed,1.25kg,6.0,0,COLES SUNFLOWER BIRD SEED 1.25KG
2904874,Coles,Cat And Dog Double Bowl,1 pack,4.5,0,COLES DOG/CAT DOUBLE BOWL 1PACK
2904896,Coles,Stainless Steel Bowl Non Skip Large,1 pack,12.0,0,COLES STAINLESS STEEL BOWL NON SKIP LARGE 1PACK
2904943,Coles,Dog Collar With Steel O Ring & Safety Clip Small,1 pack,5.0,0,COLES DOG COLLAR WITH STEEL O RING & SAFETY CLIP SMALL 1PACK
2904976,Coles,Adjustable Dog Collar Medium,1 pack,6.0,0,COLES DOG COLLAR ADJUSTABLE MEDIUM 1PACK
2904987,Coles,Dog Collar With Steel O Ring & Safety Clip Large,1 pack,7.0,0,COLES DOG COLLAR WITH STEEL O RING & SAFETY CLIP LARGE 1PACK
2905061,Coles,Cat Collar Reflective Medium,1 pack,5.0,0,COLES CAT COLLAR REFLECTIVE MEDIUM 1PACK
2905083,Coles,Rectractable Lead,1 Pack,16.5,0,COLES RECTRACTABLE LEAD 1PACK
2905108,Coles,Dog Lead,1 pack,8.0,0,COLES DOG LEAD 1PACK
2912839,Felix,Sensations Sauce Meat Selection Cat Food 85g,12 pack,14.5,0,FELIX ADULT SENSATIONS SAUCE MEAT SELECTION CAT FOOD 12X85GRAM
2916090,Coles,Cat Food Beef & Liver,400g,1.6,0,COLES CAT FOOD BEEF & LIVER 400GRAM
2917504,Friskies,Meaty Grills,2.5kg,13.9,0,FRISKIES ADULT MEATY GRILLS DRY CAT FOOD 2.5KG
2940845,Bow Wow Pals,Squeaker Toy Hamburger & Hot Dog,2 pack,5.25,0,BOW WOW SQUEAKER TOY HAMBURGER & HOT DOG 2PACK
2940878,Bow Wow,Knot Rope Tug With Tennis Ball Toy,1 pack,5.25,0,BOW WOW TWO KNOT ROPE TUG WITH TENNIS BALL TOY 1 PACK
2941076,Bow Wow,Waste Bags Bone Shaped Dispenser & Refill,1 pack,5.25,0,BOW WOW WASTE BAGS BONE SHAPED DISPENSER & REFILL 1 PACK
2944096,Petstages,Dogwood Stick Medium Dog Toy,1 pack,16.8,0,PETSTAGES DOGWOOD STICK MEDIUM DOG TOY 1PACK
2951499,Bx,Earth Dog 2 In 1 Goatsmilk Manuka & Oatmeal All Natural Conditioning Shampoo,500mL,14.0,0,BX EARTH DOG 2IN1 GOATSMILK MANUKA & OATMEAL ALL NATURAL CONDITIONING SHAMPOO 500ML
2951524,BX Earth,Dog All Natural Shampoo Cleansing Aloe Vera Oatmeal & Shea Butter,500mL,14.0,0,BX EARTH DOG SENSITIVE ALOE VERA OATMEAL & SHEA BUTTER ALL NATURAL SHAMPOO 500ML
2951535,BX,Earth Dog 2 In 1 Cherry Blossom Vanilla & Aloe Vera All Natural Conditioning Shampoo,500mL,14.0,0,BX EARTH DOG 2IN1 CHERRY BLOSSOM VANILLA & ALOE VERA ALL NATURAL CONDITIONING SHAMPOO 500ML
2957350,Exelpet,Vet Series Spot On All Wormer Treatment Cat,2 pack,34.5,0,EXELPET VET SERIES SPOT ON ALL WORMER TREATMENT CAT 2PACK
3014431,My Dog,Adult Dry Dog Food Tender Chicken & Vegetables,1.5kg,14.0,0,MY DOG ADULT DRY DOG FOOD TENDER CHICKEN & VEGETABLES 1.5KG
3014442,My Dog,With Gourmet Beef And Roast Vegetable Flavour Dry Dog Food,1.5kg,14.0,0,MY DOG ADULT DRY DOG FOOD GOURMET BEEF & VEGETABLES 1.5KG BAG
3014486,Optimum,Grain Free With Beef & Vegetables Dry Dog Food,2.5kg,23.0,0,OPTIMUM GRAIN FREE ADULT DRY DOG FOOD WITH BEEF & VEGETABLES 2.5KG BAG
