prodid,brand,name,size,current_price,full_price,raw_description
5710604,The Pet Cartel,Play N Chirp Bird Cat Toy,1 pack,15.0,0.0,THE PET CARTEL PLAY N CHIRP BIRD CAT TOY 1 PACK
5820602,Lux & Bones,Compostible Pee Pads Dog,7 pack,12.0,0.0,LUX & BONES COMPOSTABLE PEE PADS DOG 7PACK
5825118,Vitapet,Jerhigh Chicken & Bacon Dog Treats,100g,6.0,0.0,VITAPET DOG TREATS JERHIGH BACON STICKS:.:100 GRAM
5827022,Vitapet,Jerhigh Chicken Sticks Dog Treats,100g,6.0,0.0,VITAPET JERHIGH DOG TREAT CHICKEN STICKS 100 GRAM
5843062,Nature's Gift,Adult All Breeds Wet Dog Food Loaf Prime Beef in Gravy,100g,1.0,0.0,NATURE'S GIFT ADULT ALL BREEDS WET DOG FOOD LOAF PRIME BEEF IN GRAVY 100GRAM
5858140,Pet Munchies,Gourmet Small Animal Treat,300g,4.0,0.0,PET MUNCHIES GOURMET SMALL ANIMAL TREAT 300GRAM
5858150,Harmony,Dried Mealworms,120g,10.0,0.0,HARMONY DRIED MEALWORMS 120GRAM
6004536,Pet Treat Bar,Toothbrush,approx. 100g,6.0,0.0,PET TREAT BAR TOOTHBRUSH:.:PER KG
6105500,Our Dog,Tea Tree Oil Shampoo,1L,7.0,0.0,OUR DOG TEA TREE OIL SHAMPOO 1 LITRE
6108440,Vitapet,Fish Water Ager,125mL,7.0,0.0,VITAPET FISH :WATER AGER:.:125 ML
6108509,Vitapet,Fish Oxyshell,1 pack,3.7,0.0,VITAPET FISH OXYSHELL 1PK
6109716,Vitapet,Fish Food Weekend Block,1 each,5.5,0.0,VITAPET FISH FOOD WEEKEND 1EA
6131974,My Dog,Shredded Meals Beef Dog Food,100g,1.4,1.9,MY DOG SHREDDED MEALS BEEF DOG FOOD 100 GRAM
6132015,My Dog,Shredded Meals Chicken Dog Food,100g,1.4,1.9,MY DOG SHREDDED MEALS CHICKEN DOG FOOD 100 GRAM
6132059,My Dog,Shredded Meals Chicken Dog Food 6x100g,6 pack,10.5,0.0,MY DOG SHREDDED MEALS CHICKEN DOG FOOD 6X100G
6132070,My Dog,Shredded Meals Beef Dog Food 6x100g,6 pack,10.5,0.0,MY DOG SHREDDED MEALS BEEF DOG FOOD 6X100G
6135104,Ultimates,Beef Mince In Gravy Dog Food,400g,2.9,0.0,ULTIMATES BEEF MINCE IN GRAVY DOG FOOD 400 GRAM
6135115,Ultimates,Chicken Mince In Gravy Dog Food,400g,2.9,0.0,ULTIMATES CHICKEN MINCE IN GRAVY DOG FOOD 400 GRAM
6135669,Pups In The Pantry,Baked Chicken Protein Balls With Pea-mutt Butter Dog Treat,60g,3.5,0.0,PUPS IN THE PANTRY BAKED CHICKEN PROTEIN BALLS WITH PEA-MUTT BUTTER 60GRAM
6136581,Nature's Gift,Adult Wet Dog Food Strips With Kangaroo in Gravy 24x100g,24 pack,23.0,0.0,NATURE'S GIFT ADULT WET DOG FOOD STRIPS WITH KANGAROO IN GRAVY 24X100G PACK
6164281,Exelpet,Ezy-dose Monthly Heartworm & Intestinal All Wormer Dog Treatment,4 pack,26.0,0.0,EXELPET EZY-DOSE MONTHLY HEARTWORM & INTESTINAL ALL WORMER DOG TREATMENT 4PACK
6387162,My Dog,Adult Wet Dog Food Classic Loaf With Gourmet Beef 6x100g Trays,6 pack,10.0,0.0,MY DOG ADULT WET DOG FOOD CLASSIC LOAF WITH GOURMET BEEF 6X100G TRAYS
6387173,My Dog,Classic Loaf With Gourmet Beef & Hearty Liver 6x100g Wet Dog Food,6 pack,10.0,0.0,MY DOG WET DOG FOOD CLASSIC LOAF WITH GOURMET BEEF & HEARTY LIVER 6X100G TRAYS
6387184,My Dog,Adult Wet Dog Food Classic Loaf with Juicy Lamb 6x100g Trays,6 pack,10.0,0.0,MY DOG ADULT WET DOG FOOD CLASSIC LOAF WITH JUICY LAMB 6X100G TRAYS
6387209,My Dog,Adult Wet Dog Food Classic Loaf With Tender Chicken 6x100g Trays,6 pack,10.0,0.0,MY DOG ADULT WET DOG FOOD CLASSIC LOAF WITH TENDER CHICKEN 6X100G TRAYS
6417570,Woofin Good Puppy Df,Chnks IN Grv MT Slctn,12 PACK,14.0,0.0,WOOFIN GOOD PUPPY CHUNKS IN GRAVY MEAT SELECTION DOG FOOD 12X100G
6429091,Coles,Cat Food Mince With Chicken Gravy Adult,400g,1.6,0.0,COLES CAT FOOD MINCE WITH CHICKEN GRAVY ADULT 400G
6482549,Nood,Wet Dog Food Beef In Gravy 12x100g,12 pack,16.0,0.0,NOOD WET DOG FOOD BEEF IN GRAVY 12X100G
6482550,Nood,Wet Dog Food Chicken In Gravy 12x100g,12 pack,16.0,0.0,NOOD WET DOG FOOD CHICKEN IN GRAVY 12X100G
6482560,Nood,Wet Dog Food Puppy In Gravy 12x100g,12 pack,16.0,0.0,NOOD WET DOG FOOD PUPPY IN GRAVY 12X100G
6482571,Nood,Wet Dog Food Favourites In Gravy 12x100g,12 pack,16.0,0.0,NOOD WET DOG FOOD FAVOURITES IN GRAVY 12X100G
6482582,Nood,Wet Dog Food Salmon In Gravy 12x100g,12 pack,16.0,0.0,NOOD WET DOG FOOD SALMON IN GRAVY 12X100G
6482630,Nood,Dry Dog Food Grass-fed Beef Recipe,3kg,23.0,0.0,NOOD DRY DOG FOOD GRASS-FED BEEF RECIPE 3KG
6482673,Nood,Dry Dog Food Small Breed Formula,3kg,23.0,0.0,NOOD DRY DOG FOOD SMALL BREED FORMULA 3KG
6585280,Woofin Good,Jerky Bites Turkey Dog Treat,100g,8.0,0.0,WOOFIN GOOD JERKY BITES TURKEY DOG TREAT 100 GRAM
6585290,Woofin Good,Jerky Bites Kangaroo Dog Treat,100g,8.0,0.0,WOOFIN GOOD JERKY BITES KANGAROO DOG TREAT 100 GRAM
6585348,Pedigree,Dentastix Medium Dog Treat,70 Pack,38.0,0.0,PEDIGREE DENTASTIX MEDIUM DOG TREAT 70 PACK
6651475,Pedigree,Adult With Real Chicken Dry Dog Food,3kg,15.0,0.0,PEDIGREE ADULT WITH REAL CHICKEN DRY DOG FOOD 3KG
6797459,Schmackos,Dog Treats Brekkie Bacon & Egg Flavour Strapz,200g,8.0,0.0,SCHMACKOS DOG TREATS BREKKIE BACON & EGG FLAVOUR STRAPZ 200 GRAM
6797481,Catsan,Ultra Cat Litter,3.5kg,13.0,0.0,CATSAN ULTRA CAT LITTER 3.5KG
