prodid,brand,name,size,current_price,full_price,raw_description
6856376,Pedigree,DentaStix Medium Dog Treats Daily Oral Care Dental Chews,28 pack,24.0,0.0,PEDIGREE DENTASTIX MEDIUM DOG TREATS DAILY ORAL CARE DENTAL CHEWS 28 PACK
7037042,Optimum,Pro Adult Dry Dog Food Mobility Health Chicken With Rice,6.5kg,50.0,0.0,OPTIMUM PRO ADULT DRY DOG FOOD MOBILITY HEALTH CHICKEN WITH RICE 6.5 KG
7044194,Vitapet,Dry Dog Food Adult Chicken,3kg,20.0,0.0,VITAPET DRY DOG FOOD ADULT CHICKEN 3 KG
7070682,Pet Treat Bar,Chicken Wing Tip,approx. 100g,6.0,0.0,PET TREAT BAR CHICKEN WING TIP:.:PER KG
7187555,Total Care,Tasty Allwormer For Dogs,4 pack,18.5,0.0,PURINA TOTAL CARE TASTY ALLWORMER FOR DOGS 4 PACK
7217420,Coles,Gold Fish Food Flakes,36g,3.8,0.0,COLES FISH FOOD 36GRAM
7334886,Pedigree,Homestyle Lamb Pasta & Vegies Adult Wet Dog Food Can,1.2kg,4.0,0.0,PEDIGREE ADULT WET DOG FOOD LAMB- PASTA & VEGIES HOMESTYLE 1.2KG CAN
7335288,Pedigree,Adult Homestyle Wet Dog Food With Beef Pasta & Vegies Can,1.2kg,4.0,0.0,PEDIGREE ADULT HOMESTYLE WET DOG FOOD WITH BEEF PASTA & VEGIES 1.2KG CAN
7335357,Pedigree,Homestyle Chicken With Rice & Vegies Adult Wet Dog Food Can,1.2kg,4.0,0.0,PEDIGREE ADULT WET DOG FOOD CHICKEN- RICE & VEGIES HOMESTYLE 1.2KG CAN
7341269,Dine,Desire Wet Cat Food Pure Tuna Whitemeat Can 6x85g,6 pack,12.0,0.0,DINE DESIRE WET CAT FOOD PURE TUNA WHITEMEAT 6X85G CAN
7410598,Pedigree,Adult Dry Dog Food with Real Beef,8kg,30.5,0.0,PEDIGREE ADULT DRY DOG FOOD WITH REAL BEEF 8KG
7479696,Coles,Dog Food Casserole Lamb & Vegetables,700g,2.5,0.0,COLES DOG FOOD CSSRL LAMB & VEG 700 GRAM
7479710,Coles,Dog Food Casserole Chicken Rice & Vegetables,700g,2.5,0.0,COLES DOG FOOD CSSRL CHKN RICE & VEG 700 GRAM
7479743,Coles,Dog Food Casserole Beef,1.2 kg,3.2,0.0,COLES DOG FOOD CASSEROLE  BEEF 1.2KG
