prodid,brand,name,size,current_price,full_price,raw_description
3022892,Carman's,Dark Choc Macadamia & Coconut Nut Bar 5 Pack,160g,6.0,7.5,CARMANS DARK CHOC MACADAMIA & COCONUT 160G
5986933,Lifesavers,Single Roll Musk,34g,1.0,1.25,LIFESAVERS SINGLE ROLL:MUSK:.:34 GRAM
9193661,Jols,Refreshing Pastilles Forest Berries,23g,2.0,2.5,JOLS REFRESHING S/FREE PASTILLES:FOREST BERRIES:.:23 GRAM
5750653,Tony's Chocolonely,Milk Chocolate Caramel Sea Salt,180g,7.95,9.95,TONY'S CHOCOLONELY MILK CHOCOLATE CARAMEL SEA SALT 180G
1108217,Smith's,Crackers Crispy Chicken,160g,2.8,4.0,SMITH'S CRACKERS CRISPY CHICKEN 160G
1995070,Orgran,Gluten Free Buckwheat Crispbread,125g,3.2,4.0,ORGRAN BUCKWHEAT CRISPIBREAD
1260313,Natural Chip Co.,Sea Salt & Vinegar Potato Chips,175g,4.0,5.0,NATURAL CHIP COMPANY POTATO CHIPS SEA SALT AND VINEGAR 175 GRAM
2351593,Cadbury,Dairy Milk Turkish Delight Chocolate Block,180g,5.0,8.0,CADBURY FAMILY BLOCK CHOCOLATE:TURKISH DELIGHT:.:180 GRAM
3761171,Cadbury,Dairy Milk Marble Chocolate Block,173g,5.0,8.0,CADBURY DAIRY MILK MARBLE CHOCOLATE BLOCK
4472125,Arnotts,Gluten Free Scotch Finger Biscuits,170g,4.0,5.0,ARNOTTS GLUTEN FREE SCOTCH FINGER BISCUITS 170G
7864686,Cadbury,Dairy Milk Peanut Caramel Slice Chocolate Block,170g,5.0,8.0,CADBURY DAIRY MILK PEANUT CARAMEL SLICE CHOCOLATE BLOCK 170G
8986055,Carmans Nut Bar Slice,Salted Dark Choc & Hazel,140GRAM,6.0,7.5,CARMANS NUT BAR SLICE SALTED DARK CHOC & HAZELNUT 140G
9064400,Carman's,Protein Slice Bar Choc Peanut 5 Pack,175g,6.0,7.5,CARMAN'S PROTEIN SLICE BAR CHOC PEANUT 5 PACK 175G
5750642,Tony's Chocolonely,Milk Chocolate 32%,180g,7.95,9.95,TONY'S CHOCOLONELY MILK CHOCOLATE 32% 180G
1823573,Lindt,Lindor Strawberries & Cream White Chocolate Bag,125g,7.8,13.0,LINDT LINDOR STRAWBERRIES & CREAM WHITE CHOCOLATE BAG:.:125 GRAM
329276,Arnott's,Plain Biscuit Shredded Wheat,250g,2.0,2.5,ARNOTTS PLAIN BISCUIT:SHREDDED WHEAT:.:250 GRAM
3739490,Darrell Lea,Twists Milk Chocolate Liquorice,200g,4.5,6.0,DARRELL LEA TWISTS MILK CHOCOLATE LIQUORICE
5481610,Arnott's,Flatbread Dippers Parmesan & Basil,130g,3.5,4.5,ARNOTTS FLATBREAD DIPPERS:PARMESAN & BASIL:.:130 GRAM
9460462,Carman's,Original Fruit Free Muesli Bars 6 Pack,270g,6.0,7.5,CARMANS BARS MUESLI:ORIGINAL:.:270 GRAM
5751124,Tony's Chocolonely,Milk Chocolate Hazelnut,180g,7.95,9.95,TONY'S CHOCOLONELY MILK CHOCOLATE HAZELNUT 180G
3384565,Fibre One,Milk Chocolate Popcorn Bars,105g,4.7,6.9,FIBRE ONE 90 CALORIE MILK CHOCOLATE POPCORN SNACK BARS 5 PACK 105G
6386920,Cadbury,Dairy Milk Marvellous Creations Rocky Road Chocolate Block,190g,5.0,8.0,CADBURY DAIRY MILK MARVELLOUS CREATIONS ROCKY ROAD CHOCOLATE BLOCK 190G
6839220,Cadbury,Caramilk Slices Caramel Chocolate Block,167g,5.0,8.0,CADBURY CARAMILK SLICES CARAMEL CHOCOLATE BLOCK 167G
7072859,Carman's,Low Sugar Low Carb Slice White Choc Lemon Coconut,150g,6.0,7.5,CARMANS LOW SUGAR LOW CARB SLICE WHITE CHOC LEMON COCONUT 150G
8712424,Table Of Plenty,Share Topped Mini Rice Cakes Yoghurt Mixed Berry,60g,4.0,5.0,TABLE OF PLENTY SHARE TOPPED MINI RICE CAKES:YOGHURT MIXED BERRY:.:60 GRAM
5750675,Tony's Chocolonely,Dark Chocolate 70%,180g,7.95,9.95,TONY'S CHOCOLONELY DARK CHOCOLATE 70% 180G
1051936,Fibre One,Squares Cookies & Creme,120g,4.7,6.9,FIBRE ONE SQUARES COOKIES & CREME 120G
3585024,Nature Valley,Crunchy Oats & Honey 6 Twin Bars,252g,4.7,6.9,NATURE VALLEY CRUNCHY BARS 252G:OAT & HONEY:.:252 GRAM
6341616,Nerds,Grape And Strawberry,46g,2.7,3.0,NERDS GRAPE AND STRAWBERRY 46G
2470560,Peckish,Vegetable Rice Cracker Garden Veg,100g,2.0,2.8,PECKISH VEGETABLE RICE CRACKERS GARDEN VEG
3449274,Darrell Lea,Twists Dark Chocolate Liquorice,200g,4.5,6.0,DARRELL LEA TWISTS DARK CHOCOLATE LIQUORICE 200 GRAM
4313609,Cadbury,Dairy Milk Pascall Clinkers Chocolate Block,180g,5.0,8.0,CADBURY DAIRY MILK PASCALL CLINKERS CHOCOLATE BLOCK 180G
4472147,Arnotts,Gluten Free Tiny Teddy Choc Chip Biscuits,120g,4.0,5.0,ARNOTTS GLUTEN FREE TINY TEDDY CHOC CHIP BISCUITS 120G
6338870,Cadbury,Caramilk Marvellous Creations Chocolate Block,190g,5.0,8.0,CADBURY CARAMILK MARVELLOUS CREATIONS CHOCOLATE BLOCK 190G
8836540,Reese's,White Miniatures,120 GRAM,4.5,6.0,REESE'S WHITE MINIATURES 120G
5751033,Tony's Chocolonely,Dark Chocolate 42% Pretzel Toffee,180g,7.95,9.95,TONY'S CHOCOLONELY DARK CHOCOLATE 42% PRETZEL TOFFEE 180G
9046430,Tony's,Chocolonely Milk Chocolate Caramel Cookie,180g,7.95,9.95,TONY'S CHOCOLONELY MILK CHOCOLATE CARAMEL COOKIE 180G
4841378,Lindt,Lindor Milk Salted Caramel Chocolate Bag,123g,7.8,13.0,LINDT LINDOR MILK SALTED CARAMEL CHOCOLATE BAG 123G
