prodid,brand,name,size,current_price,full_price,raw_description
1080049,Ob Finest,Cranberry & Pistachio Biscotti,100g,6.5,0.0,OB FINEST CRANBERRY & PISTACHIO BISCOTTI 100G
1130861,Mars,Cookie Dough Flavoured Snack & Share Bag,192g,7.0,0.0,MARS COOKIE DOUGH FLAVOURED SNACK & SHARE BAG 192G
3449401,Arnott's,Cracker Chips Balsamic Vinegar & Sea Salt,150g,4.5,0.0,ARNOTS CRACKER CHIPS:BALSAMIC VINEGAR AND SEA SALT:.:150 GRAM
6104621,Infuzions,Veggie Straws Salt & Vinegar 5 Pack,75g,4.0,0.0,INFUZIONS VEGGIE STRAWS SALT & VINEGAR 5PK
5446255,Bisko,Butter Shortbread Festive Shapes,300g,5.5,0.0,BISKO BUTTER SHORTBREAD FESTIVE SHAPES 300G
1786182,Red Rock Deli,Potato Chips Sweet Chilli And Sour Cream,165g,4.5,6.0,RED ROCK DELI POTATO CHIPS SWEET CHILLI & SOUR CREAM
1786160,Red Rock Deli,Honey Soy Chicken Potato Chips,165g,4.5,6.0,RED ROCK DELI POTATO CHIPS:HONEY SOY CHICKEN:.:165 GRAM
2358333,Doritos,Corn Chips Supreme Cheese Share Pack,170g,3.0,5.0,DORITOS CORN CHIPS:CHEESE SUPREME SHARE PACK 170 GRAM
2734446,Arnott's,Shapes Cracker Biscuits Original Barbecue,175g,2.8,4.0,ARNOTTS SHAPES:ORIGINAL BBQ.:.:175 GRAM
8447378,Popcorners,Popcorn Chips Share Pack Sweet & Salty,130g,4.8,0.0,POPCORNERS POPCORN CHIPS SHARE PACK SWEET & SALTY 130G
1786150,Red Rock Deli,Potato Chips Sea Salt,165g,4.5,6.0,RED ROCK DELI POTATO CHIPS:SEA SALT:.:165 GRAM
8447276,Popcorners,Popcorn Chips Share Pack Cheddar,130g,4.8,0.0,POPCORNERS POPCORN CHIPS SHARE PACK CHEDDAR 130G
8447287,Popcorners,Popcorn Chips Share Pack Sea Salt,130g,4.8,0.0,POPCORNERS POPCORN CHIPS SHARE PACK SEA SALT 130G
3699806,Gold Medal,Pork Krackles Chilli,50g,2.5,0.0,GOLD MEDAL PORK KRACKLES CHILLI 50G
2734457,Arnott's,Shapes Cracker Biscuits Original Pizza,190g,2.8,4.0,ARNOTTS SHAPES:ORIGINAL PIZZA.:.:190 GRAM
8447356,Popcorners,Popcorn Chips Share Pack Sour Cream & Chives,130g,4.8,0.0,POPCORNERS POPCORN CHIPS SHARE PACK SOUR CREAM & CHIVES 130G
9765404,Gold Medal,Pork Krackles Snacks,50g,2.5,0.0,GOLD MEDAL SNACKS PORK KRACKLES
8638285,Arnott's,Shapes Cracker Biscuits Original Chicken Crimpy,175g,2.8,4.0,ARNOTTS SHAPES:CRIMPY CHICKEN.:.:175 GRAM
329174,Arnott's,Scotch Finger Biscuits,250g,2.5,3.3,ARNOTTS SCOTCH FINGER BISCUITS
1786171,Red Rock Deli,Sea Salt & Bal Vinegar Potato Chips,165g,4.5,6.0,RED ROCK DELI POTATO CHIPS:SALT & BAL VINEGAR:.:165 GRAM
2358355,Doritos,Original Corn Chips Salted,170g,3.0,5.0,DORITOS CORN CHIPS SALTED ORIGINAL:.:170 GRAM
2351709,Cadbury,Dairy Milk Chocolate Block,180g,5.0,8.0,CADBURY FAMILY BLOCK CHOCOLATE:DAIRY MILK:.:180 GRAM
5162429,The Natural Confectionery Co.,Snakes Lollies,230g,3.5,5.0,THE NATURAL CONFECTIONERY CO. SNAKES LOLLIES 230G
8638241,Arnott's,Shapes Cracker Biscuits Original Cheese & Bacon,180g,2.8,4.0,ARNOTTS SHAPES:CHEESE BACON.:.:180 GRAM
2351265,The Natural Confectionery Co.,Party Mix Lollies,220g,3.5,5.0,THE NATURAL CONFECTIONERY CO. PARTY MIX LOLLIES
3721993,Doritos,Corn Chips Mexicana Share Pack,170g,3.0,5.0,DORITOS CORN CHIPS MEXICANA 170G
2351232,The Natural Confectionery Co.,Fruit Salad Soft Jellies Lollies,220g,3.5,5.0,THE NATURAL CONFECTIONERY CO. FRUIT SALAD SOFT JELLIES LOLLIES
1786193,Red Rock Deli,Potato Chips Share Pack Lime & Pepper,165g,4.5,6.0,RED ROCK DELI POTATO CHIPS:LIME & PEPPER:.:165 GRAM
329447,Arnott's,Malt-O-Milk Biscuits,250g,2.5,3.3,ARNOTTS BISCUITS MALT O MILK
2351254,The Natural Confectionery Co.,Sour Squirms Lollies,220g,3.5,5.0,THE NATURAL CONFECTIONERY CO. SOUR SQUIRMS LOLLIES
1137000,Red Rock Deli,Chef Series Chargrilled Chicken,150g,4.5,6.0,RED ROCK DELI CHEF SERIES 150G:CHARGRILLED CHIC:.:150 GRAM
8638263,Arnott's,Shapes Cracker Biscuits Original Cheddar,175g,2.8,4.0,ARNOTTS SHAPES:CHEDDAR.:.:175 GRAM
329006,Arnott's,Marie Plain Biscuits,250g,2.0,2.5,ARNOTTS PLAIN BISCUITS:MARIE:.:250 GRAM
5703165,Extra,Spearmint Sugar Free Chewing Gum,27g,2.0,2.5,EXTRA SPEARMINT SUGAR FREE CHEWING GUM 27G
2351720,Cadbury,Dairy Milk Hazelnut Chocolate Block,180g,5.0,8.0,CADBURY FAMILY BLOCK CHOCOLATE:HAZELNUT:.:180 GRAM
3851842,Doritos,Corn Chips Share Pack Flaming Hot Cheese Supreme,150g,3.0,5.0,DORITOS FLAMIN HOT CHEESE SUPREME 150g
2358344,Doritos,Corn Chips Nacho Cheese Share Pack,170g,3.0,5.0,DORITOS CORN CHIPS:NACHO CHEESE SHAREPACK 170 GRAM
9066766,Red Rock Deli Chips,Spicy Chilli Sriracha,165 GRAM,4.5,6.0,RED ROCK DELI POTATO CHIPS 165G:SPICY CHILLI SRIRACHA:.:165 GRAM
1136992,Red Rock,Deli Chef Series Smoky Beef Ribs,150g,4.5,6.0,RED ROCK DELI CHEF SERIES 150G:SMOKY BEEF RIBS:.:150 GRAM
9732289,Loacker,Quadratini Bite Size Hazelnut Wafers,125g,2.0,3.3,LOACKER QUADRATINI BITE SIZE HAZELNUT WAFERS
5703176,Extra,Peppermint Sugar Free Chewing Gum,27g,2.0,2.5,EXTRA PEPPERMINT SUGAR FREE CHEWING GUM 27G
358682,Arnott's,Cruskits Original Crispbread,125g,3.0,4.0,ARNOTTS CRUSKITS CRISPBREAD:ORIGINAL:.:125 GRAM
7445402,Red Rock Deli,Potato Chips Thai Chilli & Lime,165g,4.5,6.0,RED ROCK DELI POTATO CHIPS 165G:THAI CHILLI & LIME:.:165 GRAM
3410960,Arnott's,Shapes Cracker Biscuits Vegemite & Cheese,165g,2.8,4.0,ARNOTTS SHAPES:VEGEMITE & CHEESE.:.:165 GRAM
329888,Arnott's,Cheds Crackers,250g,3.5,4.5,ARNOTTS CRACKERS CHEDS
5493845,The Natural Confectionery Co.,Berry Bliss Lollies,180g,3.5,5.0,THE NATURAL CONFECTIONERY CO. BERRY BLISS LOLLIES 180G
3446651,Coles,Belgian Milk Chocolate Block,200g,3.5,4.0,COLES BELGIAN BLOCK CHOCOLATE MILK 200G
1141030,Arnotts,Shapes Snacks Spicy Fried Chicken,165g,2.8,4.0,ARNOTTS SHAPES SNACKS SPICY FRIED CHICKEN 165G
