prodid,brand,name,size,current_price,full_price,raw_description
9054370,Pringles,Potato Chips Japanese Sticky Teriyaki,118g,2.75,5.5,PRINGLES POTATO CHIPS 134G:JAPANESE STICKY TERIYAKI:.:118 GRAM
3978956,Red Rock Deli,Gourmet Crackers Caramelised Onion,130g,2.5,5.0,RED ROCK DELI GOURMET CRACKERS:CARAMELISED ONI:.:130 GRAM
5888694,Cadbury,Fry's Turkish Delight Chocolate Jellies,140g,3.5,7.0,CADBURY FRY'S TURKISH DELIGHT CHOCOLATE JELLIES 140G
9260099,Cadbury,Biscuit Clusters 8 Pack,120g,3.0,6.0,CADBURY BISCUIT & PEANUT CLUSTERS 120G
6502475,Ritz,Mini Crackers Cheese Flavour,155g,2.0,4.0,RITZ MINI CHEESE CRACKERS SHAREPACK:.:155 GRAM
9248785,Red Rock Deli,Gourmet Crackers Roasted Onion & Chives,130g,2.5,5.0,RED ROCK DELI GOURMET CRACKERS 130G:ROASTED ONION & CHIVES:.:130 GRAM
2976842,Sunbites,Caramelised Onion & Balsamic Snack Crackers,110g,1.65,3.3,SUNBITES CARAMELISED ONION & BALSAMIC SNACK CRACKERS WITH QUINOA SHARE PACK:.:110 GRAM
3978945,Red Rock Deli,Gourmet Crackers Salt Black Pepper,130g,2.5,5.0,RED ROCK DELI GOURMET CRACKERS:SALT & BLACK PEPPER:.:130 GRAM
7650321,Ritz,Mini Crackers Sour Cream & Onion Flavour,155g,2.0,4.0,RITZ SHAREPACK MINI CRACKERS:SOUR CREAM + ONION:.:155 GRAM
8594394,Snakata,Rice Snack Crackers Honey Soy Chicken,100 GRAM,1.5,3.0,SNAKATA RICE SNACK CRACKERS:HONEY SOY CHICKEN:.:100 GRAM
8594408,Snakata,Rice Snack Crackers Barbeque,65 GRAM,1.5,3.0,SNAKATA RICE SNACK CRACKERS:BARBEQUE:.:65 GRAM
9260011,Old Gold,Biscuit Clusters Old Gold Dark Chocolate 8 Pack,120g,3.0,6.0,OLD GOLD BISCUIT CLUSTERS CRUNCHY PEANUT 120G
