prodid,aisle,category,subcategory,aisleid,categoryid,subcategoryid
286956,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287008,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287041,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287052,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287085,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
2870885,Breakfast Muesli,Breakfast,Pantry,18744,7294,10302
287121,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287132,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287143,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287187,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287201,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
2872199,Indian,World Foods,Dietary & World Foods,675103733,674113139,674112512
2872199,Asian,International Foods,Pantry,8904804,8904802,10302
2872199,Indian,International Foods,Pantry,8904806,8904802,10302
2872213,Indian,World Foods,Dietary & World Foods,675103733,674113139,674112512
2872213,Asian,International Foods,Pantry,8904804,8904802,10302
2872213,Indian,International Foods,Pantry,8904806,8904802,10302
287223,Dried Herbs & Spices,Herbs & Spices,Pantry,7927,8285,10302
287278,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287289,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
2872938,Black,Tea,Pantry,10230,10303,10302
2872938,Tea Black,Tea Drinks,Drinks,98647,98627,11456
287314,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287405,Salt & Pepper,Herbs & Spices,Pantry,8252,8285,10302
287460,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287482,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287493,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287518,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
287529,Dried Herbs & Spices,Herbs & Spices,Pantry,7927,8285,10302
2876101,Breakfast Muesli,Breakfast,Pantry,18744,7294,10302
2877079,Cake Decorating,Baking,Pantry,8374,8756,10302
2877080,Dried Fruits & Fillings,Baking,Pantry,8734,8756,10302
2877090,Breakfast Oats,Breakfast,Pantry,18743,7294,10302
2877090,Pantry,Halal,Dietary & World Foods,675041078,674135336,674112512
2877104,Breakfast Oats,Breakfast,Pantry,18743,7294,10302
2877104,Pantry,Halal,Dietary & World Foods,675041078,674135336,674112512
2877217,Breakfast Muesli,Breakfast,Pantry,18744,7294,10302
2877217,Fodmap Friendly,Free From,Dietary & World Foods,675010715,674114623,674112512
2877217,Gluten Free,Free From,Dietary & World Foods,675024732,674114623,674112512
288055,Salt & Pepper,Herbs & Spices,Pantry,8252,8285,10302
288066,Dried Spices,Herbs & Spices,Pantry,8888270,8285,10302
2886896,Fish & Seafood,"Canned Food, Soups & Noodles",Pantry,10091,10146,10302
289149,"Pickles, Chutney & Relish",Pickled Vegetables & Condiments,Pantry,9101,9232,10302
2894533,Soups,"Canned Food, Soups & Noodles",Pantry,10147,10146,10302
2894544,Soups,"Canned Food, Soups & Noodles",Pantry,10147,10146,10302
2894566,Soups,"Canned Food, Soups & Noodles",Pantry,10147,10146,10302
2894577,Soups,"Canned Food, Soups & Noodles",Pantry,10147,10146,10302
2896142,Healthy Cooking,Health Foods,Pantry,12083,10301,10302
2896142,Pantry Essentials,Organic,Dietary & World Foods,675069508,674135800,674112512
2896142,Oil,Oils & Vinegars,Pantry,9485,9484,10302
2896732,Healthy Cooking,Health Foods,Pantry,12083,10301,10302
2896732,Gluten Free,Free From,Dietary & World Foods,675024732,674114623,674112512
2897371,Nut Spreads,"Jams, Honey & Spreads",Pantry,8881203,8881200,10302
2898261,Healthy Snacks,Health Foods,Pantry,8888005,10301,10302
2898283,Healthy Snacks,Health Foods,Pantry,8888005,10301,10302
2898567,Super Foods & Functional Foods,Health Foods & Diet,Dietary & World Foods,675044379,674135563,674112512
2898567,Pantry Essentials,Organic,Dietary & World Foods,675069508,674135800,674112512
2898567,Healthy Snacks,Health Foods,Pantry,8888005,10301,10302
2898727,Canned Fruit,"Canned Food, Soups & Noodles",Pantry,9804,10146,10302
2898986,Pantry Essentials,Organic,Dietary & World Foods,675069508,674135800,674112512
2898986,Honey,"Jams, Honey & Spreads",Pantry,8881205,8881200,10302
2899560,Healthy Snacks,Health Foods,Pantry,8888005,10301,10302
2899560,Muesli Bars & Fruit Snacks,Snacks,"Chips, Chocolates & Snacks",8916227,8916204,8916201
2899581,Healthy Snacks,Health Foods,Pantry,8888005,10301,10302
2899581,Muesli Bars & Fruit Snacks,Snacks,"Chips, Chocolates & Snacks",8916227,8916204,8916201
