prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
6082427,Kopiko,Coffee Candy,150g,2.7,0.0,0.0,KOPIKO COFFEE CANDY 150G
6082824,Ayam,Fish Sauce,210mL,4.0,0.0,0.0,AYAM FISH SAUCE 210ML
6082835,Ayam,Teriyaki Sauce,210mL,4.0,0.0,0.0,AYAM TERIYAKI SAUCE 210ML
6083168,Saxa,Iodised Cooking Salt,1kg,2.6,0.0,0.0,SAXA IODISED COOKING SALT 1KG
6083645,San Remo,Pasta Curls No 27,500g,2.95,0.0,0.0,SAN REMO PASTA:CURLS NO 27:.:500 GRAM
6084499,Ayam,Satay Sauce Canned Mild,250mL,4.5,0.0,0.0,AYAM SATAY SAUCE MILD 250ML
6086520,Ayam,Light Soy Sauce,210mL,3.5,0.0,0.0,AYAM LIGHT SOY SAUCE 210ML
6094255,Gaganis,Hulled Tahini,375g,8.0,0.0,0.0,GAGANIS TAHINI:HULLED:.:375 GRAM
6095906,Edgell,Beans 4 Bean Mix No Added Salt,400g,1.8,2.2,18.18,EDGELL BEANS 4 BEAN MIX NAS
6095939,Edgell,Beans Red Kidney No Added Salt,400g,1.8,2.2,18.18,EDGELL BEANS RED KIDNEY BEANS  NAS
6105646,Ardmona,Diced Tomatoes,810g,3.9,0.0,0.0,ARDMONA DICED TOMATOES 810G
6108531,Coles Organic,Extra Virgin Olive Oil,500mL,10.0,0.0,0.0,COLES ORGANIC EXTRA VIRGIN OLIVE OIL
6122532,Coles,Wellness Road Australian Linseeds,500g,4.5,0.0,0.0,COLES WELLNESS ROAD AUSTRALIAN LINSEEDS 500G
6122543,Coles,Wellness Road Dietary Fibre Blend,500g,5.5,0.0,0.0,COLES WELLNESS ROAD DIETARY FIBRE BLEND 500G
6123750,CSR,Golden Syrup Squeeze Bottle,500g,4.5,0.0,0.0,CSR GOLDEN SYRUP SQUEEZE
6126238,Australian Organic,Chicken & Vegetable Soup,330g,4.5,0.0,0.0,AUSTRALIAN ORGANIC CHICKEN & VEGETABLE SOUP 330G
6126249,Australian Organic,Roast Pumpkin & Sweet Potato Soup,330g,4.5,0.0,0.0,AUSTRALIAN ORGANIC ROAST PUMPKIN & SWEET POTATO SOUP 330G
6126250,Australian Organic,8 Vegetable Minestrone Soup,330g,4.5,0.0,0.0,AUSTRALIAN ORGANIC 8 VEGETABLE MINESTRONE SOUP 330G
6132570,Coles,Overnight Chia Pudding Berry & Coconut,210g,5.5,0.0,0.0,COLES OVERNIGHT CHIA PUDDING BERRY & COCONUT 210G
6132580,Coles,Overnight Chia Pudding Mango & Coconut,210g,5.5,0.0,0.0,COLES OVERNIGHT CHIA PUDDING MANGO & COCONUT 210G
6138612,Mazzetti,Aged Balsamic Vinegar Black Label 5 Seal,250mL,14.0,0.0,0.0,MAZZETTI AGED BALSAMIC VINEGAR BLACK LABEL 5 SEAL 250ML
6140181,S&W,Real Whole Egg Mayonnaise,880g,10.5,0.0,0.0,S & W REAL WHOLE EGG MAYONNAISE 880G
6144025,Mogu Mogu,Grape Drink,320mL,2.2,0.0,0.0,MOGU MOGU GRAPE DRINK 320ML
6144036,Mogu Mogu,Lychee Drink,320mL,2.2,0.0,0.0,MOGU MOGU LYCHEE DRINK 320ML
6144047,Mogu Mogu,Strawberry Drink,320mL,2.2,0.0,0.0,MOGU MOGU STRAWBERRY DRINK 320ML
6144160,Kikkoman,Gyoza Sauce,150mL,4.0,0.0,0.0,KIKKOMAN GYOZA SAUCE 150ML
6144193,Kikkoman,Dashi Tsuyu Sauce,150mL,4.0,0.0,0.0,KIKKOMAN DASHI TSUYU SAUCE 150ML
6144750,S&W,Real Whole Egg Mayonnaise,440g,7.0,0.0,0.0,S & W MAYONNAISE:WHOLE EGG:.:440 GRAM
6146949,Yopokki,Cheese Rapokki,145g,4.3,0.0,0.0,YOPOKKI CHEESE RAPOKKI 145G
6147012,Sugar Honey,Grass Jelly,540g,3.0,0.0,0.0,SUGAR HONEY GRASS JELLY 540G
6147089,Ujinotsuyu,Matcha Green Tea Powder,40g,5.9,0.0,0.0,UJINOTSUYU MATCHA GREEN TEA POWDER 40G
6149313,Ayam,100% Natural Coconut Milk,200mL,3.0,0.0,0.0,AYAM 100% NATURAL COCONUT MILK 200ML
6149335,Ayam,100% Natural Coconut Cream,200mL,3.0,0.0,0.0,AYAM 100% NATURAL COCONUT CREAM 200ML
6153580,Savour,Coconut Roll Original,70g,3.95,0.0,0.0,SAVOUR COCONUT ROLL ORIGINAL 70G
6153638,Savour,Coconut Roll Chocolate,70g,3.95,0.0,0.0,SAVOUR COCONUT ROLL CHOCOLATE 70G
6159215,Coles,Prunes Pitted,500g,7.0,0.0,0.0,COLES PRUNES PITTED 500 GRAM
6161454,Ottogi,Kimchi Ramen,600g,7.0,0.0,0.0,OTTOGI KIMCHI RAMEN 120G X5
6161476,Julie's,Strawberry Cream Wafer Roll,100g,4.0,0.0,0.0,JULIES STRAWBERRY CREAM WAFER ROLL 100G
6161523,Yoosh,Aloe Yoghurt Drink Peach,500mL,3.0,0.0,0.0,YOOSH ALOE YOGHURT DRINK PEACH 500ML
6161534,Ottogi,Korean Pancake Mix,500g,4.2,0.0,0.0,OTTOGI KOREAN PANCAKE MIX 500G
6161545,Ottogi,Cooked Rice Original,210g,7.5,0.0,0.0,OTTOGI COOKED RICE ORIGINAL 210G
6161567,Ottogi,Germinated Black Cooked Rice,210g,7.5,0.0,0.0,OTTOGI GERMINATED BLACK COOKED RICE 210G
6165772,Ayam,Oyster Sauce,420mL,5.0,0.0,0.0,AYAM OYSTER SAUCE 420ML
6173715,Quest,Tortilla Style Protein Chips Loaded Taco,32g,6.5,0.0,0.0,QUEST TORTILLA STYLE PROTEIN CHIPS LOADED TACO 32G
6175583,Atp Science,Noway Vanilla Collagen Marshmallow Bar,45g,5.0,0.0,0.0,ATP SCIENCE NOWAY VANILLA COLLAGEN MARSHMALLOW BAR 45G
6175594,Atp Science,Noway Strawberry Collagen Marshmallow Bar,45g,5.0,0.0,0.0,ATP SCIENCE NOWAY STRAWBERRY COLLAGEN MARSHMALLOW BAR 45G
6177035,Musashi,High Protein Bar Peanut Butter 4x90g,360g,22.0,0.0,0.0,MUSASHI HIGH PROTEIN BAR PEANUT BUTTER 4X90G 360G
6177181,Musashi,Protein Deluxe Cinnamon Scroll,60g,4.9,0.0,0.0,MUSASHI PROTEIN DELUXE CINNAMON SCROLL 60G
