prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
5228833,McKenzie's,Shredded Coconut Pouches,215g,4.15,0.0,0.0,MCKENZIES COCONUT POUCHES:SHREDDED:.:215 GRAM
5229257,Spam,Lite Spiced Ham,340g,6.8,0.0,0.0,SPAM CANNED  HAM:LITEV:.:340 GRAM
5229439,Chicken Tonight,Creamy Chicken With Mushroom Simmer Sauce,475g,3.6,0.0,0.0,CHICKEN TONIGHT SAUCE:CREAMY CHICKEN MUSHRM:.:475 GRAM
5231601,Brunswick,Sardines in Spring Water No Added Salt,106g,2.9,0.0,0.0,BRUNSWICK SARDINES:SPRINGWATER NO ADDED SALT:.:106 GRAM
5231690,Leggo's,Pizza Tomato Paste 2 Pack,140g,3.5,0.0,0.0,LEGGOS 2PK PASTE:PIZZA:.:140GRAM
5232590,Coles Organic,Tortilla Chips,200g,4.0,0.0,0.0,COLES ORGANIC TORTILLA CHIPS 200G
5235566,Kellogg's,Rice Bubbles Gluten Free Breakfast Cereal,315g,7.0,0.0,0.0,KELLOGG'S RICE BUBBLES GLUTEN FREE BREAKFAST CEREAL 315G
5237110,John West,Salt Reduced Sardines In Springwater,110g,3.4,0.0,0.0,JOHN WEST SARDINES:IN SPRINGWATER:.:110GRAM
5238462,Betty Crocker,Frosting Milk Chocolate,400g,6.5,0.0,0.0,BETTY CROCKER FROSTING:MILK CHOCOLATE:.:400 GRAM
5238473,Betty Crocker,Frosting Vanilla,400g,6.5,0.0,0.0,BETTY CROCKER FROSTING:VANILLA:.:400 GRAM
5239421,Heinz,Baked Beans Regular Salt Reduced Beans,220g,2.1,0.0,0.0,HEINZ BAKED BEANS REGULAR SALT REDUCED BEANS 220G
5240090,SPC,Canned Regular 4 Pack,880g,6.5,0.0,0.0,SPC CANNED 4 PACK:REGULAR:.:880 GRAM
5240103,SPC,Canned With Cheese 4 Pack,880g,6.5,0.0,0.0,SPC CANNED 4 PACK:WITH CHEESE:.:880 GRAM
5242346,Maggi,Air Fryer Crunchy Southern Style Seasoning,40g,2.5,0.0,0.0,MAGGI AIR FRYER CRUNCHY SOUTHERN STYLE SEASONING 40G
5242357,Maggi,Air Fryer Crispy Japanese Style Seasoning,45g,2.5,0.0,0.0,MAGGI AIR FRYER CRISPY JAPANESE STYLE SEASONING 45G
5242380,Coles,Ultimate Gluten Free Cookies 40% Chocolate Chip,252g,7.2,0.0,0.0,COLES ULTIMATE GLUTEN FREE COOKIES 40% CHOCOLATE CHIPS 252G
5242390,Coles,Ultimate Gluten Free Cookies 40% Triple Chocolate Chips,252g,7.2,0.0,0.0,COLES ULTIMATE GLUTEN FREE COOKIES 40% TRIPLE CHOCOLATE CHIPS 252G
5242404,Coles,Ultimate Gluten Free Dipped Cookies 40% Chocolate Chip Cookies,264g,7.7,0.0,0.0,COLES ULTIMATE GLUTEN FREE DIPPED COOKIES 40% CHOCOLATE CHIP COOKIES 264G
5245752,MasterFoods,Tuscan Seasoning,155g,7.5,0.0,0.0,MASTERFOODS SEASONING TUSCAN
5245763,MasterFoods,Moroccan Seasoning,160g,6.5,7.5,13.33,MASTERFOODS SEASONING FAMILY MOROCCAN
5249753,Chang's,Pad Thai Style Rice Noodles,250g,2.4,0.0,0.0,CHANG'S PAD THAI RICE NOODLES 250G
5249775,Chang's,Gluten Free Fried Noodles,100g,2.6,0.0,0.0,CHANG'S GLUTEN FREE FRIED NOODLES 100G
5252179,Kong Foo Sing,Fortune Cookies,100g,5.2,0.0,0.0,KONG FOO SING FORTUNE COOKIES 100G
5252281,Glory,Coconut Spread,400g,4.5,0.0,0.0,GLORY COCONUT SPREAD 400G
5252328,Erawan Blue,Rice Sticks Noodles,375g,2.55,0.0,0.0,ERAWAN BLUE RICE STICKS NOODLES 375G
5252340,Erawan,Rice Sticks Red Large Noodles,375g,3.0,0.0,0.0,ERAWAN RED RICE STICKS NOODLES 375G
5252452,Erawan,Tapioca Starch,500g,1.7,0.0,0.0,ERAWAN TAPIOCA STARCH 500G
5252463,Erawan,Glutinous Rice Flour,500g,1.9,0.0,0.0,ERAWAN GLUTINOUS RICE FLOUR 500G
