prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
5193874,Mission,Mini Plain Naan 6 Pack,240g,4.0,0.0,0.0,MISSION MINI PLAIN NAAN 6 PACK
5194822,Robert Timms,Italian Espresso Style Coffee Bags 8 Pack,45g,6.0,0.0,0.0,ROBERT TIMMS ITALIAN ESPRESSO COFFEE BAGS 8 PACK
5195360,Angas Park,Peel Mixed Dried,200g,4.0,0.0,0.0,ANGAS PARK MIXED PEEL 200G
5196996,Maggi,Oyster Sauce,275mL,3.6,0.0,0.0,MAGGI SAUCE:OYSTER:.:275ML
5201123,Maille,Traditional Dijon Mustard,215g,6.0,0.0,0.0,MAILLE MUSTARD:DIJON:.:215GRAM
5203515,Coles Perform,Whey Protein Powder Vanilla,500g,25.0,0.0,0.0,COLES PERFORM WHEY PROTEIN POWDER VANILLA  500G
5203537,Coles Perform,Plant Protein Powder Vanilla,500g,20.0,0.0,0.0,COLES PERFORM PLANT PROTEIN POWDER VANILLA 500G
5203560,Coles Perform,Whey Protein Powder Chocolate,500g,25.0,0.0,0.0,COLES PERFORM WHEY PROTEIN POWDER CHOCOLATE 500G
5203570,Coles Perform,Plant Protein Powder Chocolate,500g,20.0,0.0,0.0,COLES PERFORM PLANT PROTEIN POWDER CHOCOLATE 500G
5203945,Kellogg's,Fun Pack Assorted Breakfast Cereals 6 Sachets,170g,6.75,0.0,0.0,KELLOGGS CEREAL VARIETY FUN PACK
5203956,Kellogg's,Variety Pack Assorted Breakfast Cereals Sachets 8 Pack,275g,7.65,0.0,0.0,KELLOGGS CEREAL VARIETY PACK
5207458,Want Want,QQ Strawberry Gummies,70g,1.8,0.0,0.0,WANT WANT QQ STRAWBERRY GUMMIES 70G
5207469,Want Want,QQ Grape Gummies,70g,1.8,0.0,0.0,WANT WANT QQ GRAPE GUMMIES 70G
5210463,Green's,Original Pancake Shake,375g,3.5,0.0,0.0,GREENS ORIGINAL PANCAKE SHAKE 375G
5216700,Anchor,Verjuice Vinegar,375mL,6.7,0.0,0.0,ANCHOR VERJUICE
5217735,John West,Olive Oil Blend Tuna Slices,125g,3.3,3.8,13.16,JOHN WEST TUNA SLICES:IN OIL:.:125GRAM
5217746,John West,Smoked Tuna Slices,125g,3.3,3.8,13.16,JOHN WEST TUNA SLICES:SMOKED:.:125 GRAM
5219162,Golden Days,Apricot Delight Pieces,150g,4.0,0.0,0.0,GOLDEN DAYS APRICOT DELIGHT 150G
5219173,Golden Days,Gluten Free Apricot Coconut Slice,150g,,,,GOLDEN DAYS GLUTEN FREE APRICOT COCONUT SLICE 150G
5220274,Old El Paso,Gluten Free Taco Spice Mix,30g,3.0,0.0,0.0,OLD EL PASO GLUTEN FREE TACO SPICE MIX 30G
5221368,McCormick,Produce Partner Scalloped Potatoes,40g,1.8,0.0,0.0,MCCORMICK PRODUCE PARTNER SCALLOPED POTATOES 40G
5221380,McCormick,Italian Herb Roast Potatoes,40g,1.8,0.0,0.0,MCCORMICK ITALIAN HERB ROAST POTATOES
5221415,Keens,Curried Sausage Recipe Base,285g,3.5,0.0,0.0,KEENS CURRIED SAUSAGE RECIPE BASE 285G
5221426,Keens,Honey Mustard Recipe Base,285g,3.5,0.0,0.0,KEENS HONEY MUSTARD RECIPE BASE 285G
5224210,Suimin,Oriental Chicken Noodle Cup,70g,2.0,2.4,16.67,SUIMIN NOODLE CUP :CHICKEN ORIENTAL:.:70 GRAM
5226882,McKenzie's,Bicarbonate Soda,1kg,4.55,0.0,0.0,MCKENZIES BICARBONATE SODA 1KG
5227240,Buderim Ginger,Crystallised Ginger,200g,6.0,0.0,0.0,Buderim Ginger Crystallised Ginger 200g
5227820,Harvest,Braised Steak & Onions,425g,5.0,0.0,0.0,HARVEST:BRAISED STEAK ONION:.:425 GRAM
5228822,McKenzie's,Moist Coconut Flakes,225g,4.15,0.0,0.0,MCKENZIES COCONUT POUCHES:MOIST FLAKES:.:225 GRAM
