prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
9164313,Leggos,Gourmet Rich Tomato Passata,690g,4.8,0,0,LEGGOS GOURMET RICH TOMATO PASSATA 690G
9164426,Raguletto,Tomato Paste,500g,3.0,0,0,RAGULETTO TOMATO PASTE 500G
9184897,Vittoria,Espresso Coffee Beans,1kg,56.0,0,0,VITTORIA COFFEE BEANS ESPRESSO 1KG
9185619,Queen,Colourful Letters And Numbers,50g,5.0,0,0,QUEEN COLOURFUL LETTERS AND NUMBERS 50G
9185620,Queen,Love Hearts,47g,5.0,0,0,QUEEN LOVE HEARTS 47G
9185630,Queen Choc,Flavoured Gold Pearls,36g,3.5,0,0,QUEEN CHOC FLAVOURED GOLD PEARLS 36GM
9185652,Queen,Dinosaur Cupcake Cases,48 Pack,2.8,0,0,QUEEN DINOSAUR CUPCAKE CASES 48PACK
9185663,Queen,Adventure Sprinkles Mix,90g,3.5,0,0,QUEEN ADVENTURE SPRINKLES MIX 90G
9185674,Queen,Dinosaur Icing Decorations,18g,3.5,0,0,QUEEN DINOSAUR ICING DECORATIONS 18G
9185947,Dollar Sweets,Barbie 4 Comp Sprinkles,155g,6.0,0,0,DOLLAR SWEETS BARBIE 4 COMP SPRINKLES 155G
9187217,Dollar Sweets,Hot Wheels 4 Comp Sprinkles,143g,6.0,0,0,DOLLAR SWEETS HOT WHEELS 4 COMP SPRINKLES 143G
9187240,Dollar Sweets,White Choc Melts Pot,230g,7.5,0,0,DOLLAR SWEETS WHITE CHOC MELT POT 230G
9187272,Dollar Sweets,Neon Food Colours 4 Pack,40mL,5.0,0,0,DOLLAR SWEETS NEON FOOD COLOURS 40ML 4PK
9190991,McKenzie's,Split Red Lentils,1kg,4.8,0,0,MCKENZIES LENTILS RED SPLIT
9191859,Coles,Bom Liquid Breakfast Chocolate 3x250mL,750mL,4.0,0,0,COLES BOM LIQUID BREAKFAST CHOCOLATE 3X250ML
9192319,Coles,Bom Liquid Breakfast Chocolate 6x250mL,1.5L,8.7,0,0,COLES BOM LIQUID BREAKFAST CHOCOLATE 6X250ML
