prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
4292429,Musashi,Protein Crisp Bar Vanilla Caramel,60g,4.9,0,0.0,MUSASHI PROTEIN CRISP BAR VANILLA CARAMEL 60G
4292430,Musashi,Protein Crisp Bar Choc Peanut,60g,4.9,0,0.0,MUSASHI PROTEIN CRISP BAR CHOC PEANUT 60G
4293079,Mingle,Backyard Barbecue Seasoning,50g,4.95,0,0.0,MINGLE BACKYARD BARBECUE SEASONING 50G
4295697,Quest,Peanut Butter Cups,42g,5.4,0,0.0,QUEST PEANUT BUTTER CUPS 42G
4295733,Sun Harvest,Lemon Juice,200mL,3.0,4,25.0,SUN HARVEST LEMON JUICE 200ML
4295755,Sun Harvest,Lime Juice,200mL,3.0,4,25.0,SUN HARVEST LIME JUICE 200ML
4295777,Table Of Plenty,Classic Dukkah,45g,3.95,0,0.0,TABLE OF PLENTY CLASSIC DUKKAH 45G
4297488,Amazonia,Isolate Vanilla Raw Protein Powder,390g,36.0,0,0.0,Amazonia Raw Protein Powder Isolate Vanilla 390g
4298582,Massel,Beef Stock Powder,168g,4.0,0,0.0,MASSEL STOCK POWDER:BEEF:.:168 GRAM
4298593,Massel,Chicken Stock Powder,168g,4.0,0,0.0,MASSEL STOCK POWDER:CHICKEN:.:168 GRAM
4298607,Massel,Vegetable Stock Powder,168g,4.0,0,0.0,MASSEL STOCK POWDER:VEGETABLE:.:168 GRAM
4299982,Muscletech,Nitrotech Protein Powder Chocolate,680g,59.0,0,0.0,MUSCLETECH NITROTECH PROTEIN POWDER CHOCOLATE 680G
4300356,Leggo's,Tomato Paste Sachet 4 Pack,50g,3.2,0,0.0,LEGGOS PASTE SACHETS 4 PACK:TOMATO:.:200 GRAM
4300403,Muscletech,Nitrotech Protein Powder Vanilla,680g,59.0,0,0.0,MUSCLETECH NITROTECH PROTEIN POWDER VANILLA 680G
4300786,Leggo's,Tomato Paste No Added Salt 4 Pack,50g,3.2,0,0.0,LEGGOS PASTE SACHETS 4 PACK:TOMATO N.A.S.:.:200 GRAM
4301370,Coles,Cashew Butter,250g,6.0,0,0.0,COLES CASHEW BUTTER 250G
4304040,Street Kitchen,Thai Yellow Curry,285g,6.0,0,0.0,STREET KITCHEN THAI YELLOW CURRY 285G
4304051,Street Kitchen,Pad Thai,255g,6.0,0,0.0,STREET KITCHEN PAD THAI 255G
4304368,Amazonia,Isolate Chocolate Coconut Raw Protein Powder,390g,36.0,0,0.0,Amazonia Raw Protein Powder Isolate Choc Coconut 390g
4304798,Coles,30% Sugar Reduced Tomato Sauce,500mL,2.1,0,0.0,COLES 30% SUGAR REDUCED TOMATO SAUCE 500ML
4304801,Coles,30% Sugar Reduced Bbq Sauce,500mL,2.1,0,0.0,COLES 30% SUGAR REDUCED BBQ SAUCE 500ML
4306818,Red Tractor,Black Chia Seeds,600g,13.0,0,0.0,RED TRACTOR BLACK CHIA SEEDS 600G
4308551,Farmer Jo,Gluten Free Keto Granola,300g,11.0,0,0.0,FARMER JO GLUTEN FREE KETO GRANOLA 300G
4308788,Kellogg's,Sultana Bran Gluten Free Breakfast Cereal,350g,7.5,0,0.0,KELLOGG'S GLUTEN FREE SULTANA BRAN BREAKFAST CEREAL 350G
4308813,Kellogg's,Coco Pops Gluten Free Breakfast Cereal,390g,7.5,0,0.0,KELLOGG'S GLUTEN FREE COCO POPS BREAKFAST CEREAL 390G
4310848,Blue Frog,Probiotic Granola Manuka Honey & Almond,350g,9.5,0,0.0,BLUE FROG PROBIOTIC GRANOLA MANUKA HONEY & ALMOND 350G
4312220,Lee Kum Kee,Ready Sauce Shanghai Stir Fry Noodle,120g,2.7,0,0.0,LEE KUM KEE READY SAUCE SHANGHAI STIR FRY NOODLES 120G
4312821,Red Tractor,Protein Low Sugar Granola Choc Almond,450g,9.0,0,0.0,RED TRACTOR PROTEIN LOW SUGAR GRANOLA CHOC ALMOND 450G
4312832,Red Tractor,Protein Low Sugar Granola Peanut Butter,450g,9.0,0,0.0,RED TRACTOR PROTEIN LOW SUGAR GRANOLA PEANUT BUTTER 450G
4312843,Red Tractor,Protein Low Sugar Granola Apple Caramel,450g,9.0,0,0.0,RED TRACTOR PROTEIN LOW SUGAR GRANOLA APPLE CARAMEL 450G
4313948,Parle,Krackjack Biscuits 5x60g,300g,5.0,0,0.0,PARLE KRACKJACK BISCUITS 5 PACK X 60G
4314157,Dole,Pineapple Slices In Juice,822g,6.6,0,0.0,DOLE PINEAPPLE SLICES IN JUICE 822G
4316924,Melrose,Mct Kick Start Oil,250mL,12.0,0,0.0,MELROSE MCT KICK START OIL 250ML
4317177,Matilde Vicenzi,Millefoglie D'italia Mini Snack Hazelnut Cream,125g,4.9,0,0.0,MATILDE VICENZI MILLEFOGLIE D'ITALIA MINI SNACK HAZELNUT CREAM 125G
4317188,Matilde Vicenzi,Millefoglie D'italia Mini Snack Vanilla Cream,125g,4.9,0,0.0,MATILDE VICENZI MILLEFOGLIE D'ITALIA MINI SNACK VANILLA CREAM 125G
4317563,Melrose,Mct Brain Power Oil,250mL,15.0,0,0.0,MELROSE MCT BRAIN POWER OIL 250ML
4318486,Heinz,Tortellini Three Cheese Pasta Meal Creamy Pumpkin & Garlic,350g,4.5,0,0.0,HEINZ TORTELLINI THREE CHEESE PASTA MEAL CREAMY PUMPKIN & GARLIC 350G
4318497,Heinz,Tortellini Three Cheese Pasta Meal Creamy Mushroom & Bacon,350g,4.5,0,0.0,HEINZ TORTELLINI THREE CHEESE PASTA MEAL CREAMY MUSHROOM & BACON 350G
4320309,Coles Perform,Shaker,500mL,4.0,0,0.0,COLES PERFORM SHAKER 500ML
4320488,Maggi,Hot And Sweet Sauce,340mL,4.5,0,0.0,MAGGI HOT & SWEET SAUCE 340ML
4322530,Old El Paso,Taco Spice Mix Extra Mild,30g,3.0,0,0.0,OLD EL PASO TACO SPICE MIX EXTRA MILD 30G
4322552,Old El Paso,Gluten Free Jumbo Tortillas Burrito 4 Pack,215g,6.0,0,0.0,OLD EL PASO GLUTEN FREE JUMBO TORTILLAS BURRITO 4 PACK 215G
4322563,Old El Paso,White Corn Tortillas Tacos 10 Pack,208g,5.0,0,0.0,OLD EL PASO WHITE CORN TORTILLAS TACOS 10 PACK 208G
4324875,Coles,Australian Panko Crumb,220g,2.3,0,0.0,COLES AUSTRALIAN PANKO CRUMB 220G
4324897,Coles,Australian Original Bread Crumb,220g,2.0,0,0.0,COLES AUSTRALIAN ORIGINAL BREAD CRUMB 220G
4324999,Marion's Kitchen,Thai Yellow Curry Kit,404g,8.5,0,0.0,MARION'S KITCHEN THAI YELLOW CURRY KIT 404G
432752,Cornwell's,Brown Malt Vinegar,375mL,2.5,0,0.0,CORNWELLS BROWN VINEGAR
432763,Cornwell's,White Vinegar,375mL,2.5,0,0.0,CORNWELLS WHITE VINEGAR
