prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
5357574,Coles,Long Grain Rice,1kg,1.8,0.0,0.0,COLES LONG GRAIN RICE 1KG
5357632,Coles,Australian Sultanas,1kg,8.0,0.0,0.0,COLES AUSTRALIAN SULTANAS 1KG
5357643,Coles,Dried Fruit Mixed,1kg,6.5,0.0,0.0,COLES DRIED FRUIT MIXED
5357676,Coles,Coconut Cream,400mL,1.1,0.0,0.0,COLES COCONUT CREAM 400ML
5357723,Coles,Black Pitted Cherries In Syrup,425g,3.8,0.0,0.0,COLES BLACK PITTED CHERRIES IN SYRUP
5360003,Herbamare,Salt & Herb Seasoning,250g,8.5,0.0,0.0,HERBAMARE SEASONING SALT HERB 250G
5360626,Symintons,Dandelion Instant Herbal Tea,250g,13.0,0.0,0.0,SYMINGTONS INSTANT TEA DANDELION HERBAL
5360976,Green's,Chocolate Cake Mix,440g,3.8,0.0,0.0,GREENS CHOCOLATE CAKE MIX 440 GRAM
5361709,Old El Paso,Chunky Salsa Dip Mild,312g,5.0,0.0,0.0,OLD EL PASO CHUNKY SALSA DIP MILD 312G
5361710,Old El Paso,Chunky Salsa Dip Hot,312g,5.0,0.0,0.0,OLD EL PASO CHUNKY SALSA DIP HOT 312G
5361764,Mary Macks,Instant Batter Mix,150g,2.25,0.0,0.0,MARY MACKS INSTANT BATTER MIX 150G
5366972,Maggi,2 Minute Instant Noodles Chicken Flavour 5 Pack,360g,5.0,0.0,0.0,MAGGI 2 MINUTE INSTANT NOODLES CHICKEN FLAVOUR 5 PACK
5366983,Maggi,2 Minute Instant Noodles Beef Flavour 5 Pack,370g,5.0,0.0,0.0,MAGGI 2 MINUTE INSTANT NOODLES BEEF FLAVOUR 5 PACK
5370051,Edgell,Red Kidney Beans,400g,1.8,2.2,18.18,EDGELL BEANS RED KIDNEY
5375565,Coles Simply,Tomato Paste,500g,1.4,0.0,0.0,COLES SIMPLY TOMATO PASTE 500GRAM
5376218,Vege,Chips Natural,100g,4.9,0.0,0.0,VEGE CHIPS NATURAL 100G
5376229,Vege,Chips Bbq,100g,4.9,0.0,0.0,VEGE CHIPS BBQ 100G
5376976,Coles,Stuffed Green Olives,445g,2.25,0.0,0.0,COLES STUFFED GREEN OLIVES 445G
5377630,Coles,Tuna Chunks In Brine,185g,2.2,0.0,0.0,COLES TUNA CHUNKS IN BRINE 185G
5383790,Coles,Lime Flavoured Jelly Crystals,85g,1.3,0.0,0.0,COLES JELLY CRYSTALS:LIME FLAVOURED:.:85 GRAM
5387316,Gravox,Supreme Roast Meat Gravy Mix,29g,1.5,0.0,0.0,GRAVOX SUPREME ROAST MEAT GRAVY MIX  29G
5390911,Bega,Crunchy Peanut Butter,470g,6.9,0.0,0.0,BEGA SPREAD PEANUT BUTTER:CRUNCHY:.:470 GRAM
5398753,Bega,Peanut Butter Smooth,470g,6.9,0.0,0.0,BEGA PEANUT BUTTER SMOOTH 470 GRAM
5415273,Yoosh,Aloe Vera With A Hint Of Honey Drink,500mL,3.4,0.0,0.0,YOOSH ALOE VERA DRINK 500ML
5417199,Batchelors,Original Mushy Peas,300g,3.0,0.0,0.0,BATCHELORS PEAS MUSHY ORIGINAL 300G
5419150,Poonsin,Stir-fry Mixed Vegetables,425g,3.3,0.0,0.0,POONSIN STIR-FRY MIXED VEGETABLES 425G
5419660,Coles,Pesto Basil,190g,1.95,0.0,0.0,COLES PESTO BASIL
