prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3117977,Coles,Wellness Road Organic Tri Colour Quinoa,500g,6.5,0.0,0.0,COLES WELLNESS ROAD ORGANIC TRI COLOUR QUINOA 500G
3117988,Wellness Road,Pumpkin Seeds,300g,5.5,0.0,0.0,WELLNESS ROAD PUMPKIN SEEDS 300G
3118110,Wellness Road,Organic Black Chia Seeds,300g,8.5,0.0,0.0,WELLNESS ROAD ORGANIC BLACK CHIA SEEDS:300G
3118164,Wellness Road,Australian Almond Flour,300g,7.7,0.0,0.0,WELLNESS ROAD AUSTRALIAN ALMOND FLOUR:300G
3127926,Vege,Chips Deli Crisps Yellow Sweet Potato,100g,6.5,0.0,0.0,VEGE CHIPS DELI CRISPS YELLOW SWEET POTATO 100G
3128317,Atkins,Low Carb Endulge Bar Milk Chocolate 5x30g,150g,13.6,17.0,20.0,ATKINS LOW CARB ENDULGE BAR MILK CHOCOLATE 5X30G 150G
3129783,Coles I'm Free From,97% Sugar Free Chocolate Chip Cookies,160g,5.4,0.0,0.0,COLES I'M FREE FROM 97% SUGAR FREE CHOCOLATE CHIP COOKIES:160GRAM
3130206,Coles I'm Free From,Chocmint Creme Biscuits,145g,3.8,0.0,0.0,COLES I'M FREE FROM CHOCMINT CREME BISCUITS:145GRAM
3131071,Coles,Wellness Road Organic Maca Powder,150g,4.5,0.0,0.0,COLES WELLNESS ROAD ORGANIC MACA POWDER 150G
3131093,Coles Organic,Unrefined Extra Virgin Coconut Oil,900g,12.0,0.0,0.0,COLES ORGANIC EXTRA VIRGIN COCONUT OIL UNREFINED::900G
3131107,Coles,Wellness Road Organic Psyllium Husk,250g,7.0,0.0,0.0,COLES WELLNESS ROAD ORGANIC PSYLLIUM HUSK 250G
3131242,Coles,Wellness Road Xanthan Gum,100g,5.5,0.0,0.0,COLES WELLNESS ROAD XANTHAN GUM 100G
3131253,Wellness Road,Nutritional Yeast Flakes,200g,8.0,0.0,0.0,WELLNESS ROAD NUTRITIONAL YEAST FLAKES:200G
3132198,Cellucor,C4 Sport Blue Raspberry,285g,45.0,0.0,0.0,CELLUCOR C4 SPORT BLUE RASPBERRY 285G
3132256,Cellucor,C4 Sport Watermelon,285g,45.0,0.0,0.0,CELLUCOR C4 SPORT WATERMELON 285G
3133044,Coles I'm Free From,Crunchy Crumb,300g,4.25,0.0,0.0,COLES I'M FREE FROM CRNCHY CRUMB 300G
3134706,Sweet William,Dairy Free Choc Baking Buttons,300g,5.7,0.0,0.0,SWEET WILLIAM DAIRY FREE CHOC BAKING BUTTONS 300 GRAM
313709,SPC,Diced Two Fruits in Natural Juice Canned,825g,5.3,0.0,0.0,SPC TWO FRUITS DICED IN JUICE
3139426,Bragg,Nutritional Yeast Seasoning,127g,16.5,0.0,0.0,BRAGG SEASONING NUTRITIONAL YEAST PREMIUM QUALITY:: 127G
3139823,Coles,Wellness Road Organic White Quinoa,1kg,11.5,0.0,0.0,COLES WELLNESS ROAD ORGANIC WHITE QUINOA 1KG
314348,Angas Park,Dried Fancy Prunes,1kg,9.0,0.0,0.0,ANGAS PARK WHOLE AUSTRALIAN PRUNES 1KG
3145123,Red Tractor,Hulled Hemp Seeds,200g,11.0,0.0,0.0,RED TRACTOR AUSTRALIAN HULLED HEMP SEEDS 200G
314723,SPC,Peach Slices in Juice Canned,825g,5.3,0.0,0.0,SPC PEACHES SLICED IN JUICE:825 GRAM
3148686,Musashi,High Protein Shake Iced Chocolate,375mL,5.5,0.0,0.0,MUSASHI HIGH PROTEIN SHAKE ICED CHOCOLATE 375ML
3148722,Musashi,High Protein Shake Vanilla,375mL,5.5,0.0,0.0,MUSASHI HIGH PROTEIN SHAKE VANILLA 375ML
3151895,Beerenberg,Sweet Mustard Pickle,265g,6.3,0.0,0.0,BEERENBERG SWEET MUSTARD PICKLE 265G
3155874,Coles,American Style Barbeque Sauce,500mL,3.0,0.0,0.0,COLES AMERICAN STYLE BARBEQUE SAUCE 500ML
315668,MasterFoods,Thyme Leaves,10g,2.7,0.0,0.0,MASTERFOODS REGULAR THYME LEAVES
316150,MasterFoods,All Purpose Seasoning,65g,3.0,0.0,0.0,MASTERFOODS ALL PURPOSE SEASONING
3162665,Amy's Kitchen,Organic Vegetable Barley Soup,400g,4.4,0.0,0.0,AMYS KITCHEN ORGANIC VEGETABLE BARLEY SOUP
316310,MasterFoods,All Spice Ground,30g,3.5,0.0,0.0,MASTERFOODS ALLSPICE GROUND 30G
316321,MasterFoods,Whole Cloves,20g,5.0,0.0,0.0,MASTERFOODS CLOVES WHOLE
316376,MasterFoods,Mixed Spice,30g,3.5,0.0,0.0,MASTERFOODS MIXED SPICE
3164398,Glico Pocky,Cookies & Cream Biscuit Sticks,40g,2.2,0.0,0.0,POCKY COOKIES & CREAM BISCUIT STICKS
317007,MasterFoods,Lemon Pepper Seasoning,170g,6.8,0.0,0.0,MASTERFOODS FAMILY SEASONING LEMON PEPPER
317029,Masterfoods,Italian Herbs,10g,2.7,0.0,0.0,MASTERFOODS ITALIAN HERBS
318021,Hoyts,Chilli Powder,50g,2.0,0.0,0.0,HOYTS CHILLI POWDER
