prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
6739510,Wicked,Sliced Pickled Red Onions,500g,4.0,0,0.0,WICKED SLICED PICKLED RED ONIONS 500G
6739532,Wicked,White Pickled Onions,500g,4.0,0,0.0,WICKED WHITE PICKLED ONIONS 500G
6739554,Barilla,Verdure Mediterranee Pasta Sauce,400g,6.5,0,0.0,BARILLA VERDURE MEDITERRANEE PASTA SAUCE 400G
6751276,Soul Seed,Hemp Seed Oil,250mL,12.0,0,0.0,SOUL SEED HEMP SEED OIL 250ML
6751403,Well & Good,Vegan Bolognese With Macaroni,110g,4.75,0,0.0,WELL & GOOD VEGAN BOLOGNESE WITH MACARONI 110G
6751447,Coles,Mighty Grain Cereal,495g,5.0,0,0.0,COLES MIGHTY GRAIN CEREAL 495G
6751469,Coles,Corn Flakes,440g,2.5,0,0.0,COLES CORN FLAKES 440G
6755131,Coles,Honey Mustard Mayonnaise,380g,3.2,0,0.0,COLES HONEY MUSTARD MAYONNAISE 380G
6764697,Masterfoods,Salt All Purpose Blend,38g,2.75,0,0.0,MASTERFOODS ALL PURPOSE BLEND NO ADDED SALT 38G
6767709,Mission,Original Burrito 12 Tortillas,576g,4.5,0,0.0,MISSION TORTILLA ORIGINAL 12 PACK 576G
6768745,Mission,White Corn 12 Tortillas,312g,4.2,0,0.0,MISSION TORTILLAS WHITE CORN 12 PACK
6768960,Roma,Gluten Free Pasta Macaroni,350g,4.9,0,0.0,ROMA GLUTEN FREE PASTA 350G:MACARONI:.:350 GRAM
6768971,Roma,Gluten Free Pasta Rigatoni,350g,4.9,0,0.0,ROMA GLUTEN FREE PASTA 350G:RIGATONI:.:350 GRAM
6768982,Roma,Gluten Free Pasta Spiral,350g,4.9,0,0.0,ROMA GLUTEN FREE PASTA 350G:SPIRAL:.:350 GRAM
6769920,Zafarelli,Fettuccine Pasta No 12,500g,1.6,2,20.0,ZAFARELLI PASTA:FETTUCINE NO 12:.:500GRAM
6786099,King Oscar,Sardines In Olive Oil,45g,2.5,0,0.0,KING OSCAR SARDINES:OLIVE OIL:.:45GRAM
6787819,Sirena,Lite Tuna Chilli,95g,2.95,0,0.0,SIRENA LITE  TUNA:CHILLI:.:95 GRAM
6790416,CSR,Treacle Syrup,850g,6.0,0,0.0,CSR TREACLE SYRUP 850G
6799829,Pandaroo,Chinese Cooking Wine,375mL,4.1,0,0.0,PANDAROO CHINESE COOKING WINE 375ML
6799942,Passage Foods,Passage to Asia Pad Thai Stir Fry Sauce Pouch,200g,3.8,0,0.0,PASSAGE TO ASIA PAD THAI STIR FRY SAUCE 200G
6800779,100 PLUS,Isotonic Drink Can,325mL,1.7,0,0.0,100 PLUS ISOTONIC DRINK 325ML
6801035,Ayam,Honey & Soy Sauce,210mL,4.0,0,0.0,AYAM HONEY & SOY SAUCE 210ML
6801080,Ayam,Premium Coconut Milk Powder 3 Pack,150g,5.5,0,0.0,AYAM PREMIUM COCONUT MILK POWDER 150G
6801782,Ayam,Sweet & Sour Sauce,210mL,4.0,0,0.0,AYAM SWEET & SOUR SAUCE 210ML
6802945,Savour Chilli,Flavoured Peas,100 GRAM,1.9,0,0.0,SAVOUR CHILLI FLAVOURED PEAS 100G
6803020,Valcom,Yellow Curry Paste,230g,4.3,0,0.0,VALCOM YELLOW CURRY PASTE 230G
6803096,Yoosh,Aloe Vera Lychee Drink,500mL,3.55,0,0.0,YOOSH ALOE VERA LYCHEE DRINK 500ML
6803642,Chang's,Crispy Noodle Salad Dressing,280mL,3.5,0,0.0,CHANG'S CRISPY NOODLE SALAD DRESSING 280ML
6803799,Lee Kum Kee,Ready Sauce Coconut Curry Vegetables,110g,2.7,0,0.0,LEE KUM KEE READY SAUCE COCONUT CURRY VEGETABLES 110G
6811607,Sugarless,Low Calorie Sweetener,132 pack,6.0,0,0.0,SUGARLESS SWEETENER SACHETS:SWEETENER:.:132 PACK
6816666,Twinings,Pure Green Tea Bags 100 Pack,150g,13.5,0,0.0,TWININGS TEA GREEN PURE 100 PACK
6823151,Valcom,Red Curry Paste,210g,4.3,0,0.0,VALCOM RED CURRY PASTE 210G
6823322,Valcom,Lemongrass,100g,3.0,0,0.0,VALCOM LEMONGRASS 100G
6823344,Valcom,Tom Yum Paste,210g,4.3,0,0.0,VALCOM TOM YUM PASTE 210G
6823377,Valcom,Massaman Curry Paste,210g,4.3,0,0.0,VALCOM MASSAMAN CURRY PASTE 210G
