prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
8139172,Yacoya Jellyb,Yuzu Drink,150ML,3.65,0.0,0.0,YACOYA JELLYB YUZU 150ML
8139810,Old El Paso,Tortilla Nachips Original,350g,6.95,0.0,0.0,OLD EL PASO TORTILLA NACHIPS ORIGINAL 350GM
8139864,Old El Paso,Tortilla Nachips Cheese,350g,6.95,0.0,0.0,OLD EL PASO TORTILLA NACHIPS CHEESE 350GM
8140580,Wang Sesame Seeds,Roasted White,200GRAM,5.0,0.0,0.0,WANG ROASTED WHITE SESAME SEEDS 200GM
8141899,Lotte,Choco Pie Original,168g,4.5,0.0,0.0,LOTTE CHOCO PIE ORIGINAL 168GM
8148027,Hong Gong,Chilli Oil,150mL,3.2,0.0,0.0,HONG GONG CHILLI OIL 150ML
8148286,Tean's,Curry Chicken Paste,200g,3.0,3.45,13.04,TEAN'S CURRY CHICKEN PASTE 200GM
8153253,Double Phoenix,Eggs In Brine,400g,3.5,0.0,0.0,DOUBLE PHOENIX QUAIL EGGS IN BRINE 400GM
8153264,Chuanwazi,Roasted Red Pepper Chilli Oil,230g,4.5,0.0,0.0,CHUANWAZI RSTD RED CHILLI PEPPER OIL 230GM
8153286,Chuanwazi,Roasted Green & Red Chilli Sauce,230g,4.5,0.0,0.0,CHUANWAZI RSTD GREEN & RED CHILLI SAUCE 230GM
8153297,Squid Brand Sauce,Premium Fish Sauce,300mL,4.5,0.0,0.0,SQUID BRAND PREMIUM FISH SAUCE 300ML
8153300,Kewpie,Spicy Roasted Sesame,210mL,5.2,0.0,0.0,KEWPIE SPICY ROASTED SESAME 210ML
8153606,Ajishima,Furikake Katsuo Fumi,50g,5.2,0.0,0.0,AJISHIMA FURIKAKE KATSUO FUMI 50GM
8153639,Ajishima,Furikake Nori Komi,50g,5.2,0.0,0.0,AJISHIMA FURIKAKE NORI KOMI 50GM
8153661,Sharwoods,Butter Chicken Family Jar,720g,7.0,0.0,0.0,SHARWOODS BUTTER CHICKEN FAMILY JAR 720GM
8154347,Monika,Beauty Collagen Pomegranate Drink,500mL,3.4,0.0,0.0,MONIKA BEAUTY COLLAGEN POMEGRANATE DRINK 500ML
8155690,Pandaroo Sushi,Ginger,200GRAM,3.7,0.0,0.0,PANDAROO SUSHI GINGER 200GM
8155849,Mamee Monster,Noodle BBQ,200g,4.4,0.0,0.0,MAMEE MONSTER NOODLE BBQ 8X25GM
8157935,Campbell's,Real Stock Chicken,1L,4.5,0.0,0.0,CAMPBELLS REAL STOCK CHICKEN:.:1 LITRE
8160306,Tropeaka,Energy Bar Peanut Butter Indulgence,46g,4.4,0.0,0.0,TROPEAKA PROTEIN ENERGY BAR PEANUT BUTTER INDULGENCE 46G
8165220,Caputo,Pizzeria 00 Flour,1kg,4.5,0.0,0.0,CAPUTO PIZZERIA 00 FLOUR 1KG
8165853,Ssm Pure,Coconut Cream,200ML,2.7,0.0,0.0,SSM PURE COCONUT CREAM 200ML
8166040,Ssm Pure,Coconut Milk,200ML,2.7,0.0,0.0,SSM PURE COCONUT MILK 200ML
8169639,Taokaenoi,Big Roll Cheddar Chesse 9x27g,243g,5.5,0.0,0.0,TAOKAENOI BIG ROLL CHEDDAR CHEESE 9X27GM
