prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
6844876,Angas Park,Large Apricots,375g,13.6,0.0,0.0,ANGAS PARK LARGE APRICOTS 375G
6846066,John West,Tuna & Sweetcorn In Mayonnaise With Crackers Lunch Kit,108g,3.5,0.0,0.0,JOHN WEST LUNCH KIT TUNA MAYO & CORN:.:108 GRAM
6847138,Coles,Soft And Juicy Figs,250g,4.5,0.0,0.0,COLES SOFT & JUICY FIGS 250G
6861445,Suimin,Chicken Noodle Noodle Cup,70g,2.0,2.4,16.67,SUIMIN NOODLE CUP :CHICKEN NOODLE:.:70 GRAM
6867190,Coles,Balsamic Vinegar Of Modena,500mL,2.5,0.0,0.0,COLES BALSAMIC VINEGAR OF MODENA 500ML
6870366,Coles,Peanut Oil,750mL,6.0,0.0,0.0,COLES PEANUT OIL 750ML
6874345,MasterFoods,Mild American Mustard,250g,4.2,0.0,0.0,MASTERFOODS SQUEEZY MUSTARD:MILD AMERICAN:.:250 GRAM
6874957,Beerenberg,Caramelised Onion Chutney,280g,6.3,0.0,0.0,BEERENBERG CARAMALISED ONION
6875009,Beerenberg,Mango Chutney,280g,6.3,0.0,0.0,BEERENBERG MANGO CHUTNEY 280G
6893441,Pana,Organic Crunchy Hazelnut Chocolate Spread,400g,13.5,0.0,0.0,PANA ORGANIC CRUNCHY HAZELNUT CHOCOLATE SPREAD 400G
6901889,Casahana,Green Tea and Espresso Mooncake 2 pieces,365g,20.0,0.0,0.0,CASAHANA GATHER SERIES COCO JADE +VIOLET HARMONY 365GM
6907954,Lee Kum Kee,Chilli Bean Sauce,226g,5.4,0.0,0.0,LEE KUM KEE SAUCE CHILI BEAN
6908403,Lee Kum Kee,Chiu Chow Chilli Oil,205g,6.0,0.0,0.0,LEE KUM KEE OIL CHILI CHIU CHOW
6920090,Maynards,Original Wine Gum Rolls,39g,1.7,0.0,0.0,MAYNARDS ORIGINAL WINE GUM ROLLS 39G
6920307,Coles,Rice Cream Vanilla,420g,1.85,0.0,0.0,COLES VANILLA RICE CREAM 420G
6920566,Carman's,Muesli Toasted Classic Fruit & Nut,500g,7.5,0.0,0.0,CARMAN'S MUESLI TOASTED CLASSIC FRUIT & NUT 500 GRAM
6923677,Betty Crocker,Rainbow Cookie Mix,495g,7.0,0.0,0.0,BETTY CROCKER RAINBOW COOKIES 495 GRAM
6923940,Nola Ouma,Buttermilk Rusks,500g,7.6,0.0,0.0,NOLA OUMA RUSKS BUTTERMILK 500G
6928681,Coles,100% Australian Pure Honey Squeeze,250g,4.2,0.0,0.0,COLES 100% AUSTRALIAN PURE HONEY SQUEEZEABLE 250G
6933783,Prochef,Canola Oil Spray,400g,4.5,0.0,0.0,PROCHEF CANOLA OIL SPRAY
6943153,Capilano,Manuka Honey Blend Mgo 30+,500g,13.0,0.0,0.0,CAPILANO MANUKA HONEY BLEND MGO 30+ 500G
6943164,Capilano,Hot Chilli Honey,340g,7.5,0.0,0.0,CAPILANO HOT CHILLI HONEY 340G
6943186,The Honey Collective,Pure Honey,500g,6.0,0.0,0.0,THE HONEY COLLECTIVE PURE HONEY 500G
6943721,Beechworth,Bee Cause 100% Australian Bush Honey Squeeze,700g,11.5,0.0,0.0,BEECHWORTH BEE CAUSE 100% AUSTRALIAN HONEY SQUEEZE 700G
