prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
7060317,Mingle,Better For You Tangy Tomato Sauce,250g,2.95,5.95,50.42,MINGLE BETTER FOR YOU TANGY TOMATO SAUCE 250G
1311141,Green's,Deluxe Chocolate Cupcake Mix,450g,2.75,5.5,50.0,GREENS DELUXE CHOCOLATE CUPCAKE MIX 450G
2281272,Green's,Deluxe Cookies & Cream Cupcake Mix,380g,2.75,5.5,50.0,GREENS DELUXE COOKIES AND CREAM CUPCAKE MIX 380G
1037844,Green's,Deluxe Caramel Mud Cake Mix,600g,2.75,5.5,50.0,GREENS DELUXE CARAMEL MUD CAKE MIX 600GRAM
5517036,Green's,Deluxe Vanilla Bean Layer Cake Mix,555g,2.75,5.5,50.0,GREENS DELUXE VANILLA BEAN LAYER CAKE MIX 555G
7700474,Green's,Deluxe Raspberry & White Choc Muffin Mix,400g,2.75,5.5,50.0,GREENS DELUXE RASPBERRY & WHITE CHOC MUFFIN MIX 400G
8891367,Green's,Deluxe Red Velvet & White Choc Cookie Mix,380g,2.75,5.5,50.0,GREEN'S DELUXE RED VELVET & WHITE CHOC COOKIE MIX 380G
6063820,Green's,Gluten Free Apple & Cinnamon Muffins Mix,385g,2.75,5.5,50.0,GREENS GLUTEN FREE APPLE & CINNAMON MUFFIN MIX 385G
8132606,Street Kitchen,Mexico Barbacoa Bbq Beef Scratch Kit,255g,3.0,6.0,50.0,STREET KITCHEN MEXICO BARBACOA BBQ BEEF SCRATCH KIT 255GM
8132617,Street Kitchen,Mexico - Picadillo Scratch Kit,255g,3.0,6.0,50.0,STREET KITCHEN MEXICO - PICADILLO SCRATCH KIT 255GM
8132628,Street Kitchen,Mexico - Carnitas Scratch Kit,255g,3.0,6.0,50.0,STREET KITCHEN MEXICO - CARNITAS SCRATCH KIT 255GM
2515227,Green's,Gluten Free Chocolate Cake,470g,2.75,5.5,50.0,GREENS GLUTEN FREE CAKE:CHOCOLATE CAKE:.:470 GRAM
9851914,Green's,Jumbl'd Cinnamon Scroll Cookie Mix,520g,2.75,5.5,50.0,GREEN'S JUMBL'D CINNAMON SCROLL COOKIE MIX 520G
8891345,Green's,Deluxe Mocha Brownie Mix,500g,2.75,5.5,50.0,GREEN'S DELUXE MOCHA BROWNIE MIX 500G
8132640,Street Kitchen,Mexico - Chicken Tinga Scratch Kit,255g,3.0,6.0,50.0,STREET KITCHEN MEXICO - CHICKEN TINGA SCRATCH KIT 255GM
3996845,Green's,Deluxe Choc Dark Chunk Cookie Mix,400g,2.75,5.5,50.0,GREEN'S DELUXE CHOC DARK CHUNK COOKIE MIX 400G
8739114,Sunrice,Medium Grain Pouch,250g,1.75,3.5,50.0,SUNRICE MEDIUM GRAIN POUCH 250G
3897956,Fancy Plants,Chocolate Chia Pod,150g,2.45,3.5,30.0,FANCY PLANTS CHOCOLATE CHIA POD 150G
3897967,Fancy Plants,Vanilla Chia Pod,150g,2.45,3.5,30.0,FANCY PLANTS VANILLA CHIA POD 150G
2676984,Nutella,Ferrero Hazelnut Spread With Cocoa + Breadsticks,48g,1.4,2.8,50.0,NUTELLA & GO WITH BREADSTICKS 48G
7717331,MasterFoods,Tomato Sauce,500mL,4.2,0.0,0.0,MASTERFOODS SQUEEZY SAUCE:TOMATO:.:500ML
5427895,MasterFoods,Salt Reduced Tomato Sauce,475mL,4.2,0.0,0.0,MASTERFOODS SQUEEZY SAUCE:TOMATO:REDUCED SALT & SUGAR:475 ML
5716430,Barilla,Spaghetti No 5,500g,3.5,0.0,0.0,BARILLA PASTA:SPAGHETTI :.:500GRAM
5328995,Heinz,Ketchup Tomato Sauce,500mL,5.0,0.0,0.0,HEINZ TOMATO KETCHUP SAUCE 500ML
7132928,Ben's Original,Mexican Style Rice Pouch,250g,4.0,0.0,0.0,BEN'S ORIGINAL MEXICAN STYLE MICROWAVE RICE POUCH 250G
7716441,Masterfoods,Squeezy Sauce Barbecue,500mL,4.2,0.0,0.0,MASTERFOODS SQUEEZY SAUCE:BBQ:.:500ML
469912,Barilla,Pasta Penne Rigati,500g,3.5,0.0,0.0,BARILLA PASTA:PENNE RIGATI:.:500GRAM
5010453,Barilla,Pasta Fusilli,500g,3.5,0.0,0.0,BARILLA PASTA:FUSILLI:.:500GRAM
5860185,Ben's Original,Savoury Chicken Flavour Rice Pouch,250g,4.0,0.0,0.0,BEN'S ORIGINAL SAVOURY CHICKEN FLAVOUR MICROWAVE RICE POUCH 250G
3230958,Ben's Original,Light Flavour Coconut Basmati Rice Pouch,250g,4.0,0.0,0.0,BEN'S ORIGINAL LIGHTLY FLAVOURED COCONUT MICROWAVE RICE POUCH 250G
8109284,Maggi,Instant Noodles Cup Chicken Flavour,60g,2.5,0.0,0.0,MAGGI INSTANT NOODLES CUP CHICKEN FLAVOUR 60 GRAM
3091330,Heinz,Tomato Ketchup Sauce 50% Less Added Sugar & Salt,500mL,5.0,0.0,0.0,HEINZ TOMATO KETCHUP SAUCE 50% LESS ADDED SUGAR & SALT 500ML
1564351,Barilla,Bolognese Pasta Sauce,400g,4.9,0.0,0.0,BARILLA BOLOGNESE PASTA SAUCE:.:400 GRAM
2454745,Heinz,Mayo Seriously Good Mayonnaise,500mL,7.0,0.0,0.0,HEINZ SERIOUSLY GOOD ORIGINAL MAYONNAISE 500ML
6545966,Ben's Original,Special Fried Rice Pouch,250g,4.0,0.0,0.0,BEN'S ORIGINAL SPECIAL FRIED MICROWAVE RICE POUCH 250G
5716429,Barilla,Pasta Spaghettini,500g,3.5,0.0,0.0,BARILLA PASTA SPAGHETTINI:.:500 GRAM
5984870,Twinings,Lemon & Ginger Infusions Tea Bags,15g,3.0,0.0,0.0,TWININGS LEMON & GINGER INFUSIONS TEA BAGS 10 PACK
7757100,Mutti Sugo Semplice,Napoletana Pasta Sauce,400 GRAM,4.5,0.0,0.0,MUTTI SUGO SEMPLICE NAPOLETANA PASTA SAUCE 400G
3230947,Ben's Original,Coconut Chilli & Lemongrass Rice Pouch,250g,4.0,0.0,0.0,BEN'S ORIGINAL COCONUT CHILLI & LEMONGRASS MICROWAVE RICE POUCH 250G
4160600,Ben's Original,Taste Of Takeaway Peri Peri Rice Pouch,240g,4.0,0.0,0.0,BEN'S ORIGINAL PERI PERI MICROWAVE RICE POUCH 240G
190915,MasterFoods,Traditional Tartare Sauce,220g,3.8,0.0,0.0,MASTERFOODS SAUCE:TARTARE:.:220GRAM
2469480,Twining's,Pure Camomile Infusions Tea Bags,10 pack,3.0,0.0,0.0,TWININGS PURE CAMOMILE INFUSIONS TEA BAGS 10 PACK
7746034,Barilla,Arrabbiata Pasta Sauce,400g,4.9,0.0,0.0,BARILLA ARRABBIATA PASTA SAUCE:.:400 GRAM
8416239,Heinz,Classic Italian Minestrone Soup Can,535g,4.4,0.0,0.0,HEINZ CLASSIC SOUP:ITALIAN MINESTRONE:.:535 GRAM
4370690,Barilla,Rigatoni Pasta,500g,3.5,0.0,0.0,BARILLA PASTA:RIGATONI:.:500GRAM
9423808,Barilla,Pasta Risoni,500g,3.5,0.0,0.0,BARILLA PASTA:RISONI:.:500GRAM
3928663,Daley Street,Intense Aluminium Nespresso Compatible Coffee Capsules,10 pack,5.0,0.0,0.0,DALEY STREET INTENSE ALUMINIUM NESPRESSO COMPATIBLE COFFEE CAPSULES 10 PACK
4299950,Daley Street,Dark/Intense Aluminium Nespresso Compatible Coffee Capsules,10 pack,5.0,0.0,0.0,DALEY STREET DARK/INTENSE ALUMINIUM NESPRESSO COMPATIBLE COFFEE CAPSULES 10 PACK
