prodid,brand,name,size,current_price,full_price,raw_description
341792,Twinings,Earl Grey Tea Bags 10 Pack,20g,3.0,0.0,TWININGS TEA BAGS:EARL GREY:.:10 PACK
6102648,Chicken Tonight,Classic Creamy Cheese And Bacon Flavour Simmer Sauce,490g,4.0,0.0,CHICKEN TONIGHT CLASSIC CREAMY CHEESE AND BACON FLAVOUR SIMMER SAUCE
2714937,Maggi,Dry Recipe Bases Idian Style Butter Chicken,29g,1.85,0.0,MAGGI DRY RECIPE BASES IDIAN STYLE BUTTER CHICKEN 29 GRAM
2715088,Maggi,Your Meal Your Way Cottage Pie Gluten Free,37g,1.85,0.0,MAGGI YOUR MEAL YOUR WAY COTTAGE PIE GLUTEN FREE 37 GRAM
190926,MasterFoods,Seafood Cocktail Sauce,260g,3.8,0.0,MASTERFOODS SAUCE SEAFOOD:COCKTAIL:.:260 GRAM
9475186,Continental,Spaghetti Bolognaise Recipe Base Serves 4,50g,1.8,0.0,CONTINENTAL RECIPE MIX:SPAGHETTI BOLOGNESE:.:50 GRAM
4513630,Praise,Fat Free 25% Less Sugar Balsamic Dressing,330mL,3.6,0.0,PRAISE FAT FREE 25% LESS SUGAR BALSAMIC DRESSING 330ML
1090075,Continental,Cup A Pasta Macaroni & Cheese Jalapeno,53g,2.0,0.0,CONTINENTAL CUP A PASTA MACARONI & CHEESE JALAPENO 53G
3915457,Maggi,Fusian Instant Cup Noodles Japanese Teriyaki,62g,2.5,0.0,MAGGI FUSIAN INSTANT CUP NOODLES JAPANESE TERIYAKI 62 GRAM
4307005,MasterFoods,Creamy Chicken And Mushroom Recipe Base,175g,3.0,0.0,MASTERFOODS RCP BSE:CREAMY CHICKEN MUSH:.:175 GRAM
7468500,MasterFoods,Slow Cooker Garlic & Herb Lamb Shanks Recipe Base,175g,3.0,0.0,MASTERFOODS RECIPE BASES:GARLIC & HERB LAMB SHANKS:.:175 GRAM
8097710,Maggi,Fusian Mi Goreng Instant Cup Noodles Hot & Spicy,65g,2.5,0.0,MAGGI FUSIAN MI GORENG INSTANT CUP NOODLES HOT & SPICY 65 GRAM
9271062,MasterFoods,Stir Fry Chinese Beef Recipe Base,175g,3.0,0.0,MASTERFOODS RCP BSE:CHINESE BEEF:.:175 GRAM
5549702,Maggi,Recipe Bases Devilled Sausages Gluten Free,37g,1.85,0.0,MAGGI RECIPE BASES DEVILLED SAUSAGES GLUTEN FREE 37 GRAM
1034256,Maggi,Honey Soy Chicken Cup,61g,2.5,0.0,MAGGI HONEY SOY CHICKEN CUP 61 GRAM
2386237,MasterFoods,Spicy Chilli Con Carne Recipe Base,160g,3.0,0.0,MASTERFOODS RCP BSE:CHILLI CON CAR:.:160 GRAM
4961970,MasterFoods,Country Beef Casserole Recipe Base,175g,3.0,0.0,MASTERFOOD RECIPE BASE:COUNTRY BEEF CASSEROLE:.:175 GRAM
7468496,MasterFoods,Devilled Sausages Recipe Base,175g,3.0,0.0,MASTERFOODS RECIPE BASES:DEVILLED SAUSAGES:.:175 GRAM
8109229,Maggi,Instant Noodles Cup Oriental Flavour,60g,2.5,0.0,MAGGI INSTANT NOODLES CUP ORIENTAL FLAVOUR 60 GRAM
2715102,Maggi,Recipe Bases Beef Goulash,33g,1.85,0.0,MAGGI RECIPE BASES BEEF GOULASH 33 GRAM
5564728,Continental,Shepherds Pie Recipe Base,50g,1.8,0.0,CONTINENTAL RECIPE MIX:SHEPHERDS PIE:.:50 GRAM
9474999,Continental,Chow Mein Mince Recipe Base Serves 4,30g,1.8,0.0,CONTINENTAL RECIPE MIX:MINCE CHOW MEIN:.:30 GRAM
1090064,Continental,Instant Pasta Tomato,62g,2.0,0.0,CONTINENTAL CUP A PASTA TOMATO 62G
6275806,MasterFoods,Side Dish Creamy Herb & Garlic Potato Bake Recipe Base,175g,3.0,0.0,MASTERFOODS RECIPE BASE:HERB AND GARLIC POTATOE:.:175 GRAM
8152534,MasterFoods,Slow Cooker Mild Chicken Curry Recipe Base,175g,3.0,0.0,MASTERFOODS RECIPE BASES:CHICKEN CURRY:.:175 GRAM
2714926,Maggi,Recipe Bases Apricot Chicken,35g,1.85,0.0,MAGGI RECIPE BASES APRICOT CHICKEN 35 GRAM
2714981,Maggi,Dry Recipe Base Creamy Carbonara,35g,1.85,0.0,MAGGI DRY RECIPE BASES 20G-43G:CARBONARA:.:35 GRAM
4307640,Maggi,Dry Recipe Base Bolognese Tomato& Herb,26g,1.85,0.0,MAGGI DRY RECIPE BASE:BOLOGNESE TOMATO & HERB:.:26 GRAM
9475040,Continental,Creamy Tuna Mornay Recipe Base Serves 4,30g,1.8,0.0,CONTINENTAL RECIPE MIX:CREAMY TUNA MORNAY:.:30 GRAM
9475845,Continental,Curried Sausages Recipe Base Serves 4,35g,1.8,0.0,CONTINENTAL RECIPE MIX:CURRIED SAUSAGES:.:35 GRAM
6855985,MasterFoods,Side Dish Creamy Cheesy Potato Bake Recipe Base,175g,3.0,0.0,MASTERFOOD RECIPE BASE:CHEESY POTATO BAKE:.:175 GRAM
6856070,MasterFoods,Slow Cooker Lamb Casserole Recipe Base,175g,3.0,0.0,MASTERFOODS RECIPE BASE:LAMB CASSEROLE:.:175 GRAM
2978961,Maggi,Side Dishes Cheesy Cauliflower Bake Gluten Free,30g,1.85,0.0,MAGGI SIDE DISHES CHEESY CAULIFLOWER BAKE GLUTEN FREE 30 GRAM
2978972,Maggi,Gluten Free Side Dishes Three Cheese Potato Bake,21g,1.85,0.0,MAGGI SIDE DISHES THREE CHEESE POTATO BAKE GLUTEN FREE 21 GRAM
