prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
4618639,Mazzetti,Balsamic Vinegar Gourmet Glaze,215mL,7.0,0.0,0.0,MAZZETTI BALSAMIC VINEGAR GOURMET GLAZE 215ML
4632549,Saxa,Iodised Rock Salt Refill,500g,2.8,0.0,0.0,SAXA IODISED ROCK SALT REFILL 500G
4634056,Saxa,Iodised Sea Salt Grinder,90g,5.5,0.0,0.0,SAXA IODISED SEA SALT GRINDER 90G
4639130,SPC,Canned Baked Beans Salt Reduced 4 Pack,880g,6.5,0.0,0.0,SPC CANNED 4 PACK:BAKED BEANS SALT REDUCED:.:880 GRAM
4651408,Lipton,Peach Iced Tea Sachets,20 pack,8.0,0.0,0.0,LIPTON PEACH ICED TEA SACHETS 20 PACK
4651441,Want Want,Shelly Senbei Rice Crackers Family Pack,520g,,,,WANT WANT SHELLY SENBEI RICE CRACKERS FAMILY PACK 520G
4658247,Wellness Road,Puffed Quinoa,200g,9.0,0.0,0.0,WELLNESS ROAD PUFFED QUINOA 200G
4663779,Green's,Buttermilk Pancake Shake,325g,3.5,0.0,0.0,GREENS BUTTERMILK PANCAKE SHAKE MIX  325G
4670752,Barilla,Pasta Collezione Lasagne,250g,3.6,0.0,0.0,BARILLA PASTA COLLEZIONE LASAGNE 250G
4677401,Ottogi,Jin Ramen Mild 5x120g,600g,7.0,0.0,0.0,OTTOGI JIN RAMEN MILD 5 PACK X 120G
4677412,Ottogi,Jin Ramen Spicy 5x120g,600g,7.0,0.0,0.0,OTTOGI JIN RAMEN SPICY 5 PACK X 120G
4678029,Lipton,Intense Extra Strong Black Tea Bags,100 pack,8.0,0.0,0.0,LIPTON TEABAGS INTENSE 100 PACK
4679203,Kan Yen Jan,Pork Sausage,127g,5.5,0.0,0.0,KAN YEN JAN PORK SAUSAGE 127G
4680552,Obento,Sushi Kit,540g,12.8,0.0,0.0,OBENTO SUSHI KIT 540G
4681996,White Wings,Wholemeal Self Raising Flour,1kg,3.6,0.0,0.0,WHITE WINGS FLOUR WMEAL SELF RAISING
468319,Nestle,Caro Extra Instant Beverage,150g,7.0,0.0,0.0,CARO EXTRA INSTANT BEVERAGE
4683390,Pattu,Cassia Sticks,50 GRAM,2.95,0.0,0.0,PATTU CASSIA STICKS 50G
4683415,Kushi,Jelly Cups,75mL,5.0,0.0,0.0,KUSHI JELLY CUPS 75ML
4683426,Katoomba,Ginger Powder,250 GRAM,5.0,0.0,0.0,KATOOMBA GINGER POWDER 250G
4683470,Katoomba,Cumin Seeds,250 GRAM,8.0,0.0,0.0,KATOOMBA CUMIN SEEDS 250G
