prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
8871439,Marion's,Kitchen Thai Satay Chicken Kit,210g,8.5,0.0,0.0,MARION'S KITCHEN THAI SATAY CHICKEN KIT 210GM
8871472,Marion's,Kitchen Japanese Katsu Curry Kit,345g,8.5,0.0,0.0,MARION'S KITCHEN JAPANESE KATSU CURRY KIT 345GM
8880269,Coles Simply,Soup Packet Chicken Noodle,50g,0.55,0.0,0.0,COLES SIMPLY SOUP PACKET:CHICKEN NOODLE:.:50 GRAM
8883223,Tom & Luke,Low Carb Snackaballs Chocolate Coated Hazelnut,112g,8.0,0.0,0.0,TOM & LUKE LOW CARB SNACKABALLS CHOCOLATE COATED HAZELNUT 112G
8883234,Tom & Luke,Low Carb Snackaballs Chocolate Coated Raspberry,112g,8.0,0.0,0.0,TOM & LUKE LOW CARB SNACKABALLS CHOCOLATE COATED RASPBERRY 112G
8883289,Tom & Luke,Low Carb Snackaballs Chocolate Coated Salted Caramel,112g,8.0,0.0,0.0,TOM & LUKE LOW CARB SNACKABALLS CHOCOLATE COATED SALTED CARAMEL 112G
8883347,Health Lab Pro Ball Chewy,Choc Chip Peanut Butter,40GRAM,3.5,0.0,0.0,HEALTH LAB CHEWY CHOC CHIP PEANUT BUTTER PROTEIN BALL 40G
8883380,Health Lab Cookie Dough,Custard Filled Ball,40GRAM,3.5,0.0,0.0,HEALTH LAB COOKIE DOUGH VIBES CUSTARD FILLED BALL 40G
8883391,Health Lab,Mudcake Plant-protein Bar,50g,4.5,0.0,0.0,HEALTH LAB MUDCAKE PLANT-PROTEIN BAR 50G
8887042,Continental,Cup A Soup Asian Laksa Serves 2,65g,2.8,0.0,0.0,CONTINENTAL CAS ASIAN SOUP Q2S:LAKSA:.:65 GRAM
8890138,Sirena,Tuna in Springwater,95g,2.95,0.0,0.0,SIRENA TUNA IN SPRINGWATER
8904662,Seacrown,Prawns In Brine,200g,3.5,0.0,0.0,SEACROWN PRAWNS IN BRINE 200GRAM
8904673,Seacrown,Crab Meat Brine,170g,3.5,0.0,0.0,SEACROWN CRAB MEAT BRINE 170GRAM
8907220,Orgran,Gluten Free All Purpose Plain Flour,500g,4.2,0.0,0.0,ORGRAN GLTN WHEAT FREE FLOUR:PLAIN:.:500 GRAM
8907252,Orgran,Gluten Free Self Raising Flour,500g,4.2,0.0,0.0,ORGRAN GLTN WHEAT FREE FLOUR:SELF RAISING:.:500 GRAM
8917529,Bounce Choc Caramel,Protein Ball,40GRAM,,,,BOUNCE CHOC CARAMEL PROTEIN BALL 40G
8918099,Continental,Chicken Rice Serves 3,120g,3.2,0.0,0.0,CONTINENTAL RICES RICE:CHICKEN:.:120 GRAM
8918372,Leggo's,Stir Through Saucetomato Garlic Onion,350g,3.9,5.3,26.42,LEGGOS STIR THROUGH SAUCE TOMATO GARLIC ONION
8918441,Bounce Choc Brownie,Protein Ball,40GRAM,,,,BOUNCE CHOC BROWNIE PROTEIN BALL 40G
8918510,Tasti,Smooshed Raspberry Brownie Protein Balls,174g,7.5,0.0,0.0,TASTI SMOOSHED RASPBERRY BROWNIE PROTEIN BALLS 174G
