prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
480960,Ayam,Oyster Sauce,210mL,4.0,0.0,0.0,AYAM OYSTER SAUCE 210ML
4816610,Green's,Sticky Date Pudding Mix,260g,3.75,0.0,0.0,GREENS STICKY DATE PUDDING MIX 260G
4818252,Anchor,Lion Tapioca Pearls,375g,3.9,0.0,0.0,ANCHOR LION TAPIOCA PEARLS 375G
4823445,ST ALi,Italo Disco Coffee Beans,500g,35.0,0.0,0.0,ST ALI ITALO DISCO COFFEE BEANS 500G
4824030,Vittoria,Freeze Dried Classic Instant Coffee,400g,39.0,0.0,0.0,VITTORIA FREEZE DRIED CLASSIC INSTANT COFFEE 400G
4824109,Vittoria,Freeze Dried Mountain Grown Instant Coffee,400g,39.0,0.0,0.0,VITTORIA FREEZE DRIED MOUNTAIN GROWN INSTANT COFFEE 400G
4824255,Vittoria,Freeze Dried Italian Instant Coffee,400g,39.0,0.0,0.0,VITTORIA FREEZE DRIED ITALIAN INSTANT COFFEE 400G
4824379,Vittoria,Freeze Dried Latte Instant Coffee,400g,39.0,0.0,0.0,VITTORIA FREEZE DRIED LATTE INSTANT COFFEE 400G
4824390,Vittoria,Latte Beans Coffee,1kg,56.0,0.0,0.0,VITTORIA LATTE BEANS COFFEE 1KG
4824404,Caffe Aurora,Italian Blend Ground Coffee,1kg,45.0,0.0,0.0,CAFFE AURORA ITALIAN BLEND GROUND COFFEE 1KG
4824415,Caffe Aurora,Italian Blend Beans Coffee,1kg,45.0,0.0,0.0,CAFFE AURORA ITALIAN BLEND BEANS COFFEE 1KG
4824540,Oxfam,Fair Ethiopia Blend Ground Coffee,250g,12.0,0.0,0.0,OXFAM FAIR ETHIOPIA BLEND GROUND COFFEE 250G
4827581,Whole Earth,Sugar Raw Replacement,200g,8.9,0.0,0.0,WHOLE EARTH SUGAR RAW REPLACEMENT 200G
4827606,Whole Earth,Stevia Sugar Replacement Super Valuepack,350g,6.9,0.0,0.0,WHOLE EARTH STEVIA SUGAR REPLACEMENT SUPER VALUEPACK 350G
4827617,Natvia,Gold Sweetener,250g,,,,NATVIA GOLD SWEETENER 250G
4828391,ST ALi,Italo Disco Capsules,10 Pack,10.0,0.0,0.0,ST ALI ITALO DISCO CAPSULES 10 PACK
4837111,Cucina Matese,Diced Tomato,400g,1.4,0.0,0.0,CUCINA MATESE DICED TOMATO 400G
4837122,Cucina Matese,Whole Peeled Tomatoes,400g,1.4,0.0,0.0,CUCINA MATESE WHOLE PEELED TOMATOES 400G
4839977,Jeeny's Palm,Flavoured Sugar,260g,3.5,0.0,0.0,JEENYS PALM FLAVOURED SUGAR 260G
4845572,Obento,Sushi Rice,1kg,4.5,0.0,0.0,OBENTO SUSHI RICE 1KG
4845787,Coles Simply,Tuna In Brine,425g,3.3,0.0,0.0,COLES SIMPLY TUNA IN BRINE 425G
4847057,Queen,All Natural Food Colours Rainbow 4 Pack,28 mL,7.75,0.0,0.0,QUEEN ALL NATURAL FOOD COLOURS 4 PACK:RAINBOW:.:28 ML
4854370,Sunrice,Microwave Brown Rice Pouch,250g,3.5,0.0,0.0,SUNRICE MICROWAVE BROWN RICE POUCH 250G
4854380,Sunrice,Microwave Jasmine Rice Pouch,250g,3.5,0.0,0.0,SUNRICE MICROWAVE JASMINE RICE POUCH 250G
4854391,Sunrice,Microwave Long Grain Rice Pouch,250g,3.5,0.0,0.0,SUNRICE MICROWAVE LONG GRAIN RICE POUCH 250G
4858494,Capriccio,Anchovy Fillets In Olive Oil,90g,5.75,0.0,0.0,CAPRICCIO ANCHOVY FILLETS IN OLIVE OIL 90G
4862436,Up&go,Dairy Free Choc Ice 12 x 250ml,3L,17.5,0.0,0.0,SANITARIUM UP&GO LIQUID BREAKFAST FRIDGE PACK DAIRY FREE CHOC 12X250ML
4862505,Up&go,Dairy Free Vanilla Ice 12 x 250ml,3L,17.5,0.0,0.0,SANITARIUM UP&GO LIQUID BREAKFAST FRIDGE PACK DAIRY FREE VANILLA 12X250ML
4866506,Lakanto,Classic Monkfruit Sweetener White Sugar Replacement,300g,10.0,0.0,0.0,LAKANTO CLASSIC MONKFRUIT SWEETENER WHITE SUGAR REPLACEMENT 300G
4866539,Lakanto,Golden Monkfruit Sweetener Raw Sugar Replacement,300g,10.0,0.0,0.0,LAKANTO GOLDEN MONKFRUIT SWEETENER RAW SUGAR REPLACEMENT 300G
4875096,Lavazza,Espresso Barista Intenso Coffee Beans,500g,18.0,0.0,0.0,LAVAZZA ESPRESSO BARISTA INTENSO COFFEE BEANS 500G
490012,Dilmah,Pure Ceylon Premium Tea Bags 100 Pack,200g,7.2,0.0,0.0,DILMAH PREMIUM TEA CUP  TEA BAGS 100 PACK
4928476,Coles,Stevia Tablets,300 pack,4.0,0.0,0.0,COLES STEVIA TABLETS 300 PK
4929515,Nescafe,98% Sugar Free Caramel Latte Coffee Sachets 13.5g,26 pack,12.5,0.0,0.0,NESCAFE 98% SUGAR FREE CARAMEL LATTE COFFEE SACHETS 26 PACK
4934796,Nescafe,Blend 43 Coffee Dark Roast,250g,15.0,20.8,27.88,NESCAFE BLEND 43 DARK ROAST INSTANT COFFEE 250G
4944439,Coles I'm Free From,Special Flakes,375g,4.5,0.0,0.0,COLES I'M FREE FROM SPECIAL FLAKES 375G
4946514,Cucina Matese Ita,Pasta Fettuccine,500g,2.8,0.0,0.0,CUCINA MATESE PASTA FETTUCCINE 500G
4951376,Sanitarium,Weet-bix Bites Apricot Breakfast Cereal,500g,6.0,0.0,0.0,SANITARIUM WEET BIX BITES CEREAL:APRICOT:.:500 GRAM
4951398,Sanitarium,Weet-bix Bites Wild Berry Breakfast Cereal,500g,6.0,0.0,0.0,SANITARIUM WEET BIX CEREAL:WILDBERRY:.:500 GRAM
4954658,Cucina Matese,Pasta Mafalde Corte,500g,2.8,0.0,0.0,CUCINA MATESE PASTA MAFALDE CORTE 500G
4956187,Cucina Matese,Pasta Fusilli Tricolore,500g,2.8,0.0,0.0,CUCINA MATESE PASTA FUSILLI TRICOLORE 500G
4956223,Sunrice,Low GI White Rice,1kg,4.6,0.0,0.0,SUNRICE LOW GI WHITE RICE 1KG
496507,Nerada,English Breakfast Tea Bags Teacup,100 Pack,5.5,0.0,0.0,NERADA ENGLISH BREAKFAST TEA BAGS TEACUP 100PK
4965712,Robert Timms,Premium Full Bodied Granulated Coffee,200g,15.0,0.0,0.0,ROBERT TIMMS FULL BODIED GRANULATED COFFEE
4966249,Greens,Anzac Biscuit Mix,350g,3.8,0.0,0.0,GREENS ANZAC BISCUIT MIX 350G
4970971,Coles,Premium Beef Stock,500mL,5.0,0.0,0.0,COLES PREMIUM BEEF STOCK 500ML
4971012,Coles,Premium Chicken Stock,500mL,5.0,0.0,0.0,COLES PREMIUM CHICKEN STOCK 500ML
4971759,Queen Victoria Tea,Sleepy Blend Tea Bags,18 pack,5.0,0.0,0.0,QUEEN VICTORIA TEA SLEEPY BLEND TEA BAGS 18 PACK
