prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
131905,Edgell,Sliced Mushrooms in Butter Sauce,220g,2.4,0,0,EDGELL SLICED BUTTER IN MUSHROOM SAUCE 220G
1319959,Nestle,Melts Baking Chocolate Milk,225g,4.7,0,0,NESTLE MELTS BAKING CHOCOLATE MILK 225G
132045,Edgell,Corn Kernels,420g,2.2,0,0,EDGELL CORN KERNELS REGULAR 420 GRAM
1323322,Double Phoenix,Chinese Cooking Wine,640mL,2.55,0,0,DOUBLE PHOENIX SHAO XING COOKING WINE 640ML
1323504,Chang's Tamari,Soy Sauce Light,280 ML,4.5,0,0,CHANG'S TAMARI SOY SAUCE LIGHT 280ML
1323526,Chang's,Hoisin Sauce,280mL,4.5,0,0,CHANG'S HOISIN SAUCE 280ML
1323537,Chang's,Super Lo Cal Wide Noodle,390g,3.0,0,0,CHANG'S SUPER LO CAL WIDE NOODLE 390G
1323570,Mama,Mendake Noodles,200g,3.5,0,0,MAMA MENDAKE NOODLES 200G
1323581,Wu Mu,Hand Pulled Noodles,300 GRAM,4.5,0,0,WU MU HAND PULLED NOODLES 300G
1323592,Amoy,Premium Oyster Sauce,310g,3.5,0,0,AMOY PREMIUM OYSTER SAUCE 310G
1323606,Samyang,Buldak Hot Chicken Flavour Sauce,200g,8.0,0,0,SAMYANG BULDAK HOT CHICKEN FLAVOUR SAUCE 200G
1323617,Samyang,Buldak Hot Chicken Flavour Sauce Carbonara,200g,8.0,0,0,SAMYANG BULDAK HOT CHICKEN FLAVOUR SAUCE CARBONARA 200G
1323628,De Zhuang,Black Bean Chili Oil,190g,5.5,0,0,DE ZHUANG BLACK BEAN CHILI OIL 190G
1323640,De Zhuang,Sichuan Chilli Crisp,190g,5.5,0,0,DE ZHUANG SICHUAN CHILLI CRISP 190G
1323672,De Zhuang,Oyster Mushroom Sauce,190g,5.5,0,0,DE ZHUANG OYSTER MUSHROOM SAUCE 190G
1323683,Ayam,Stir Fry Paste Thai Basil Chilli,185g,4.5,0,0,AYAM STIR FRY PASTE THAI BASIL CHILLI STIR FRY 185G
1323708,Haday Superior,Oyster Sauce Squeeze Bottle,590g,4.4,0,0,HADAY SUPERIOR OYSTER SAUCE SQUEEZE BOTTLE 590G
1323730,Ox Chilli,Sate Vietnamese Style,230g,5.5,0,0,OX CHILLI SATE VIETNAMESE STYLE 230G
1323741,Ox,Fried Crispy Chilli In Oil Szechuan Style,320g,7.0,0,0,OX FRIED CRISPY CHILLI IN OIL SZECHUAN STYLE 320G
1323752,Suraya,Fried Rice Sauce,230g,3.5,0,0,SURAYA FRIED RICE SAUCE 230G
1323785,Mr Chen's,Extra Hot Chilli & Peanut Oil,250g,7.0,0,0,MR CHEN'S EXTRA HOT CHILLI & PEANUT OIL 250G
1323796,Mr Chens,Noodles Hand-Pulled Style,400g,2.85,0,0,MR CHEN'S NOODLES HAND-PULLED STYLE  400G
1323800,Maesri,Red Curry Paste,114g,2.3,0,0,MAESRI RED CURRY PASTE 114G
1323810,Maesri,Green Curry Paste,114g,2.3,0,0,MAESRI GREEN CURRY PASTE 114G
1323832,Maesri,Masaman Curry Paste,114g,2.3,0,0,MAESRI MASAMAN CURRY PASTE 114G
1323843,Maesri,Panang Curry Paste,114g,2.3,0,0,MAESRI PANANG CURRY PASTE 114G
1323854,Maesri,Red Curry Paste,225g,4.0,0,0,MAESRI RED CURRY PASTE 225G
1323865,Maesri,Green Curry Paste,225g,4.0,0,0,MAESRI GREEN CURRY PASTE 225G
1323876,Maesri,Masaman Curry Paste,225g,4.0,0,0,MAESRI MASAMAN CURRY PASTE 225G
1323901,Maesri,Crispy Chilli,200g,6.0,0,0,MAESRI CRISPY CHILLI 200G
1323912,Tasty,Miso Soup Paste,150g,7.95,0,0,TASTY MISO SOUP PASTE 150G
1323923,Tasty Sweet,And Savoury Miso Glaze,150 GRAM,7.95,0,0,TASTY SWEET AND SAVOURY MISO GLAZE 150G
