prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
6069134,Obento,Sliced Pickled Ginger Amazu Shoga,100g,1.7,0,0,OBENTO SLICED PICKLED GINGER AMAZU SHOGA 100G
6069178,Hengshun,Chinkiang Vinegar,550mL,2.8,0,0,HENGSHUN CHINKIANG VINEGAR:.:550 ML
6069837,Lee Kum Kee,Ready Sauce Teriyaki Beef,100g,2.7,0,0,LEE KUM KEE READY SAUCE TERIYAKI BEEF 100G
6070326,Coles,Sun-dried Tomato Strips,280g,2.75,0,0,COLES TOMATO SUNDRIED STRIPS
6070520,Obento,Sushi Seasoning,250mL,3.6,0,0,OBENTO SUSHI SEASONING 250ML
6070701,Savour,Wasabi Flavoured Peas,100g,2.0,0,0,SAVOUR  WASABI FLAVOURED PEAS 100G
6070712,Savour,Spicy Broad Beans,100g,2.0,0,0,SAVOUR SPICY BROAD BEANS 100G
6072332,Jade Phoenix,Mushroom Shitake,100g,5.8,0,0,JADE PHOENIX MUSHROOM:SHITAKE:.:100 GRAM
6073018,Erawan,Rice Sticks Pad Thai Noodles,200g,2.2,0,0,ERAWAN PAD THAI RICE NOODLES 200G
6073460,Mae Ploy,Thai Style Salad Dressing,285mL,2.8,0,0,MAE PLOY THAI STYLE SALAD DRESSING 285ML
6076672,Dollar Sweets,Topping 100s & 1000s,190g,2.3,0,0,DOLLAR SWEET TOPPING:100S & 1000S:.:190GRAM
6079397,San Remo,CousCous,500g,3.0,0,0,SAN REMO COUS COUS
6080170,San Remo,Trivelle Pasta No 17,750g,3.6,0,0,SAN REMO PASTA:TRIVELLE NO 17:.:750 GRAM
