prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
9013920,Carman's,Aussie Oat Clusters Maple Crunch,450g,8.5,0,0.0,CARMANS AUSSIE OAT CLUSTERS CEREAL MAPLE CRUNCH 450G
9019132,Barilla,Pesto Pistachio,190GRAM,5.9,0,0.0,BARILLA PESTO PISTACHIO 190G
9020700,Australian,Organic Fruit Puree Apple & Strawberry,120g,2.5,0,0.0,AUSTRALIAN ORGANIC FRUIT PUREE APPLE & STRAWBERRY 120G
9021702,Atp Science,Noway Collagen Marshmallow Bar Double Chocolate,45GRAM,5.0,0,0.0,ATP SCIENCE NOWAY COLLAGEN MARSHMALLOW BAR DOUBLE CHOCOLATE 45G
9023286,Good Earth Oils,Extra Virgin Canola Oil,4L,38.0,0,0.0,GOOD EARTH OILS EXTRA VIRGIN CANOLA OIL4LT
9023694,Our Mate,Yeast Spread,200GRAM,9.0,0,0.0,OUR MATE YEAST SPREAD 200GM
9023708,Australian,Organic Fruit Puree Pear Peach & Nectarin,120g,2.5,0,0.0,AUSTRALIAN ORGANIC FRUIT PUREE PEAR PEACH & NECTARINE 120G
9023741,Australian,Organic Fruit Puree Apple & Pear,120g,2.5,0,0.0,AUSTRALIAN ORGANIC FRUIT PUREE APPLE & PEAR 120G
9026105,Red Tractor,Farmers Market Super Seed Muesli,700g,7.0,10,30.0,RED TRACTOR FARMERS MARKET SUPER SEED MUESLI 700G
9026400,Red Tractor,Farmers Market Honey & Cinnamon Granola,700g,7.0,10,30.0,RED TRACTOR FARMERS MARKET HONEY & CINNAMON GRANOLA 700G
9026499,Massel,Salt Reduced Chicken Style Stock Powder,140g,4.0,0,0.0,MASSEL STOCK POWDER:CHICKEN:SALT REDUCED:140GRAM
9026681,Red Tractor,High Protein Muesli Toasted Classic,750g,13.0,0,0.0,RED TRACTOR HIGH PROTEIN MUESLI TOASTED CLASSIC 750G
9026740,Red Tractor,High Protein Honey Nut Granola,800g,13.0,0,0.0,RED TRACTOR HIGH PROTEIN HONEY NUT GRANOLA 800G
9026783,Red Tractor,High Protein Granola Fruit & Berry,800g,13.0,0,0.0,RED TRACTOR HIGH PROTEIN GRANOLA FRUIT & BERRY 800G
9027899,Gaganis,Peas Whole Green/blue,1 KG,3.9,0,0.0,GAGANIS PEAS WHOLE GREEN/BLUE
9028698,SPC Fruit Snack Fruit,Salad IN Tropical Juice,200 GRAM,3.0,0,0.0,SPC FRUIT SNACK FRUIT SALAD IN TROPICAL JUICE 200G
9028993,Nestle,Kit Kat Breakfast Cereal,330g,7.5,0,0.0,NESTLE KIT KAT BREAKFAST CEREAL 330G
9030215,Coles,Mango Slices In Syrup,425g,1.55,0,0.0,COLES MANGO SLICES IN SYRUP
9030805,Happy Diwali,Diya Decorative 9pc,1 Each,10.0,0,0.0,HAPPY DIWALI DECORATIVE DIYA 9PC (WAX & WICK)
90309,Green's,Date Loaf Mix,415g,3.8,0,0.0,GREENS DATE LOAF MIX 415G
9030951,Muscle Nation Daily Shake,Whey Protein Strawberry,300GRAM,35.0,0,0.0,MUSCLE NATION DAILY SHAKE WHEY PROTEIN STRAWBERRY 300G
9032651,Nutella,Hazelnut Chocolate Spread,400g,6.7,0,0.0,NUTELLA SPREAD CHOC HAZELNUT 400G
9033257,Tropeaka,Superfood Greens + D,5g,3.5,0,0.0,TROPEAKA SUPERFOOD GREENS + D 5G
9033268,Tropeaka,Beauty Custard Powder Mix Smooth & Creamy Banana,34g,5.9,0,0.0,TROPEAKA BEAUTY CUSTARD POWDER MIX SMOOTH & CREAMY BANANA 34G
9035026,Nestle,Milo Breakfast Cereal,990g,11.0,0,0.0,NESTLE MILO BREAKFAST CEREAL 990G
9039038,Roses,Lime Marmalade Jam,375GRAM,4.3,0,0.0,ROSES LIME MARMALADE JAM 375G
9039049,Cottees,Ginger Marmalade,375g,3.5,0,0.0,COTTEES GINGER MARMALADE 375G
9039082,Bonne Maman,Plum Conserve,370 GRAM,6.9,0,0.0,BONNE MAMAN PLUM CONSERVE 370G
9039151,Mayver's,Lovli Spoon Smooth Peanut Butter,450g,5.5,7,21.43,MAYVER'S LOVLI SPOON SMOOTH PEANUT BUTTER 450G
9039162,Mayver's,Lovli Spoon Crunchy Peanut Butter,450g,5.5,7,21.43,MAYVER'S LOVLI SPOON CRUNCHY PEANUT BUTTER 450G
9040263,Spam,Hot & Spicy Ham,340g,6.8,0,0.0,SPAM CANNED  HAM:HOT SPICY:.:340 GRAM
9044719,Coles,White Pepper,100g,5.0,0,0.0,COLES BRAND WHITE PEPPER 100G
9050063,Coles Simply,Beef Gravy,200mL,2.6,0,0.0,COLES SIMPLY BEEF GRAVY 200ML
9050074,Coles Simply,Chicken Gravy,200mL,2.6,0,0.0,COLES SIMPLY CHICKEN GRAVY 200ML
9050085,Coles Simply,Peppercorn Gravy,200mL,2.6,0,0.0,COLES SIMPLY PEPPERCORN GRAVY 200ML
9050096,Coles Simply,Mushroom Sauce,200mL,2.6,0,0.0,COLES SIMPLY MUSHROOM SAUCE 200ML
9051441,Wicked,Giant Pimento Stuffed Olives,450g,4.0,0,0.0,WICKED GIANT PIMENTO STUFFED OLIVES 450G
9051612,Wicked,Pitted Kalamata Olives,450g,4.0,0,0.0,WICKED PITTED KALAMATA OLIVES 450G
9053968,Healtheries,Tasty Twist Chicken Multipack Chips Lunchbox Friendly Kids Snacks,100g,5.5,0,0.0,HEALTHERIES TASTY TWIST CHICKEN 5PK 100G
9054927,Lays,Prawn Cocktail,150g,5.0,0,0.0,LAYS PRAWN COCKTAIL 150G
9055602,Grenade,High Protein Bar White Chocolate Salted Peanut,60g,5.0,0,0.0,GRENADE HIGH PROTEIN BAR WHITE CHOCOLATE SALTED PEANUT 60G
9056070,Coles,Everything Bagel Seasoning,150g,6.0,0,0.0,COLES EVERYTHING BAGEL SEASONING 150G
9056128,Coles,Special Fried Chicken Salt,400g,4.0,0,0.0,COLES SPECIAL CHICKEN SALT 400G
9057346,Coles Asia,Crispy Fried Garlic,110g,2.8,0,0.0,COLES ASIA CRISPY FRIED GARLIC110GM
9057620,Coles Asia,Dark Soy Sauce,500mL,2.8,0,0.0,COLES ASIA DARK SOY SAUCE 500ML
9059181,Bega,Light Crunchy Peanut Butter,470g,6.9,0,0.0,BEGA SPREAD PEANUT BUTTER:LIGHT CRUNCHY:.:470 GRAM
9059250,Bega,Light Smooth Peanut Butter,470g,6.9,0,0.0,BEGA SPREAD PEANUT BUTTER:LIGHT SMOOTH:.:470 GRAM
9060001,Naldoni Instant,Italian Polenta,500 GRAM,4.95,0,0.0,NALDONI ITALIAN INSTANT POLENTA 500GM
