prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
129415,Continental,Dutch Curry & Rice Soup Serves 4,70g,1.7,0.0,0.0,CONTINENTAL PACKET SOUP:DUTCH CURRY RICE:.:70 GRAM
129426,Continental,French Onion Soup Serves 4,40g,1.2,0.0,0.0,CONTINENTAL PACKET SOUP:FRENCH ONION:.:40 GRAM
129437,Continental,Spring Vegetable Soup Serves 4,30g,1.7,0.0,0.0,CONTINENTAL PACKET SOUP:VEGETABLE SPRING:.:30 GRAM
129619,Coles Simply,Soup Packet French Onion,40g,0.55,0.0,0.0,COLES SIMPLY SOUP PACKET:FRENCH ONION:.:40 GRAM
1296525,Masterfoods,Marinade My Muscle Chef Portuguese Style,360g,4.6,0.0,0.0,MASTERFOODS MARINADE MY MUSCLE CHEF PORTUGUESE STYLE 360G
1296536,Masterfoods,Marinade My Muscle Chef Tandoori Style,360g,4.6,0.0,0.0,MASTERFOODS MARINADE MY MUSCLE CHEF TANDOORI STYLE 360G
129674,Continental,Cup A Soup Cream Of Chicken Soup Serves 4,75g,3.0,0.0,0.0,CONTINENTAL CAS SOUP S4S:CREAM OF CHICKEN:.:75 GRAM
129685,Continental,Cup A Soup Hearty Beef Soup Serves 4,55g,3.0,0.0,0.0,CONTINENTAL CAS SOUP S4S:BEEF HEART:.:55 GRAM
129696,Continental,Cup A Soup Chicken Noodle Soup Serves 4,40g,3.0,0.0,0.0,CONTINENTAL CAS SOUP S4S:CHICKEN NOODLE:.:40 GRAM
129765,Continental,Cup A Soup Tomato Soup Serves 4,80g,3.0,0.0,0.0,CONTINENTAL CAS SOUP S4S:TOMATO:.:80 GRAM
130017,McKenzie's,Split Yellow Peas,500g,1.9,0.0,0.0,MCKENZIES PEAS  SPLIT:YELLOW:.:500 GRAM
130028,McKenzie's,Soup Mix,500g,1.9,0.0,0.0,MCKENZIES SOUP MIX
130039,McKenzie's,Barley Pearl,500g,1.9,0.0,0.0,MCKENZIES BARLEY PEARL
130050,McKenzie's,Whole Green Lentils,375g,2.6,0.0,0.0,MCKENZIES LENTILS  GREEN WHOLE
130061,McKenzie's,Split Red Lentils,375g,2.6,0.0,0.0,MCKENZIES LENTILS RED SPLIT
130072,McKenzie's,Italian Style Soup Mix,375g,2.6,0.0,0.0,MCKENZIES SOUP MIX ITALIAN STYLE
130130,Peck's,Anchovette Spread,50g,3.5,0.0,0.0,PECKS JAR PASTE:ANCHOVETTE:.:50 GRAM
130185,Peck's,Devilled Ham Spread,125g,5.5,0.0,0.0,PECKS JAR PASTE:DEVILLED HAM:.:125 GRAM
130196,Peck's,Chicken & Ham Spread,125g,5.5,0.0,0.0,PECKS JAR PASTE:CHICKEN HAM:.:125 GRAM
130775,Bega,Dairylea Cheddar Block,500g,7.9,0.0,0.0,BEGA CHEDDAR CHEESE BLOCK 500G
1309810,Milka,Alpine Chocolate,90g,3.7,0.0,0.0,MILKA ALPINE CHOCOLATE 90G
1309820,Milka,Hazelnut Chocolate,90g,3.7,0.0,0.0,MILKA HAZELNUT CHOCOLATE 90G
1314128,Coles,Special Burger Relish,400g,3.2,0.0,0.0,COLES SPECIAL BURGER RELISH 400G
1314140,Nando's,Peri-ketchup Tomato Sauce Hot,280g,5.0,0.0,0.0,NANDOS PERI KETCHUP HOT 280G
1315142,Huy Fong,Sriracha Hot Chili Sauce,481 GRAM,8.5,0.0,0.0,HUY FONG SRIRACHA HOT CHILLI SAUCE 481G
1315346,Jordans,Crunchy Oat Clusters Chunky Nut,500g,9.0,0.0,0.0,JORDANS CRUNCHY OAT CLUSTERS:NUTS:.:500 GRAM
1315368,Jordans,Crunchy Oat Clusters Strawberry,500g,9.0,0.0,0.0,JORDANS CRUNCHY OAT CLUSTERS:STRAWBERRY:.:500 GRAM
131552,Edgell,Australian Grown Sliced Beetroot,225g,2.0,0.0,0.0,EDGELL AUSTRALIAN GROWN SLICED BEETROOT 225G
131563,Edgell,Australian Grown Sliced Beetroot,425g,2.8,0.0,0.0,EDGELL AUSTRALIAN GROWN SLICED BEETROOT 400G
131574,Edgell,Australian Grown Sliced Beetroot,825g,3.8,0.0,0.0,EDGELL AUSTRALIAN GROWN SLICED BEETROOT 825G
131585,Golden Circle,Sliced Beetroot,850g,,,,GOLDEN CIRCLE SLICED BEETROOT 850G
1316112,Bull Head,Barbecue Sauce,127g,3.4,0.0,0.0,BULL HEAD BARBECUE SAUCE 127G
131632,Edgell,Peas Garden,220g,1.8,0.0,0.0,EDGELL GARDEN PEAS 220G
1317523,Lee Kum Kee,Local Street Style Fish Ball Sauce,230g,6.3,0.0,0.0,LEE KUM KEE LOCAL STREET STYLE FISH BALL SAUCE 230G
1317567,S&B Curry Sauce,With Vegetable Mild,210 GRAM,3.0,0.0,0.0,S&B CURRY SAUCE WITH VEGETABLE MILD 210G
1317680,S&B,Curry Sauce With Vegetable Hot,210g,3.0,0.0,0.0,S&B CURRY SAUCE WITH VEGETABLE HOT 210G
1317738,Lee Kum Kee,Panda Gluten Free Oyster Sauce,255g,4.5,0.0,0.0,LEE KUM KEE PANDA GLUTEN FREE OYSTER SAUCE 255G
1317750,Lee Kum Kee,Supreme Auth First Draw Soy Sauce,250mL,5.3,0.0,0.0,LEE KUM KEE SUPREME AUTHENTIC FIRST DRAW SOY SAUCE 250ML
1317782,Lee Kum Kee,Abalone Sauce,260g,7.5,0.0,0.0,LEE KUM KEE ABALONE SAUCE 260G
1317793,Weswan,Sriracha Chilli Sauce,435 mL,5.45,0.0,0.0,WESWAN SRIRACHA CHILLI SAUCE 435ML
1317818,Lee Kum Kee Asian,Hoisin Stir Fry Sauce,260g,4.4,0.0,0.0,LEE KUM KEE ASIAN HOISIN STIR FRY SAUCE 260G
1317873,Monika,Kimchi Seasoning,60g,7.0,0.0,0.0,MONIKA KIMCHI SEASONING 50G
1317895,Ajishima,Dashi Bonito Soup Stock,90g,6.0,0.0,0.0,AJISHIMA DASHI BONITO SOUP STOCK 90G
1317942,Ajishima,Shitake Dashi Soup Stock,90g,6.0,0.0,0.0,AJISHIMA SHITAKE DASHI SOUP STOCK 90G
1318071,The Kimchi Company,Original Baechu Kimchi,160g,4.5,0.0,0.0,THE KIMCHI COMPANY ORIGINAL BAECHU KIMCHI 160G
1318082,The Kimchi Company,Vegan Baechu Kimchi,160g,4.5,0.0,0.0,THE KIMCHI COMPANY VEGAN BAECHU KIMCHI 160G
1318093,Marion's Kitchen,Crispy Chilli Oil,190g,5.75,0.0,0.0,MARIONS KITCHENS CRISPY CHILLI OIL 190G
1318184,Nestle,Melts Baking Chocolate White,225g,4.7,0.0,0.0,NESTLE MELTS BAKING CHOCOLATE WHITE 225G
