prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
8067752,Cocolife,Avocado Oil Non Aerosol Spray,150mL,7.5,0.0,0.0,COCOLIFE AVOCADO OIL NON AEROSOL SPRAY 150ML
8067774,Cocolife,Coconut Oil Non Aerosol Spray,150mL,7.5,0.0,0.0,COCOLIFE COCONUT OIL NON AEROSOL SPRAY 150ML
8070917,ST ALi,Feels Good Blend Ground Coffee,225g,17.0,0.0,0.0,ST ALI FEELS GOOD BLEND GROUND COFFEE 225G
8071272,Sustagen,High Protein Drink Vanilla 3x250ml,750mL,7.0,0.0,0.0,SUSTAGEN HIGH PROTEIN DRINK VANILLA 3X250ML
8071294,ST ALi,Orthodox Blend Coffee Beans,500g,35.0,0.0,0.0,ST ALI ORTHODOX BLEND COFFEE BEANS 500G
8071319,Sustagen,High Protein Drink Chocolate 3x250ml,750mL,7.0,0.0,0.0,SUSTAGEN HIGH PROTEIN DRINK CHOCOLATE 3X250ML
8071749,Golden Days,Gluten Free Original Sesame Snaps 3 Pack,120g,3.0,0.0,0.0,GOLDEN DAYS 3PACK SESAME SNAPS
8071750,ST ALi,Wide Awake Blend Coffee Beans,500g,35.0,0.0,0.0,ST ALI WIDE AWAKE BLEND COFFEE BEANS 500G
8075852,Coles,Chick Peas,420g,1.1,0.0,0.0,COLES CHICK PEAS 420G
8075874,Coles,Beans Red Kidney,420g,1.1,0.0,0.0,COLES  BEANS RED KIDNEY 400G-420G
8077439,Nescafe,B43 Instant Coffee Refill Pouch,400g,18.0,0.0,0.0,NESCAFE B43 REFILL POUCH 400G
8078395,Madame,Flavour Green Lychee Rose Pyramids,15 pack,7.5,0.0,0.0,MADAME FLAVOUR GREEN LYCHEE ROSE PYRAMIDS 15 PACK
8078475,Queen Victoria,Roobios Tea,40 pack,7.0,0.0,0.0,QUEEN VICTORIA ROOBIOS TEA 40 PACK
8078486,Masterfoods,My Muscle Chef Chipotle Chicken Recipe Base,175g,3.5,0.0,0.0,MASTERFOODS MY MUSCLE CHEF CHIPOTLE CHICKEN RECIPE BASE 175G
8078497,Masterfoods,My Muscle Chef Cajun Mince Recipe Base,175g,3.5,0.0,0.0,MASTERFOODS MY MUSCLE CHEF CAJUN MINCE RECIPE BASE 175G POUCH
8078500,Masterfoods,My Muscle Chef Korean Bbq Beef Recipe Base Pouch,175g,3.5,0.0,0.0,MASTERFOODS MY MUSCLE CHEF KOREAN BBQ BEEF RECIPE BASE 175G POUCH
