prodid,brand,name,size,current_price,full_price,raw_description
8392913,Continental,Stock Pot Beef,112g,3.8,4.5,CONTINENTAL STOCK POT:BEEF:.:112 GRAM
6046730,Fantastic,Oriental Noodle Cup,70g,1.75,2.5,FANTASTIC NOODLE CUP:ORIENTAL:.:70 GRAM
1071514,Dolmio,Intensify Parmesan- Sundried Tomato & Aromatic Herbs Pasta Sauce,395g,3.7,4.9,DOLMIO INTENSIFY PARMESAN - SUNDRIED TOMATO & AROMATIC HERBS PASTA SAUCE 395G
1142237,Sirena,Tuna With Beans Edamame & Sesame Dressing,170g,3.7,4.7,SIRENA TUNA WITH BEANS EDAMAME & SESAME DRESSING 170G
8564940,Aeroplane,Lite Vanilla Berry Jelly Crystals 2 Pack,18g,2.2,2.5,AEROPLANE LITE JELLY:VANILLA BERRY FLAVOUR:.:2 PACK
386032,Old El Paso,Mexe Beans,425g,3.6,4.5,OLD EL PASO MEXE BEANS 425G
1279843,Kan Tong,Honey Sesame & Garlic Stir Fry Sauce,520g,3.5,4.0,KAN TONG HONEY SESAME & GARLIC STIR FRY SAUCE 520G
3265715,Heinz,Spaghetti in Tomato Sauce Pasta,535g,3.0,3.8,HEINZ SPAGHETTI IN TOMATO SAUCE PASTA
3874688,Temole,Sweet Chilli Broccoli Puffs,56g,4.0,5.0,TEMOLE BROCCOLI PUFFS SWEET CHILLI 56G
4276229,SPC,Spag-a-saurus Spaghetti,420g,1.5,2.5,SPC SPAGHETTI:SPAG-A-SAURUS:.:420 GRAM
4348534,Whitlocks,Baked Beans Fuego Chilli Sauce,420g,3.0,3.8,WHITLOCKS BAKED BEANS FUEGO CHILLI SAUCE 420G
4476115,Hot Kid,Ball Cakes Milk Flavour,210g,4.0,4.7,HOT KID BALL CAKES MILK FLAVOUR 210G
5462091,White Wings,Soft Centre Choc Chip Cookie Mix,485g,4.5,6.0,WHITE WINGS CHOC CHIP COOKIE MIX 485G
5493539,Hellmann's,Squeeze Aioli Mayo,252g,4.0,6.0,HELLMANN'S SQUEEZE AIOLI MAYO 252G
7023660,Praise,Mini Caesar Dressing,140mL,2.0,2.5,PRAISE MINI CAESAR DRESSING 140ML
7682430,La Zuppa,Soup Pouch Minestrone,400g,3.0,4.7,LA ZUPPA SOUP POUCH MINESTRONE 400G
9007406,Snackboy Frosted Protein,Cups Caramel Cupcake,40GRAM,2.5,3.5,SNACKBOY FROSTED PROTEIN CUPS CARAMEL CUPCAKE 40G
9132532,La Zuppa,Soup Pouch Creamy Tomato,400g,3.0,4.7,LA ZUPPA SOUP POUCH CREAMY TOMATO 400G
9954542,BSc,Bodyscience X Chupa Chups Soft Protein Bar Strawberry Cream,55g,3.5,4.8,BSC BODYSCIENCE X CHUPA CHUPS SOFT PROTEIN BAR STRAWBERRY CREAM 55G
8648664,The Spice Tailor,Japanese Teriyaki,245GRAM,4.95,6.7,THE SPICE TAILOR JAPANESE TERIYAKI 245GM
