prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
5699443,Leggo's,Pizza Sauce Squeezy Tomato Paste,400g,4.5,0.0,0.0,LEGGOS PIZZA SAUCE SQUEEZY TOMATO PASTE 400 GRAM
5703405,Nestle,Polo Original Mint,34g,2.25,0.0,0.0,NESTLE POLO ORIGINAL MINT 34G
5704317,St Dalfour,Orange Marmalade,284g,5.7,0.0,0.0,ST DALFOUR SPREAD:ORANGE MARMALADE:.:284 GRAM
5704350,St Dalfour,Red Raspberry Spread,284g,5.7,0.0,0.0,ST DALFOUR SPREAD:RASPBERRY RED:.:284 GRAM
5704372,St Dalfour,Strawberry Spread,284g,5.7,0.0,0.0,ST DALFOUR SPREAD:STRAWBERRY:.:284 GRAM
5704394,St Dalfour,Thick Apricot Spread,284g,5.7,0.0,0.0,ST DALFOUR SPREAD:APRICOT THICK:.:284 GRAM
5704420,St Dalfour,Wild Blueberry Spread,284g,5.7,0.0,0.0,ST DALFOUR SPREAD:WILD BLUEB:.:284 GRAM
5706050,Continental,Cup A Soup Dutch Curry With Rice Serves 2,55g,2.8,0.0,0.0,CONTINENTAL CAS HEARTY Q2S SOUP:DUTCH CURRY:.:55GRAM
5716382,Carmelina,Explosive Mixture Spread,280g,6.0,0.0,0.0,CARMELINA SPREAD EXPLOSIVE MIXTURE
5717090,Coles,Pasta Lasagne Sheets,250g,2.0,0.0,0.0,COLES PASTA LASAGNE SHEETS 250G
5717192,Chicken Tonight,Golden Honey Mustard With Carrot & Onions Simmer Sauce,485g,3.6,0.0,0.0,CHICKEN TONIGHT SAUCE:GOLDEN HONEY MUST:.:485 GRAM
5728508,Vegeta,Real Gourmet Stock,500g,7.5,0.0,0.0,VEGETA STOCK GOURMET
5735751,MasterFoods,Family Hot Cajun Seasoning,115g,7.5,0.0,0.0,MASTERFOODS SEASONING FAMILY CAJUN
5750165,Tom Piper,Braised Steak Onion,400g,4.0,0.0,0.0,TOM PIPER:BRAISED STEAK ONION:.:400 GRAM
5777897,Sandhurst,Tomatoes Sundrd In Vegetable Oil,270g,5.0,0.0,0.0,SANDHURST  TOMATOES SUNDRD IN VEGETABLE OIL
5789579,Valcom,Water Chestnut Slices,227g,1.6,0.0,0.0,VALCOM WATER CHESTNUT SLICES 227G
5792267,Carman's,Muesli Toasted Original Fruit Free,500g,7.5,0.0,0.0,CARMAN'S MUESLI TOASTED ORIGINAL FRUIT FREE 500 GRAM
5795695,Coles,Chocolate Topping,615g,3.2,0.0,0.0,COLES TOPPING:CHOCOLATE:.:615 GRAM
5795709,Coles,Topping Caramel,600g,3.2,0.0,0.0,COLES TOPPING:CARAMEL:.:600 GRAM
5795710,Coles,Topping Strawberry,580g,3.2,0.0,0.0,COLES TOPPING:STRAWBERRY:.:580 GRAM
5799991,S & B,Golden Curry Hot Sauce Mix,92g,5.0,0.0,0.0,S&B CURRY GOLDEN HOT 92G
5800026,S & B,Golden Curry Mild Curry Sauce Mix,92g,5.0,0.0,0.0,S&B GOLDEN CURRY MILD SAUCE MIX 92G
5815817,Kraft,Easy Mac And Cheese Classic Cheese Pasta Bowl Macaroni Noodles,73g,2.5,0.0,0.0,KRAFT EASY MAC & CHEESE CLASSIC CHEESE PASTA BOWL MACARONI NOODLES 73G
