prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
4197315,Calbee,Grill-a-corn Hot & Spicy,80g,3.15,0,0.0,CALBEE GRILL-A-CORN HOT & SPICY 80G
4205912,Coles Asia,Soy Sauce,500mL,2.8,0,0.0,COLES ASIA SOY SAUCE 500ML
4206960,Coles Asia,Light Soy Sauce,500mL,2.8,0,0.0,COLES ASIA LIGHT SOY SAUCE 500ML
4206981,Coles Asia,Sweet Soy Sauce,500mL,2.8,0,0.0,COLES ASIA SWEET SOY SAUCE 500ML
4207372,Coles Asia,Pure Roasted Sesame Oil,150mL,4.1,0,0.0,COLES ASIA PURE ROASTED SESAME OIL 150ML
4207543,Roll'D,Rice Paper,375g,5.0,0,0.0,ROLL'D RICE PAPER 375G
4207893,Roll'D,Hoisin Sauce,375mL,6.0,0,0.0,ROLL'D HOISIN SAUCE 375ML
4207962,Roll'D,Nuoc Mam Sauce,375mL,6.0,0,0.0,ROLL'D NUOC MAM SAUCE 375ML
4208841,Roll'D,Rice Vermicelli Noodles,400g,4.4,0,0.0,ROLL'D RICE VERMICELLI NOODLES 400G
4209094,Nongshim,Shin Ramyun Black 4 Pack,520g,12.0,0,0.0,NONGSHIM SHIN RAMYUN BLACK 4 PACK 520G
4210945,Knorr,Yellow Chicken Powder,1 kg,25.0,0,0.0,KNORR YELLOW CHICKEN POWDER 1KG
4210956,Knorr,Chicken Powder No.28,273g,9.5,0,0.0,KNORR CHICKEN POWDER NO.28 273G
4210978,Vita,Lemon Tea Drink 6x250mL,1.5L,9.0,0,0.0,VITA LEMON TEA DRINK 6 X 250ML:1.5L
4210989,Chacha,Roasted Sunflower Seeds Spiced,228g,4.5,0,0.0,CHACHA ROASTED SUNFLOWER SEEDS SPICED 228G
4211085,Chacha,Roasted Sunflower Seeds Coconut,228g,4.5,0,0.0,CHACHA ROASTED SUNFLOWER SEEDS COCONUT 228G
4212292,Lotus,Peak Bubble Tea Brown Sugar,490mL,5.0,0,0.0,LOTUS PEAK BUBBLE TEA BROWN SUGAR 490ML
4212350,Vitasoy,Soy Drink 6x250ml,1.5L,9.0,0,0.0,VITASOY SOY DRINK 6 X 250ML:1.5L
4217671,Coles,Whole Pitted Lychees In Syrup,560g,3.0,0,0.0,COLES WHOLE PITTED LYCHEES IN SYRUP
4218380,Coles Simply,Chopped Tomatoes Canned,400g,0.95,0,0.0,COLES SIMPLY CHOPPED TOMATOES CANNED 400G
4221067,Atkins,Low Carb Vanilla Flavoured Protein Shake Mix,310g,24.0,0,0.0,ATKINS ADVANTAGE SHAKE VANILLA 310G
4221078,Atkins,Low Carb Chocolate Flavoured Shake Mix,330g,24.0,0,0.0,ATKINS ADVANTAGE SHAKE CHOCOLATE 330G
4224677,Coles,Light Coconut Milk,400mL,1.1,0,0.0,COLES LIGHT COCONUT MILK 400ML
4224713,Coles,Light Coconut Cream,400mL,1.1,0,0.0,COLES LIGHT COCONUT CREAM 400ML
4224790,Vegeta,Stock Powder Organic Gourmet,160g,4.5,0,0.0,VEGETA STOCK POWDER ORGANIC GOURMET 160G
422599,Mc Ilhenny Co.,Tabasco Sauce,60mL,5.5,0,0.0,MCILHENNY CO TABASCO SAUCE 60ML
