prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3588146,Always Fresh,Organic Kalamata Olives,220g,5.5,6.5,15.38,ALWAYS FRESH ORGANIC KALAMATA OLIVES 220G
3588157,Always Fresh,Organic Green Olives,220g,5.5,6.5,15.38,ALWAYS FRESH ORGANIC GREEN OLIVES 220G
3588204,Always Fresh,Whole Baby Cucumbers,680g,5.6,6.7,16.42,ALWAYS FRESH BABY CUCUMBERS WHOLE 680G
3588237,Fehlbergs,Burger Pickles,490g,4.0,0.0,0.0,FEHLBERGS BURGER PICKLES 490G
3591118,Queen,Ready To Roll Icing 5pk,625g,8.5,0.0,0.0,QUEEN READY TO ROLL ICING 5PK
3591130,Mutti,Organic Passata,560g,4.6,0.0,0.0,MUTTI ORGANIC PASSATA  560G
3591162,Mutti,Gastronomia Baby Roma Tomato Passata,400g,4.7,0.0,0.0,MUTTI GASTRONOMIA BABY ROMA TOMATO PASSATA
3591242,Dollar Sweets,Edible Glitter Silver Spray,4g,6.0,0.0,0.0,DOLLAR SWEETS EDIBLE GLITTER SPRAY:SILVER:.:4 GRAM
3591286,Dollar Sweets,Edible Glitter Gold Spray,4g,6.0,0.0,0.0,DOLLAR SWEETS EDIBLE GLITTER SPRAY:GOLD:.:4 GRAM
3591457,Noshu,95% Sugar Free White Choc Baking Chips,140g,4.8,0.0,0.0,NOSHU 95% SUGAR FREE WHITE CHOC BAKING CHIPS 140G
3592573,Edgell,Snack Time Chick Peas Olive Oil Garlic & Rosemary,70g,1.6,0.0,0.0,EDGELL SNACK CANS CHICK PEAS OLIVE OIL GARLIC ROSEMARY 70G
3592824,Edgell,Snack Time Chick Peas With Olive Oil & Seasalt,70g,1.6,0.0,0.0,EDGELL SNACK CANS CHICK PEAS OLIVE OIL SEA SALT 70G
3592835,Edgell,Snack Time Chick Peas With Zesty Vinaigrette,70g,1.6,0.0,0.0,EDGELL SNACK CANS CHICKPEA ZESTY VINAIGRETTE 70G
3592879,Edgell,Snack Time Red Kidney Beans With Chilli & Olive Oil,70g,1.6,0.0,0.0,EDGELL SNACK TIME RED KIDNEY BEANS WITH CHILLI AND OLIVE OIL 70G
3593113,Coles Nature's Kitchen,Vegan Aioli,240mL,3.9,0.0,0.0,COLES VEGAN AIOLI 240ML
3593124,Coles Nature's Kitchen,Vegan Mayonnaise,445g,5.25,0.0,0.0,COLES VEGAN MAYONNAISE 445G
3593339,Sacla,Free From Basil Pesto,190g,5.9,0.0,0.0,SACLA BASIL PESTO FREE FROM 190G
3593849,Marion's Kitchen,Vietnamese Style Tangy Dressing,240mL,3.5,5.0,30.0,MARION'S KITCHEN VIETNAMESE STYLE TANGY DRESSING 240ML
