prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
7176005,Wild Tides,Salmon With Lemon And Cracked Pepper,95g,2.0,2.9,31.03,WILD TIDES SALMON WITH LEMON AND CRACKED PEPPER
7176038,Coles,Salmon In Vegetable Oil,95g,1.5,0.0,0.0,COLES SALMON IN VEGETABLE OIL 95G
7186122,Red Kellys,Gluten Free Traditional Dressing,250mL,4.8,0.0,0.0,RED KELLYS DRESSING:TRADITIONAL:GLUTEN FREE:250 ML
7186530,Wai Wai Rice,Vermicelli Noodles,200g,2.25,0.0,0.0,WAI WAI RICE VERMICELLI NOODLES 200G
7190797,Coles,Italian Red Wine Vinegar,500mL,2.5,0.0,0.0,COLES ITALIAN RED WINE VINEGAR
7190913,MasterFoods,All Purpose Seasoning,200g,6.5,0.0,0.0,MASTERFOODS FAMILY SEASONING ALL PURPOSE
7195247,Coles,Italian White Wine Vinegar,500mL,2.5,0.0,0.0,COLES ITALIAN WHITE WINE VINEGAR
7196750,Protea Foods,Lekker Traditional Biltong Slices,100g,12.0,0.0,0.0,LEKKER BILTONG SLICED TRADITIONAL 100G
7196760,Protea Foods,Lekker Peri Peri Biltong Slices,100g,12.0,0.0,0.0,LEKKER BILTONG SLICED PERI PERI 100G
7196829,Protea Foods,Lekker Traditional Droewors,100g,9.8,0.0,0.0,LEKKER BILTONG DROEWORS TRADITIONAL 100G
7197720,Coles,Ice Cream Cones Vanilla Cups,24 pack,2.8,0.0,0.0,COLES ICE CREAM CONES:VANILLA CUPS:.:24 PACK
7200020,Maharajah's,Choice Cumin Seeds,250g,3.0,0.0,0.0,MAHARAJAH'S CHOICE CUMIN SEEDS 250G
7200030,Coles,Top Chocolate,200g,4.2,0.0,0.0,COLES TOP CHOC
7201984,Protea Foods,Lekker Traditional Biltong Stokkies,100g,14.25,0.0,0.0,LEKKER BILTONG STOKKIES TRADITIONAL 100G
7201995,Protea Foods,Lekker Peri Peri Biltong Stokkies,100g,14.25,0.0,0.0,LEKKER BILTONG STOKKIES PERI PERI 100G
7208994,Maharajah's Choice,Turmeric Ground,250g,2.5,0.0,0.0,MAHARAJAH'S CHOICE TURMERIC GROUND 250G
7209691,Maharajah's Choice,Gulab Jamun,1kg,7.75,0.0,0.0,MAHARAJAH'S CHOICE GULABJAMUN 1 KG
7209975,Maharajah's Choice,Chilli Ground,250g,2.5,0.0,0.0,MAHARAJAH'S CHOICE CHILLI GROUND 250G
7210001,Maharajah's Choice,Cumin Ground,250g,3.0,0.0,0.0,MAHARAJAH'S CHOICE CUMIN GROUND 250G
7210023,Maharajah's,Choice Oils Pure Ghee,1L,28.0,0.0,0.0,MAHARAJAH'S CHOICE GHEE 1L
7210045,Maharajah's Choice,Calico Basmati Rice,5kg,23.0,0.0,0.0,MAHARAJAHS CHOICE BASMATI RICE
7210089,Maharajah's Choice,Besan Flour,1kg,4.7,0.0,0.0,MAHARAJAH'S CHOICE FLOUR BESAN
7219265,Naturopathica,Fat Blaster Weight Loss Shake Chocolate,465g,28.0,0.0,0.0,NATUROPATHICA FAT BLASTER WEIGHT LOSS SHAKE CHOCOLATE 465G
