prodid,brand,name,size,current_price,full_price,raw_description
5191256,Coles,Strawberries Berries,250g,3.0,0,STRAWBERRIES:BERRIES:.:250 GRAM
5900530,Coles,Hass Avocados,1 Each,2.0,0,AVOCADO:HASS:.:1 EACH
6979376,Coles,Gold Kiwifruit,1 Each,1.7,0,KIWIFRUIT:GOLD 1 EACH
4425883,Coles,Green Kiwifruit,1 each,0.9,0,KIWIFRUIT:GREEN:.:1 EACH
1499340,Coles,Baby Spinach,120g,3.0,0,COLES:SPINACH:.:120 GRAM
5318302,Coles,Lemons,1 Each,1.6,0,LEMONS:.:1 EACH
4575321,Coles,Sleeved Herbs Coriander,1 Bunch,3.2,0,SLEEVED HERBS:CORIANDER:.:1 BUNCH
5750960,Coles,Sliced Mushrooms,200g,4.0,0,COLES MUSHROOMS:SLICED:.:200 GRAM
8209722,Coles,4 Leaf Salad Mix,200g,3.0,0,COLES 4 LEAF:SALAD MIX:.:200 GRAM
1499475,Coles,Lettuce Baby Rocket,120g,3.3,0,COLES LETTUCE:ROCKET:.:120 GRAM
4829860,Coles,Mushrooms Cup,200g,4.0,0,COLES MUSHROOMS:CUP:.:200 GRAM
197594,Coles,Limes Medium Loose,1 each,1.8,0,LIMES:MEDIUM:1 EACH
4575161,Coles,Sleeved Herbs Parsley Continental,1 Each,3.2,0,SLEEVED HERBS:PARSLEY CONTINENTAL:.:1 BUNCH
5515278,Coles Kitchen,Caesar Salad Kit,290g,5.5,0,COLES KITCHEN CAESAR SALAD KIT
5450831,Coles,Iceberg Salad Blend,300g,3.0,0,COLES ICEBERG SALAD:BLEND:.:300 GRAM
4574920,Coles,Sleeved Herbs Basil,1 Each,3.2,0,SLEEVED HERBS:BASIL:.:1 BUNCH
4575514,Coles,Sleeved Herbs Mint,1 Each,3.2,0,SLEEVED HERBS:MINT:.:1 BUNCH
4829420,Coles,Button Mushrooms,200g,4.5,0,COLES MUSHROOMS:BUTTON:.:200 GRAM
3214780,Coles,Herb Punnets Rosemary,10g,3.2,0,HERB PUNNETS:ROSEMARY:.:10 GRAM
3214612,Coles,Herb Punnets Coriander,15g,3.2,0,HERB PUNNETS:CORIANDER:.:15 GRAM
2787974,Coles Kitchen,Asian Style Salad Kit,350g,5.5,0,COLES KITCHEN SALAD KIT:ASIAN STYLE:.:350 GRAM
5464290,Coles,Salad Baby Leaf Spinach & Rocket,120g,3.0,0,COLES SALAD BABY LEAF:SPINACH & ROCKET:.:120 GRAM
2790390,Coles Kitchen,Kaleslaw Salad Kit,350g,5.5,0,COLES KITCHEN SALAD KIT:KALESLAW:.:350 GRAM
3215171,Coles,Herb Punnets Thyme,10g,3.2,0,HERB PUNNETS:THYME:.:10 GRAM
3214769,Coles,Herb Punnets Dill,10g,3.2,0,HERB PUNNETS:DILL:.:10 GRAM
3858943,Coles Kitchen,Family Ranch Salad Kit,400g,5.5,0,COLES KITCHEN FAMILY RANCH SALAD KIT:.:400 GRAM
3016302,Coles Kitchen,Coleslaw Salad,250g,4.0,0,COLES KITCHEN COLESLAW SALAD:.:250 GRAM
3214747,Coles,Herb Punnets Chives,10g,3.2,0,HERB PUNNETS:CHIVES:.:10 GRAM
3615657,Coles Kitchen,Family Coleslaw Kit,520g,5.5,0,COLES KITCHEN FAMILY COLESLAW KIT:.:520 GRAM
3214521,Coles,Herb Punnets Basil,15g,3.2,0,HERB PUNNETS:BASIL:.:15 GRAM
2674606,Coles,Chopped Kale,140g,3.0,0,COLES CHOPPED KALE 140 GRAM
3016299,Coles Kitchen,Pasta Salad,250g,4.0,0,COLES KITCHEN PASTA SALAD:.:250 GRAM
1116601,Coles,Herb Punnets Curry Leaves,10g,3.2,0,HERB PUNNETS:CURRY LEAVES:.:10 GRAM
3214576,Coles,Herb Punnets Parsley Continental,15g,3.2,0,HERB PUNNETS:PARSLEY CONTINENTAL:.:15 GRAM
3015977,Coles Kitchen,American Bbq Slaw Kit,400g,5.5,0,COLES KITCHEN AMERICAN BBQ SLAW KIT:.:400 GRAM
3214725,Coles,Herb Punnets Mint,15g,3.2,0,HERB PUNNETS:MINT:.:15 GRAM
3858896,Coles Kitchen,Green Goddess Salad Kit,350g,5.5,0,COLES KITCHEN GREEN GODDESS SALAD KIT:.:350 GRAM
5485993,Coles Kitchen,Salad Extra Creamy Coleslaw Kit,500g,5.5,0,COLES KITCHEN EXTRA CREAMY COLESLAW KIT
3869699,Coles Kitchen,Beetslaw Salad Kit,320g,5.5,0,COLES KITCHEN BEETSLAW SALAD KIT:.:320 GRAM
