prodid,brand,name,size,current_price,full_price,raw_description
5536948,Coles,Topless Pineapple Half,1 each,3.0,0,PINEAPPLE TOPLESS:HALF:1 EACH
5536970,Coles,Rockmelon Half,1 each,3.0,0,ROCKMELON:HALF:.:1 EACH
5536981,Fresh,Half Honeydew Melon,1 each,3.25,0,MELON HONEYDEW:HALF:.:1 EACH
5541562,Coles Kitchen,Stir Fry Superfood,250g,3.5,0,COLES KITCHEN STIR FRY SUPERFOOD
5560330,Coles,Gold Nugget Seedless Mandarins,approx. 130g each,0.71,0,MANDARINS:GOLD NUGGET SEEDLESS:PER KG
5582887,Coles,Drinking Coconut,1 each,4.5,0,COCONUT IMPORTED:DRINKING:1 EACH
5606330,Coles,Topless Pineapple,1 each,5.9,0,PINEAPPLES:TOPLESS:.:1 EACH
5629266,Coles,I'M Perfect Pears Prepacked,1.5kg,4.9,0,I'MPERFECT PP PEARS:.:1.5KG
5899410,Coles,Bravo Apples,approx. 200g,1.5,0,APPLES:BRAVO:PER KG
5907223,Coles,Red Imperial Mandarins,approx .130g,0.58,0,MANDARINS:RED IMPERIAL:.:PER KG
5945620,Coles,Honeydew Melon Whole,1 each,6.5,0,MELON HONEYDEW:LARGE:.:1 EACH
5952272,Coles,Royal Blue Potatoes,2kg,7.9,0,COLES POTATOES:ROYAL BLUE:.:2 KG
5973283,Coles,Brazil Nuts Natural,400g,20.0,0,COLES BRAZIL NUTS:NATURAL:.:400 GRAM
5982477,Coles,Baby Broccoli,1 Bunch,3.5,0,BROCCOLI:BABY:.:1BUNCH
6105715,Coles,Garlic Loose,approx. 60g each,2.16,0,GARLIC AUSTRALIAN:LOOSE:.:PER KG
6133460,Coles Kitchen,Sweet Potato Superfood Salad Bowl,180g,6.5,0,COLES KITCHEN SWEET POTATO SUPERFOOD SALAD BOWL
6133889,Coles Kitchen,Family Stir Fry Mix,400g,3.5,0,COLES KITCHEN FAMILY STIR FRY MIX
6140385,Coles Kitchen,Veggie Mash,320g,5.5,0,COLES KITCHEN VEGGIE MASH
6172381,Coles,Sour Teddy Bears,approx. 100g,2.5,0,COLES SOUR TEDDY BEARS:.:PER KG
6252232,Coles,Trimmed Green Beans,250g,4.7,0,COLES TRIMMED BEANS PP:GREEN:.:250G
6309511,Coles,Snacking Carrots,250g,3.9,0,CARROTS:SNACKING:.:250 GRAM
6391046,Fresh,Organic Washed Potatoes 1kg,1 Each,5.9,0,COLES ORGANIC WASHED POTATOES:WASHED:.:1 KG
6427471,Coles,Jazz Apples,approx. 160g each,1.2,0,APPLE JAZZ:MEDIUM:.:PER KG
6467068,Fresh,Mushrooms Sliced Brown,200g,5.7,0,MUSHROOMS BROWN:SLICED:.:200 GRAM
6509485,Coles Organic,Trimmed Celery,1 Each,6.5,0,ORGANIC CELERY:TRIM:.:1 EACH
6584243,Coles,Tuscan Kale,1 each,3.9,0,KALE:TUSCAN:.:1 EACH
6616758,Fresh,Turmeric,approx. 30g each,1.5,0,TURMERIC:LOOSE:.:PER KG
6733285,Coles,BBQ Corn Nibbles,approx. 100g each,2.0,0,COLES BBQ CORN NIBBLES:.:PER KG
6803198,Coles,Tangelos Minneola,approx. 180g,0.81,0,TANGELOS:MINNEOLA:PER KG
6843126,Coles,Roasted & Salted Peanuts,750g,8.0,0,COLES ROASTED & SALTED PEANUTS:.:750 GRAM
6866880,Coles,Dragonfruit Fresh,1 each,5.9,0,DRAGONFRUIT:FRESH:.:1 EACH
6885716,Coles,4 Leaf Salad Mix,120g,2.2,0,COLES 4 LEAF:SALAD MIX:.:120 GRAM
6934764,Coles,Jazz Apples Prepacked,1kg,6.9,0,APPLE PP:JAZZ:.:1 KG
6950578,Coles,Papaya Loose,1 each,5.5,0,PAPAYA:MEDIUM:1 EACH
7233448,Coles Organic,Cabbage Whole,1 Each,6.9,0,COLES ORGANIC CABBAGE:WHOLE:.:1 EACH
7233823,Coles Organic,Kiwi Fruit Green,6 Pack,8.9,0,COLES ORGANIC KIWI FRUIT:GREEN:.:6 PACK
7265535,Coles,Perino Red Grape Tomatoes,200g,4.5,0,TOMATOES GRAPE RED:PERINO:.:200 GRAM
7273420,Medjool,Date Gift Box 5kg,1 Each,100.0,0,MEDJOOL DATES:PACK:.:5 KG
7381490,Coles,Honey Cashews,400g,10.0,0,COLES HONEY CASHEWS:.:400 GRAM
7433436,Coles,Va Green Goddess Better Bowl,200g,6.5,0,VA GREEN GODDESS BETTER BOWL
7482453,Birch & Waite,Dressings Creamy Caesar,250mL,6.0,0,BIRCH & WAITE DRESSINGS:CREAMY CAESAR:.:250 ML
7482963,Birch & Waite,Dressings Greek Yogurt,250mL,6.0,0,BIRCH & WAITE DRESSINGS:GREEK YGT DRSING:.:250 ML
7483310,Birch & Waite,Dressings Greek Lemon,250mL,6.0,0,BIRCH & WAITE DRESSINGS:GREEK LEMON DRESSING:.:250 ML
7487402,Birch & Waite,Dressings Green Goddess,250mL,6.0,0,BIRCH & WAITE DRESSINGS:GREEN GODDESS DRES:.:250 ML
7487526,Birch & Waite,Dressings Honey & Mustard,250mL,6.0,0,BIRCH & WAITE DRESSINGS:HONEY & MUSTARD:.:250 ML
7497790,Birch & Waite,Signature Whole Egg Mayonnaise,250mL,6.5,0,BIRCH & WAITE SIGNATURE WHOLE EGG MAYONNAISE
7508229,Coles,Seedless Watermelon Cut,approx. 1.8kg,7.02,0,MELON WATERMELON CUT:SEEDLESS:.:PER KG
7514130,Coles,Sweet Pointed Capsicums Red,1 each,2.9,0,SWEET POINTED CAPSICUMS:RED:.:1 EACH
