prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
3670928,Matches & Lighters,Outdoors,Household,13836,13835,14003
3670994,Bbq,Outdoors,Household,13649,13835,14003
3670994,Matches & Lighters,Outdoors,Household,13836,13835,14003
3671986,Stationery,Stationery & Media,Household,8887604,8887600,14003
3679128,"Dishwasher Tablets, Powder & Gel",Dishwashing,Household,12940,12938,14003
3709295,Paper & Plastic Cutlery,Party Supplies,Household,13925,13945,14003
3711140,Women's Socks,Clothing & Accessories,Household,8888209,8888200,14003
3721042,Media,Stationery & Media,Household,8887603,8887600,14003
3725917,Media,Stationery & Media,Household,8887603,8887600,14003
3733019,Dishwashing Liquid,Dishwashing,Household,12941,12938,14003
3733176,Decorations,Party Supplies,Household,13906,13945,14003
3733278,Decorations,Party Supplies,Household,13906,13945,14003
3733530,Potting Mix & Fertilizer,Garden,Household,13264,13514,14003
3733540,Potting Mix & Fertilizer,Garden,Household,13264,13514,14003
3733562,Potting Mix & Fertilizer,Garden,Household,13264,13514,14003
3736980,Containers & Tubs,Food Storage,Household,12203,12255,14003
3736980,Food Tubs & Containers,Kitchen,Household,8898618,12164,14003
3738770,Fabric Softener,Laundry,Household,12984,13095,14003
3738770,Stain Removal & Pre-Wash,Laundry,Household,13065,13095,14003
3739208,Multipurpose Cleaners,Cleaning Goods,Household,12848,13228,14003
3739219,Multipurpose Cleaners,Cleaning Goods,Household,12848,13228,14003
3740524,Media,Stationery & Media,Household,8887603,8887600,14003
3741221,Men's Socks,Clothing & Accessories,Household,8888205,8888200,14003
3741254,Men's Socks,Clothing & Accessories,Household,8888205,8888200,14003
3741800,"Sponges, Cloths & Wipes",Cleaning Goods,Household,12849,13228,14003
3741844,"Sponges, Cloths & Wipes",Cleaning Goods,Household,12849,13228,14003
3742086,Floor & Carpet Cleaners,Cleaning Goods,Household,12843,13228,14003
3742315,Multipurpose Cleaners,Cleaning Goods,Household,12848,13228,14003
3742326,Kitchen Cleaners,Cleaning Goods,Household,12845,13228,14003
3742326,Multipurpose Cleaners,Cleaning Goods,Household,12848,13228,14003
3742461,Toilet Cleaning,Cleaning Goods,Household,8898615,13228,14003
3742461,General Cleaning,Cleaning,Down Down,8906024,8906010,8906007
3742778,"Sponges, Cloths & Wipes",Cleaning Goods,Household,12849,13228,14003
3743329,Dishwashing Liquid,Dishwashing,Household,12941,12938,14003
3744740,Toilet Cleaning,Cleaning Goods,Household,8898615,13228,14003
3752523,Toys & Game,Stationery & Media,Household,8887605,8887600,14003
3752523,Baby Toys,"Craft, Toys & Games",Household,8893417,8893414,14003
3754100,Baby Toys,"Craft, Toys & Games",Household,8893417,8893414,14003
3756670,Batteries,Electrical,Household,12313,12387,14003
3756681,Batteries,Electrical,Household,12313,12387,14003
3756692,Batteries,Electrical,Household,12313,12387,14003
3756706,Batteries,Electrical,Household,12313,12387,14003
3756717,Batteries,Electrical,Household,12313,12387,14003
3774581,Laundry Liquid,Laundry,Household,12971,13095,14003
3774592,Laundry Liquid,Laundry,Household,12971,13095,14003
3774606,Laundry Liquid,Laundry,Household,12971,13095,14003
3774639,Laundry Liquid,Laundry,Household,12971,13095,14003
3774694,Laundry Liquid,Laundry,Household,12971,13095,14003
3774923,Laundry Powder,Laundry,Household,13009,13095,14003
3774934,Laundry Powder,Laundry,Household,13009,13095,14003
3774967,Laundry Powder,Laundry,Household,13009,13095,14003
3777954,Mugs & Cups,Homewares,Household,11976,12113,14003
3779472,Kitchen Tidy & Garbage Bags,Kitchen,Household,8898600,12164,14003
3779483,Kitchen Tidy & Garbage Bags,Kitchen,Household,8898600,12164,14003
