prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
3790908,Stain Removal & Pre-Wash,Laundry,Household,13065,13095,14003
7039831,Automotive,Outdoors,Household,12766,13835,14003
3938770,Stationery,Stationery & Media,Household,8887604,8887600,14003
3963915,All Airfreshners,Air Fresheners & Home Fragrance,Household,8898634,8898633,14003
5009330,Bathroom Cleaners,Cleaning Goods,Household,12840,13228,14003
3936898,Stationery,Stationery & Media,Household,8887604,8887600,14003
3582649,Food Tubs & Containers,Kitchen,Household,8898618,12164,14003
1842250,Stationery,Stationery & Media,Household,8887604,8887600,14003
8053598,Facial Tissues,"Toilet Paper, Tissues & Paper Towels",Household,8891805,8891801,14003
1062659,Dishwashing Liquid,Dishwashing,Household,12941,12938,14003
3310300,Plastic Wraps & Bags,Kitchen,Household,8898601,12164,14003
3310300,Sandwich & Freezer Bags,Kitchen,Household,8898617,12164,14003
5408755,Toys,"Craft, Toys & Games",Household,8901201,8893414,14003
7535083,Sponges & Scourers,Dishwashing,Household,8898602,12938,14003
7761934,Plates & Bowls,Homewares,Household,12004,12113,14003
7761945,Plates & Bowls,Homewares,Household,12004,12113,14003
8925152,Shoe Care And Footwear,Clothing & Accessories,Household,8888208,8888200,14003
4253904,Car Care,DIY & Car,Household,8893406,8893404,14003
2795270,Stationery,Stationery & Media,Household,8887604,8887600,14003
3963890,All Airfreshners,Air Fresheners & Home Fragrance,Household,8898634,8898633,14003
1842261,Stationery,Stationery & Media,Household,8887604,8887600,14003
3314796,All Airfreshners,Air Fresheners & Home Fragrance,Household,8898634,8898633,14003
3879207,Stationery,Stationery & Media,Household,8887604,8887600,14003
3785555,Stationery,Stationery & Media,Household,8887604,8887600,14003
4289468,Multipurpose Cleaners,Cleaning Goods,Household,12848,13228,14003
8002666,Multipurpose Cleaners,Cleaning Goods,Household,12848,13228,14003
3087275,Stationery,Stationery & Media,Household,8887604,8887600,14003
3251142,Stationery,Stationery & Media,Household,8887604,8887600,14003
3738952,Floor & Carpet Cleaners,Cleaning Goods,Household,12843,13228,14003
4883210,All Airfreshners,Air Fresheners & Home Fragrance,Household,8898634,8898633,14003
4230862,Hooks & Fasteners,DIY & Car,Household,8893409,8893404,14003
3782863,Stationery,Stationery & Media,Household,8887604,8887600,14003
9583804,Toys,"Craft, Toys & Games",Household,8901201,8893414,14003
1842283,Stationery,Stationery & Media,Household,8887604,8887600,14003
6448267,Shoe Care And Footwear,Clothing & Accessories,Household,8888208,8888200,14003
6409210,Toys & Game,Stationery & Media,Household,8887605,8887600,14003
6409210,Games & Hobbies,"Craft, Toys & Games",Household,8893418,8893414,14003
5579703,Bbq,Outdoors,Household,13649,13835,14003
3963733,All Airfreshners,Air Fresheners & Home Fragrance,Household,8898634,8898633,14003
1061000,All Airfreshners,Air Fresheners & Home Fragrance,Household,8898634,8898633,14003
1268224,"Fabric, Metal & Furniture",Cleaning Goods,Household,12844,13228,14003
3466659,Bathroom Cleaners,Cleaning Goods,Household,12840,13228,14003
455907,Cleaning Gloves,Cleaning Goods,Household,13229,13228,14003
455907,Gloves,Dishwashing,Household,8898619,12938,14003
8976415,Bleach,Cleaning Goods,Household,12841,13228,14003
8976415,"Pegs, Baskets & Hangers",Laundry,Household,13096,13095,14003
1823289,Stationery,Stationery & Media,Household,8887604,8887600,14003
7106054,All Airfreshners,Air Fresheners & Home Fragrance,Household,8898634,8898633,14003
4715566,Car Care,DIY & Car,Household,8893406,8893404,14003
4715566,All Airfreshners,Air Fresheners & Home Fragrance,Household,8898634,8898633,14003
1842374,Stationery,Stationery & Media,Household,8887604,8887600,14003
1823336,Stationery,Stationery & Media,Household,8887604,8887600,14003
1842534,Stationery,Stationery & Media,Household,8887604,8887600,14003
