prodid,brand,name,size,current_price,full_price,raw_description
3996550,Culinare,Garlic Press,1 each,22.0,0,CULINARE GARLIC PRESS
3997349,Coles Ultra,Antibacterial Wipes Stand Up Pouch,40 Pack,2.6,0,COLES ULTRA ANTIBACTERIAL WIPES STAND UP POUCH 40PK
3997509,Bonds,150D Flex Leggings SM-MD,1 each,25.0,0,BONDS 150D FLEX LEGGINGS 1PK SM-MD
3997510,Bonds Flex Leggings,150d 1pk Md-lg,1 each,25.0,0,BONDS 150D  FLEX LEGGINGS 1PK MD-LG
3997940,Radiant,Laundry Powder Brightens Whites Or Colours,2kg,20.0,0,RADIANT LAUNDRY POWDER BRIGHTENS WHITES OR COLOURS 2KG
3997972,Radiant,Laundry Powder Mixed Colours,2kg,20.0,0,RADIANT LAUNDRY POWDER ALL-IN-ONE MIXED COLOURS 2KG
4144250,Radiant,Laundry Liquid All-in-one Mixed Colours,2L,20.0,0,RADIANT LAUNDRY LIQUID ALL-IN-ONE MIXED COLOURS 2L
4144352,Radiant,Laundry Liquid Brightens Whites Or Colours,2L,20.0,0,RADIANT LAUNDRY LIQUID BRIGHTENS WHITES OR COLOURS 2L
4144363,Mix,Silky Control Ph Natural X-Tall,1 each,6.0,0,MIX SILKY CONTROL PH NATURAL X-TALL
4144410,Mix,Silk Caresse 15d,1 each,6.0,0,MIX SILK CARESSE 15D 1PACK
4145617,Decor,Tellfresh Cake Storer 6l,1 Each,14.5,0,DECOR TELLFRESH CAKE STORER
4145639,Coles Simply,Silicone Ice Cube Tray,1 Each,4.0,0,COLES SIMPLY LARGE SILICONE ICE CUBE TRAY
4145640,Coles Simply,Squeezy Bottles,2 Pack,3.5,0,COLES SIMPLY SQUEEZY BOTTLES
4145990,Coles Simply,Silicone Trivet,1 Each,4.0,0,COLES SIMPLY SILICONE TRIVET
4146653,Coles Simply,Handheld Grater,1 Each,3.5,0,COLES SIMPLY HANDHELD GRATER
4149298,Cook & Dine,Latte Spoons,4 Pack,6.0,0,COOK & DINE LATTE SPOONS
4149312,Cook & Dine,Palette Knife Set,3 Pack,6.0,0,COOK & DINE PALETTE KNIFE SET
