prodid,brand,name,size,current_price,full_price,raw_description
9767080,Bepanthen,Nappy Rash Ointment,100g,10.9,15.5,BEPANTHEN NAPPY RASH OINTMENT 100G
1734473,Avent,Air Mix Deco Soothers 6-18 Months,2 pack,11.15,13.95,AVENT SOOTHER AIR MIX DECO 6-18MTH
8167327,Tommee Tippee,Baby Bottles Natural Start Anti-colic Bottle 260ml 0months+,1 each,10.4,13.0,TOMMEE TIPPEE BABY BOTTLES NATURAL START ANTI-COLIC BOTTLE 260ML 0M+ PACK OF 1
2847373,Babylove,Sleepynights Night Time Pants 2-4 Years (12-18kg),12 Pack,10.0,14.0,BABYLOVE SLEEPYNIGHTS NIGHT TIME PANTS 2-4 YEARS (12-18KG) 12 PACK
7060725,Rascals,Premium Sensitive Wipes Plastic Free Cloth 3X80 Multi-Pack,240 Pack,10.0,12.0,RASCALS PREMIUM SENSITIVE WIPES PLASTIC FREE CLOTH 3X80 MULTI-PACK
8017823,Rascals,99% Water Premium Wipes,216 Pack,10.0,12.0,RASCALS 99% WATER PREMIUM WIPES 216 PACK
3671895,Little Bellies,Animal Biscuits,130g,4.75,5.5,LITTLE BELLIES ANIMAL BISCUITS 130G
3505772,Fisher-Price,Digital Thermometer,1 each,7.2,9.0,FISHER-PRICE DIGITAL THERMOMETER 1 EACH
1734225,Tommee Tippee,Night Time Baby Dummy 2 Pack 6-18m,2 pack,9.6,12.0,CLOSER TO NATURE NIGHT TIME SOOTHERS 6-18MTH 2PACK
3478942,Tommee Tippee,Night Time Baby Dummy 2 Pack 18-36m,2 pack,9.6,12.0,TOMMEE TIPPEE CTN 18-36MTH NIGHT TIME SOOTHER 2 PACK
3734452,Sambucol,Kids Soothing Throat Pops,8 pack,6.55,9.4,SAMBUCOL KIDS SOOTHING THROAT POPS 8PK
1783559,Gaia,Pure Pregnancy Nipple Balm,40mL,9.95,13.0,GAIA SKIN NATURALS NIPPLE BALM 40ML
3620249,Rafferty's Garden,Chicken Vegetables & Rice Baby Food Protein Pouch 6+ Months,120g,1.9,2.3,RAFFERTYS GARDEN CHICKEN VEGETABLE & RICE 6MTHS 120G
1734214,Tommee Tippee,Night Time Baby Dummy 2 Pack 0-6m,2 pack,9.6,12.0,CLOSER TO NATURE NIGHT TIME SOOTHERS 0-6MTH
4289640,Tommee Tippee,Baby Cherry Latex Dummy 2 Pack 6-18m,2 pack,8.0,10.0,TOMMEE TIPPEE CHERRY LATEX SOOTHERS 6-18 MONTHS
2123227,Baby,Mum-Mum First Rice Rusk Apple & Pumpkin +6 Months,36g,2.85,3.85,BABY MUM- MUM FIRST RICE RUSKS APPLE +6 MONTHS 36G
1510840,Aveeno,Baby Daily Moisture Lightly Scented Sensitive Wash & Shampoo,236mL,8.75,12.5,AVEENO BABY WASH & SHAMPOO 236ML
8166539,Tommee Tippee,Natural Start Baby Bottle Teats Fast Flow 6months+,2 pack,8.0,10.0,TOMMEE TIPPEE NATURAL START BABY BOTTLE TEATS FAST FLOW 6M+ 2 PACK
6027167,Rafferty's Garden,Blueberries Banana & Apple And Nothing Else Baby Food Puree Pouch 4+ Months,120g,1.9,2.3,RAFFERTY'S GARDEN BABY FOOD POUCH BLUEBERRIES BANANA & APPLE AND NOTHING ELSE 4+ MONTHS 120G
2803200,Kiddylicious,Veggie Straws,12g,1.75,2.2,KIDDYLICIOUS VEGGIE STRAWS 12G
4289628,Tommee Tippee,Baby Cherry Latex Dummy 2 Pack 0-6m,2 pack,8.0,10.0,TOMMEE TIPPEE CHERRY LATEX SOOTHERS 0-6M
