prodid,brand,name,size,current_price,full_price,raw_description
3767473,Little Bellies,Organic Sweet Potato Pick-Up Sticks 7+ Months,16g,3.0,3.75,LITTLE BELLIES ORGANIC SWEET POTATO PICK-UP STICKS 7 MONTHS+ 16G
5239669,Tooshies,Biodegrable Nappy Bags,40 pack,5.0,6.0,TOOSHIES BIODEGRADABLE NAPPY BAGS 40PACK
6293659,Little Bellies,Organic Berry Yoghurt Pick Up Sticks 10+ Months,16g,3.0,3.75,LITTLE BELLIES ORGANIC BERRY YOGHURT PICK-UP STICKS 10+ MONTHS 16G
3766459,Rafferty's Garden,Summer Fruits & Quinoa Baby Food Prebiotics Pouch 6+ Months,120g,1.9,2.3,RAFFERTY'S GARDEN SUMMER FRUITS & QUINOA 6M+ 120G
4158936,Rafferty's Garden,Salmon & Pumpkin Risotto Baby Food Pouch 6+ Months,120g,1.9,2.3,RAFFERTY'S GARDEN SALMON & PUMPKIN RISOTTO 6+ MONTHS 120G
5046600,Rafferty's Garden,Blueberry Banana & Pear Yoghurt Brekkie Baby Food Pouch 6+ Months,120g,1.9,2.3,RAFFERTY'S GARDEN BLUEBERRY- BANANA & PEAR YOGHURT BREKKIE 6+ MONTHS 120G
6027112,Rafferty's Garden,Sweet Potato Carrot & Apple And Nothing Else Baby Food Puree Pouch 4+ Months,120g,1.9,2.3,RAFFERTY'S GARDEN BABY FOOD POUCH SWEET POTATO CARROT & APPLE AND NOTHING ELSE 4+ MONTHS 120G
8971885,Rafferty's Garden,Apple Banana & Peach And Nothing Else Baby Food Puree Pouch 4+ Months,120g,1.9,2.3,RAFFERTY'S GARDEN BABY FOOD POUCH APPLE BANANA & PEACH AND NOTHING ELSE 4+ MONTHS 120G
8148945,Johnson's,Baby Moisturising Cream,100g,5.6,7.0,JOHNSON'S BABY MOISTURISING CREAM100G
3620227,Rafferty's Garden,Beef Sweet Potato & Parsnip Protein Baby Food Pouch 6+ Months,120g,1.9,2.3,RAFFERTYS GARDEN BEEF SWEET POTATO & PARSNIP 6 MTHS 120G
7572126,Rafferty's Garden,Pear & Apricot Puree And Nothing Else Baby Food Pouch 4+ Months,120g,1.9,2.3,RAFFERTY'S GARDEN BABY FOOD POUCH PEAR & APRICOT AND NOTHING ELSE 4+ MONTHS 120G
8423019,Bellamy's Organic,Farm Animal Pasta Shapes,150g,3.9,4.9,BELLAMY'S ORGANIC FARM ANIMAL PASTA SHAPES 150G
6487735,Bellamy's Organic,Apple Baby Snacks,20g,3.35,3.95,BELLAMY'S ORGANIC SNACK:APPLE:.:20 GRAM
2365099,Kiddylicious,Strawberry Fruit Wriggles 12+ Months,12g,1.75,2.2,KIDDYLICIOUS STRAWBERRY WRIGGLES
