prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
3817980,Nappy Change Accessories,Baby Accessories,Baby,8904225,8904206,15603
3839745,Soothers & Teethers,Dummies & Teething,Baby,8904239,8904210,15603
3841565,Bottle Accessories,Bottles & Feeding,Baby,8904232,8904207,15603
395973,Bottle Cleaning,Bottles & Feeding,Baby,8904236,8904207,15603
3961931,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
3962016,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
3962038,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
3962049,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
3998013,Baby & Toddler Snacks,Baby & Toddler Food,Baby,8904018,8904003,15603
3998024,Baby & Toddler Snacks,Baby & Toddler Food,Baby,8904018,8904003,15603
4145708,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4145934,Bottle Accessories,Bottles & Feeding,Baby,8904232,8904207,15603
4150071,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4150093,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4150129,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4151992,Baby Plates & Bowls,Baby Meal Time,Baby,8904238,8904209,15603
4158890,Baby & Toddler Snacks,Baby & Toddler Food,Baby,8904018,8904003,15603
4158890,Baby Formula And Food,Personal & Baby Care,Down Down,8912025,8906015,8906007
4161668,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4161690,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4161840,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4161872,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4161883,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4161883,Baby Formula And Food,Personal & Baby Care,Down Down,8912025,8906015,8906007
4161974,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4161974,Baby Formula And Food,Personal & Baby Care,Down Down,8912025,8906015,8906007
4161996,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4162398,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4162536,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
4162922,Baby,Organic,Dietary & World Foods,675068241,674135800,674112512
4162922,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
4162944,Baby,Organic,Dietary & World Foods,675068241,674135800,674112512
4162944,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
4162999,Baby,Organic,Dietary & World Foods,675068241,674135800,674112512
4162999,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
4162999,Baby & Toddler Snacks,Baby & Toddler Food,Baby,8904018,8904003,15603
4163051,Baby,Organic,Dietary & World Foods,675068241,674135800,674112512
4163051,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
4163346,Specialty Formula,Baby Formula,Baby,8904008,8904001,15603
4163390,Baby,Organic,Dietary & World Foods,675068241,674135800,674112512
4163390,Baby & Toddler Snacks,Baby & Toddler Food,Baby,8904018,8904003,15603
4163437,Baby,Organic,Dietary & World Foods,675068241,674135800,674112512
4163437,Baby & Toddler Snacks,Baby & Toddler Food,Baby,8904018,8904003,15603
4186104,Postpartum Underwear,Postpartum Care,Baby,551677570,551677541,15603
4186104,Pants,Continence Care,Health & Beauty,8907807,8907419,15083
4205901,Baby Cups,Bottles & Feeding,Baby,8904234,8904207,15603
4277367,Baby Moisturiser,Bath & Skincare,Baby,8904222,8904204,15603
4277389,Baby Moisturiser,Bath & Skincare,Baby,8904222,8904204,15603
4277390,Baby Hair & Body Wash,Bath & Skincare,Baby,8904218,8904204,15603
4277607,Nursing Care,Baby Feeding,Baby,8904237,8904208,15603
4277640,Nursing Care,Baby Feeding,Baby,8904237,8904208,15603
4279963,Baby Plates & Bowls,Baby Meal Time,Baby,8904238,8904209,15603
4315353,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
4315375,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
4315455,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
4315499,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
4317778,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
4317789,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
4590697,Baby Teats,Bottles & Feeding,Baby,8904235,8904207,15603
