prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
3508850,Baby Hair & Body Wash,Bath & Skincare,Baby,8904218,8904204,15603
3510207,Baby Cups,Bottles & Feeding,Baby,8904234,8904207,15603
3511968,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
3511980,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
3520040,Baby Plates & Bowls,Baby Meal Time,Baby,8904238,8904209,15603
3534180,Postpartum Underwear,Postpartum Care,Baby,551677570,551677541,15603
3534180,Pads,Period Care,Health & Beauty,8892809,8892806,15083
3534180,Pants,Continence Care,Health & Beauty,8907807,8907419,15083
3534216,Postpartum Underwear,Postpartum Care,Baby,551677570,551677541,15603
3534216,Pants,Continence Care,Health & Beauty,8907807,8907419,15083
3567099,Baby Cereals,Baby & Toddler Food,Baby,8904021,8904003,15603
3594160,Nappy Rash Treatment,Bath & Skincare,Baby,8904219,8904204,15603
3594160,Nappy Change Accessories,Baby Accessories,Baby,8904225,8904206,15603
3597384,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
3597395,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
3613877,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
3613899,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
3613902,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
3672945,Specialty Formula,Baby Formula,Baby,8904008,8904001,15603
3720753,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
3720764,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
3720775,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
3720786,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
3720797,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
3720800,Nappies,Nappies & Nappy Pants,Baby,8904012,8904002,15603
3720866,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
3720877,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
3720899,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
3720913,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
3720935,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
3720946,Nappy Pants,Nappies & Nappy Pants,Baby,8904013,8904002,15603
3752159,Bottle Feeding,Bottles & Feeding,Baby,8904231,8904207,15603
3752206,Bottle Accessories,Bottles & Feeding,Baby,8904232,8904207,15603
3754187,Baby Cotton Buds,Bath & Skincare,Baby,8904216,8904204,15603
3754198,Baby Cotton Buds,Bath & Skincare,Baby,8904216,8904204,15603
3757640,Baby & Toddler Snacks,Baby & Toddler Food,Baby,8904018,8904003,15603
3757651,Baby & Toddler Snacks,Baby & Toddler Food,Baby,8904018,8904003,15603
3760408,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
3766357,Baby & Toddler Snacks,Baby & Toddler Food,Baby,8904018,8904003,15603
3766357,Baby Formula And Food,Personal & Baby Care,Down Down,8912025,8906015,8906007
3769479,Kids Hair Care,Hair Care,Health & Beauty,620287739,14459,15083
3769479,Baby Hair & Body Wash,Bath & Skincare,Baby,8904218,8904204,15603
3769479,Hair & Skin Care,Personal & Baby Care,Down Down,8906045,8906015,8906007
3769479,Shampoo & Conditioner,Hair Care,Health & Beauty,8907417,14459,15083
3772473,Chia Seeds And Quinoa,Health Foods & Diet,Dietary & World Foods,675041421,674135563,674112512
3772473,Baby,Organic,Dietary & World Foods,675068241,674135800,674112512
3772473,Baby Food Pouches,Baby & Toddler Food,Baby,8904017,8904003,15603
3773261,Cow Formula,Baby Formula,Baby,8904005,8904001,15603
3773272,Dairy & Lactose Free,Free From,Dietary & World Foods,675006051,674114623,674112512
3773272,Specialty Formula,Baby Formula,Baby,8904008,8904001,15603
3773272,Baby Formula And Food,Personal & Baby Care,Down Down,8912025,8906015,8906007
3773498,Specialty Formula,Baby Formula,Baby,8904008,8904001,15603
3774140,Baby,Organic,Dietary & World Foods,675068241,674135800,674112512
3774140,Organic Formula,Baby Formula,Baby,8904007,8904001,15603
3774151,Baby,Organic,Dietary & World Foods,675068241,674135800,674112512
3774151,Organic Formula,Baby Formula,Baby,8904007,8904001,15603
3778006,Baby Moisturiser,Bath & Skincare,Baby,8904222,8904204,15603
3778006,Baby Care,Personal & Baby Care,Down Down,8912024,8906015,8906007
3778017,Baby Hair & Body Wash,Bath & Skincare,Baby,8904218,8904204,15603
3778017,Baby Care,Personal & Baby Care,Down Down,8912024,8906015,8906007
3779235,Large Pack,Baby Wipes,Baby,8904213,8904203,15603
3784213,Bottle Accessories,Bottles & Feeding,Baby,8904232,8904207,15603
3784224,Baby Cups,Bottles & Feeding,Baby,8904234,8904207,15603
3785930,Baby,Organic,Dietary & World Foods,675068241,674135800,674112512
3785930,Organic Formula,Baby Formula,Baby,8904007,8904001,15603
