prodid,brand,name,size,current_price,full_price,raw_description
3207592,Coles,Salted Caramel Profiteroles,12 Pack,5.75,0.0,COLES SALTED CARAMEL PROFITEROLES
3216913,Abbott's Bakery,Gluten Free Rustic White Bread,500g,7.9,0.0,ABBOTT'S BAKERY GLUTEN FREE RUSTIC WHITE BREAD
3226746,Coles,Mud Cake Decorated,700g,10.5,0.0,COLES MUD CAKE DECORATED
3237185,Abbott's Bakery,Rustic White Bread,700g,5.0,0.0,ABBOTT'S BAKERY RUSTIC WHITE BREAD
3237196,Abbott's Bakery,Country Grains Bread,800g,5.0,0.0,ABBOTT'S BAKERY COUNTRY GRAINS BREAD
3237913,Helga's,Gluten Free White Bread Slices,470g,7.8,0.0,HELGAS GLUTEN FREE WHITE 470G
3237957,Helga's,Gluten Free Traditional Wholemeal Bread,500g,7.8,0.0,HELGAS GLUTEN FREE WHOLEMEAL 500G
3237968,Helga's,Gluten Free Mixed Grain Bread,500g,7.8,0.0,HELGAS GLUTEN FREE MIXED GRAIIN 500G
3245037,Coles I'm Free From,Blueberry Muffins 2 Pack,130g,4.0,0.0,COLES I'M FREE FROM BLUEBERRY MUFFINS
3245048,Coles I'm Free From,Double Choc Muffins,130g,4.0,0.0,COLES I'M FREE FROM DOUBLE CHOC MUFFINS
3259687,Coles Bakery,White Flatbread,6 Pack,4.5,0.0,COLES BAKERY WHITE  FLATBREAD PB 6PK
3259701,Coles Bakery,Wholemeal Flatbread,6 Pack,4.5,0.0,COLES BAKERY WHOLEMEAL FLATBREAD PB 6PK
3263334,Susan Day Choc,Mint Mini Sponge Rolls,250 GRAM,3.2,0.0,SUSAN DAY CHOC MINT MINI SPONGE ROLLS
3301681,Coles Bakery,Super Soft Jumbo Round Rolls,6 pack,3.35,0.0,WHITE JUMBO ROUND ROLLS 6PK
3301692,Coles Bakery,White Crusty Jumbo Rolls,6 pack,3.35,0.0,COLES BAKERY WHITE CRUSTY JUMBO ROLLS 6PK
3301706,Coles Bakery,Super Soft Hot Dog Jumbo Rolls,6 pack,3.35,0.0,COLES BAKERY HOTDOG JUMBO ROLLS 6PK
3307633,Coles Bakery,Chocolate Cream Filled Profiteroles,12 pack,5.75,0.0,COLES BAKERY CHOCOLATE DIPPED CREAM PROFITEROLES
3362960,Coles,Bagels Plain 4 pack,360g,3.5,0.0,COLES BAGEL PLAIN 4 PACK
