prodid,brand,name,size,current_price,full_price,raw_description
7043974,Edwards,Higher Protein Lower Carb Sourdough,680g,8.9,0.0,EDWARDS HIGHER PROTEIN LOWER CARB SOURDOUGH
7073884,Warburtons,Gluten Free Super Soft Sliced White Rolls 4 Pack,232g,8.5,0.0,WARBURTONS GLUTEN FREE SUPER SOFT SLICED WHITE ROLLS 4PK
7073895,Warburtons,Gluten Free Soft Sliced Brioche Rolls 4 Pack,232g,8.5,0.0,WARBURTONS GLUTEN FREE SOFT SLICED BRIOCHE ROLLS 4PK
7074016,Warburtons,Gluten Free White Tiger Bloomer Loaf,400g,9.95,0.0,WARBURTONS GLUTEN FREE WHITE TIGER BLOOMER LOAF
7111848,La Fournee Doree,Vegan Brioche Burger Bun 4 Pack,250g,6.6,0.0,LA FOURNEE DOREE VEGAN BRIOCHE BURGER BUN 4PK:250 GRAM
7111860,Mighty Soft,Raisin Toast,600g,7.4,0.0,MIGHTY SOFT RAISIN TOAST
7162452,Coles,Chocolate Drip Cake,1.2kg,28.0,0.0,COLES CHOCOLATE DRIP CAKE
7162463,Coles,Pink Vanilla Drip Cake,1.2kg,28.0,0.0,COLES PINK VANILLA DRIP CAKE
7171464,Coles,Cinnamon Swirl,2 pack,3.5,0.0,CINNAMON SWIRL 2PK
7172172,Coles Bakery,Apple Crown Danish,2 pack,3.5,0.0,COLES BAKERY DANISH APPLE CROWN 2PK
7226023,Abbott's Bakery,Light Rye Bread,680g,5.0,0.0,ABBOTT'S BAKERY:RYE LIGHT:.:680 GRAM
7226034,Abbott's Bakery,Farmhouse Wholemeal Bread,750g,5.0,0.0,ABBOTT'S BAKERY:FARMHOUSE WHOLEMEAL:.:750 GRAM
7266287,Coles,All Butter Croissants 3 Pack,189g,2.95,0.0,COLES ALL BUTTER CROISSANTS 3 PACK
7266367,Coles,All Butter Croissants 4 Pack,168g,2.95,0.0,COLES ALL BUTTER CROISSANTS 4 PACK
7278865,Coles,Maple Pecan Plait,2 pack,3.5,0.0,MAPLE PECAN PLAIT 2PK
7299810,Coles Bakery,Rustic Baguette,1 each,2.5,0.0,RUSTIC BAGUETTE
7362542,Coles Finest,Belgian Waffles,360g,6.0,0.0,COLES FINEST BELGIAN WAFFLES
7432921,Coles,Choc Pikelets 8pack,200g,4.0,0.0,COLES CHOC PIKELETS 8PK
7502073,Coles Bakery,Damper Inspired Rolls,6 pack,3.0,0.0,DAMPER INSPIRED ROLLS 6PACK SC
7523211,Coles Bakery,Mud Cake,600g,6.6,0.0,COLES BAKERY MUD CAKE 600 GRAM
7533587,Coles,Iced Carrot Cake,650g,16.0,0.0,COLES ICED CARROT CAKE 650G
7533598,Coles,Chocolate Iced Cake,600g,16.0,0.0,COLES CHOCOLATE ICED CAKE 600G
7534885,Abbott's Bakery,Harvest Seeds And Grain Bread,750g,5.0,0.0,ABBOTT'S BAKERY:HARVEST SEEDS & GR:.:750 GRAM
7545928,Coles Bakery,Lamington Fingers 18 Pack,350g,3.8,0.0,COLES BAKERY LAMINGTON FINGER 18PK
7570233,Coles,White Mud Cake,600g,6.6,0.0,COLES BAKERY CAKE MUD WHITE
7577731,Coles,Sponge Unfilled Rectangular,450g,6.65,0.0,COLES SPONGE UNFILLED RECTANGULAR
7620921,Mission,Spinach & Herb Wraps 8 Pack,567g,5.5,0.0,MISSION WRAPS SPINACH & HERB 8 PACK
7669002,Bfree,Sweet Potato Wraps,210g,8.4,0.0,BFREE SWEET POTATO WRAPS
7669013,Bfree,Low Carb High Protein Wraps,210g,8.4,0.0,BFREE LOW CARB HIGH PROTEIN WRAPS
7741030,Simsons Pantry,High Protein Low Carb Wholemeal Wrap 5 Pack,210g,4.7,5.5,SIMSONS PANTRY HIGH PROTEIN LOW CARB WHOLEMEAL WRAP 5PK
7752241,Coles,Mini Brownie Bites,264g,6.0,0.0,COLES MINI BROWNIE BITES
7752650,Coles,Orange & Poppyseed Cake,400g,6.0,0.0,COLES ORANGE & POPPYSEED CAKE
7757121,Green's,Deluxe Strawberries & Cream Lamingtons,270g,5.3,0.0,GREEN'S STRAWBERRIES & CREAM LAMINGTONS 4 PACK
7757132,Green's,Deluxe Triple Chocolate Lamingtons,270g,5.3,0.0,GREEN'S TRIPLE CHOC LAMINGTONS 4 PACK
7757165,Coles Bakery,Wholemeal Jumbo Rolls,6 pack,3.35,0.0,WHOLEMEAL JUMBO ROLLS
7761876,Coles Bakery,Banh Mi Jumbo Rolls,6 pack,3.35,0.0,BANH MI JUMBO ROLLS  6 PACK
7801201,Coles Bakery,Fresh Cream Chocolate Eclairs,2 pack,4.5,0.0,ECLAIR FRESH CREAM CHOCOLATE 2PK
7802260,Coles Bakery,Donuts Fresh Cream Long John,2 pack,5.5,0.0,DONUTS FRESH CREAM LONG JOHN 2PK
7851469,Coles,Chocolate Cake Slices 2 pack,190g,5.5,0.0,COLES CHOCOLATE CAKE SLICES: 2 PACK
7855970,Coles,Mini Cinnamon Swirl Danish,5 pack,3.4,0.0,COLES MINI CINNAMON SWIRL DANISH
7855980,Coles Bakery,Mini Blueberry Crown,5 pack,3.4,0.0,COLES MINI BLUEBERRY CROWN
7855991,Coles,Mini Danish Selection,8 pack,5.5,0.0,COLES MINI DANISH SELECTION 8PK
7856644,Toscano,Toasting Waffle Classic,160g,3.95,0.0,TOSCANO TOASTING WAFFLE CLASSIC
7863480,Mission,Wholegrain Wraps 8 pack,567g,5.5,0.0,MISSION WRAPS WHOLEGRAIN 8 PACK
7864449,Coles,Raspberry & Vanilla Celebration Cake,1.2kg,30.0,0.0,COLES RASPBERRY AND VANILLA CELEBRATION CAKE 1.2KG
7864450,Coles Finest,Chocolate Hazelnut Cake,1.3Kg,35.0,0.0,COLES FINEST CHOCOLATE HAZELNUT CAKE
7864460,Coles Finest,Dulce De Leche Tart,700g,22.0,0.0,COLES FINEST DULCE DE LECHE
7864722,Coles Bakery,Fruit Cake Light,800g,6.5,7.15,COLES BAKERY FRUIT CAKE LIGHT
