prodid,brand,name,size,current_price,full_price,raw_description
1047,Buttercup,Country Split Bread Wholemeal,450g,4.2,0.0,BUTTERCUP COUNTRY SPLIT BREAD:WHOLEMEAL:.:450GRAM
1048137,Great Temptations,Chocolate Chips Muffins 5 Pack,110g,4.5,0.0,GREAT TEMPTATIONS CHOCOLATE CHIP MUFFINS 5PK
1048148,Great Temptations,Mufnutz 5 Pack,120g,4.5,0.0,GREAT TEMPTATIONS MUFNUTZ 5PK
1048159,Great Temptations,Orange Poppy Seed Muffins 5 Pack,110g,4.5,0.0,GREAT TEMPTATIONS ORANGE & POPPY SEED MUFFINS 5PK
1048181,Mr Brownie,Galactic Brownies,200g,6.0,0.0,MR BROWNIE GALACTIC BROWNIES
1048250,Mr Whisk,Cake Bars Salted Caramel,150g,4.4,6.0,MR WHISK CAKE BARS SALTED CARAMEL
1048308,Mr Whisk,Cake Bars Intense Chocolate,150g,4.4,6.0,MR WHISK CAKE BARS INTENSE CHOCOLATE
1048363,Breadtop,Chocolate Swirl Bun,90g,4.2,0.0,BREADTOP CHOCOLATE SWIRL BUN 90G
1050503,Balconi,Rollino Cacao,222g,4.95,0.0,BALCONI ROLLINO CACAO 222G
1050730,Coles Finest,Hand Finished Pistachio Cake,1.2Kg,40.0,0.0,COLES FINEST HAND DECORATED PISTACHIO CAKE
1050762,Coles,Mini Tart Selection 6 Pack,210g,10.0,0.0,COLES MINI TART SELECTION 210G 6PK
1089305,Abbott's Bakery,Lower Carb White Bread,600g,5.6,0.0,ABBOTT'S BAKERY LOWER CARB WHITE BREAD 600G
1089349,Abbott's Bakery,High Protein Soy Chickpea And Quinoa Bread,700g,5.6,0.0,ABBOTT'S BAKERY HIGH PROTEIN SOY CHICKPEA AND QUINOA BREAD 700G
1089917,Wonder,5 Star Wholemeal,680g,4.9,0.0,WONDER 5 STAR WHOLEMEAL
1089928,Wonder,5 Star Best Of Both,680g,4.9,0.0,WONDER 5 STAR BEST OF BOTH
1089939,Helgas,White Loaf,700g,5.0,0.0,HELGAS WHITE LOAF 700G
1089940,Helgas,Mixed Grain,800g,5.0,0.0,HELGAS MIXED GRAIN 800G
1139480,Tip Top,The One Wholemeal Sandwich Bread,700g,4.5,0.0,TIP TOP THE ONE BREAD:SANDWICH WHOLEMEAL:.:700GRAM
1142033,Tip Top,Super Thick Toast Soft White Bread,700g,4.5,0.0,TIP TOP SUPER THICK TOAST SOFT WHITE BREAD 700G
1296445,Coles Bakery.,Raspberry Danish Crown,2 Pack,3.5,0.0,COLES RASPBERRY CROWN DANISH 2PK
1309274,Tip Top Cafe,Thick Raisin Toast Bread,600g,7.2,0.0,TIP TOP CAFE THICK RAISIN TOAST BREAD
1311414,Coles,Carrot Loaf Cake,500g,5.8,0.0,COLES CARROT LOAF CAKE
1324948,Krispy Kreme,Passport To Italy,4 Pack,15.5,0.0,KRISPY KREME PASSPORT TO ITALY 4 PACK
1334410,Coles,Light Rye Sourdough Rolls,4 pack,3.75,0.0,LIGHT RYE SOURDOUGH ROLLS 4 PK
1386537,Enk Pinsa,Di Roma Pizza Base,230g,,,PINSA DI ROMA PIZZA BASE 230G
1386606,Simson's Pantry,High Protein Mini Pizza 6 Pack,240g,,,SIMSON'S PANTRY HIGH PROTEIN MINI PIZZA 6PK
1387132,Coles,Caramel Slice,175g,4.0,4.5,COLES CARAMEL SLICES
1387154,Coles,Hedgehog Slices,175g,4.0,4.5,COLES HEDGEHOG SLICES
1387165,Coles,Lemon Slice,175g,4.0,4.5,COLES LEMON SLICES
1390873,Coles,Make At Home Meringue Nests,8 Pack,,,COLES MAKE AT HOME MERINGUE NESTS 8PK
1518693,Tip Top,Gourmet Pizza Base White 2 Pack,440g,,,TIP TOP GOURMET PIZZA BASE 2 PACK 440G:WHITE:.:440 GRAM
1518707,Tip Top,Gourmet Pizza Base Wholemeal 2 Pack,440g,,,TIP TOP GOURMET PIZZA BASE 2 PACK 440G:WHOLEMEAL:.:440 GRAM
1534306,Coles,Pavlova,1 pack,9.2,0.0,COLES PAVLOVA 1PK
1597124,Coles,Multigrain Dinner Rolls 6 Pack,260g,2.9,0.0,COLES MULTIGRAIN DINNER ROLLS 6PACK
1597180,Coles,White Dinner Rolls 6 Pack,220g,2.9,0.0,COLES WHITE DINNER ROLLS 6 PACK
1609325,Coles Bakery,Sesame French Stick,1 each,1.9,0.0,SESAME FRENCH STICK
1638152,Coles,Roasted Pumpkin Seed & Purple Wheat Panini,3 pack,3.75,0.0,ROASTED PUMPKIN SEED & PURPLE WHEAT PANINI 3PK
1734666,Coles Bakery,Stone Baked Pane Di Casa Rolls,4 pack,3.75,0.0,STONE BAKED PANE DI CASA ROLLS 4PK
1734768,Coles,Vanilla Slice 2 Pack,270g,5.5,0.0,VANILLA SLICE 2 PACK
1777410,Mr Kipling,Cherry & Almond Bakewells Tarts 6 Pack,250g,6.5,0.0,MR KIPLING CHERRY BAKEWELLS 250GRAM
1855456,Coles,Tart Shells 6 Pack,150g,4.2,0.0,COLES TART SHELLS 150G
1898903,Coles Bakery,Jam Lamingtons 6 Pack,350g,4.0,0.0,COLES JAM LAMINGTON 6PK
1967369,Cadbury,Mini Rolls Chocolate 5pack,115g,6.5,0.0,CADBURY MINI ROLLS CHOCOLATE 5PK
1987162,Coles Bakery,Super Soft Round Rolls,12 pack,5.35,0.0,SOFT ROUND ROLLS SCRATCH 12PK
1997166,Coles,Thin & Crispy Pizza Base Large 12inch,750g,6.7,0.0,COLES THIN & CRISPY PIZZA BASE LARGE
1997177,Coles,Thin & Crispy Medium Pizza Bases 9inch,200g,3.0,0.0,COLES THIN AND CRISPY PIZZA BSE MEDIUM
2006234,Coles Bakery,Super Soft Hot Dog Rolls,12 Pack,5.35,0.0,HOT DOG ROLLS 12PK
2067341,Coles,Croissants 12 Pack,900g,11.0,12.5,COLES CROISSANTS 12PK
