prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
9028122,Donuts,Instore Bakery Sweet Treats,Bakery,8892964,8892913,8892906
9028133,Donuts,Instore Bakery Sweet Treats,Bakery,8892964,8892913,8892906
9036663,Gluten Free Packaged Bread,Packaged Breads,Bakery,8892934,8892909,8892906
9036663,All Packaged Bread,Gluten Free Range,Bakery,8893002,8892918,8892906
9036674,Gluten Free Packaged Bread,Packaged Breads,Bakery,8892934,8892909,8892906
9036674,All Packaged Bread,Gluten Free Range,Bakery,8893002,8892918,8892906
9036685,Gluten Free Packaged Bread,Packaged Breads,Bakery,8892934,8892909,8892906
9036685,All Packaged Bread,Gluten Free Range,Bakery,8893002,8892918,8892906
9036696,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9036696,Gluten Free Packaged Bread,Packaged Breads,Bakery,8892934,8892909,8892906
9036696,All Packaged Bread,Gluten Free Range,Bakery,8893002,8892918,8892906
9045733,Birthday & Celebration Cakes,Chilled Cakes & Desserts,Bakery,8892980,8892915,8892906
9045915,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9045915,Birthday & Celebration Cakes,Chilled Cakes & Desserts,Bakery,8892980,8892915,8892906
9046011,Tarts & Pies,Chilled Cakes & Desserts,Bakery,8892983,8892915,8892906
9061252,Gluten Free,Free From,Dietary & World Foods,675024732,674114623,674112512
9061252,Gluten Free Packaged Bread,Packaged Breads,Bakery,8892934,8892909,8892906
9061252,Fruit Bread,Packaged Breakfast Snacks,Bakery,8892969,8892914,8892906
9061252,All Packaged Bread,Gluten Free Range,Bakery,8893002,8892918,8892906
9068580,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9068580,Lamingtons,Packaged Cakes & Sweet Treats,Bakery,8892991,8892916,8892906
9068637,Tea Cakes,Packaged Cakes & Sweet Treats,Bakery,8892987,8892916,8892906
9068692,Tea Cakes,Packaged Cakes & Sweet Treats,Bakery,8892987,8892916,8892906
9068728,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9068728,Slices & Bites,Packaged Cakes & Sweet Treats,Bakery,8892994,8892916,8892906
9068739,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9068739,Slices & Bites,Packaged Cakes & Sweet Treats,Bakery,8892994,8892916,8892906
9073160,Muffins & Muffin Bars,Packaged Cakes & Sweet Treats,Bakery,8892989,8892916,8892906
9073160,Cakes & Snacks,Bread & Bakery,Down Down,8906022,8906009,8906007
9073171,Muffins & Muffin Bars,Packaged Cakes & Sweet Treats,Bakery,8892989,8892916,8892906
9073171,Cakes & Snacks,Bread & Bakery,Down Down,8906022,8906009,8906007
9076034,Sponge & Mud Cakes,Packaged Cakes & Sweet Treats,Bakery,8892986,8892916,8892906
9114461,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9114461,Bread Rolls,Instore Bakery Breads And Rolls,Bakery,8893203,8892907,8892906
9120090,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9120090,Loaf Cakes,Packaged Cakes & Sweet Treats,Bakery,8892988,8892916,8892906
9162464,Digestive Health & Speciality Bread,Packaged Breads,Bakery,8892933,8892909,8892906
9201680,Low GI,Health Foods & Diet,Dietary & World Foods,675043270,674135563,674112512
9201680,Multigrain & Seeded Bread,Packaged Breads,Bakery,8892932,8892909,8892906
9239569,Birthday & Celebration Cakes,Chilled Cakes & Desserts,Bakery,8892980,8892915,8892906
9239570,Birthday & Celebration Cakes,Chilled Cakes & Desserts,Bakery,8892980,8892915,8892906
9280325,Egg Free,Free From,Dietary & World Foods,675007331,674114623,674112512
9280325,White Wraps,"Packaged Flat Bread, Wraps And Pizza Bases",Bakery,8892942,8892911,8892906
9384466,Bagels,Packaged Breakfast Snacks,Bakery,8892971,8892914,8892906
9384660,Bagels,Packaged Breakfast Snacks,Bakery,8892971,8892914,8892906
9409884,Digestive Health & Speciality Bread,Packaged Breads,Bakery,8892933,8892909,8892906
9409909,Digestive Health & Speciality Bread,Packaged Breads,Bakery,8892933,8892909,8892906
9467745,Cookies,Instore Bakery Sweet Treats,Bakery,8892963,8892913,8892906
9714571,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9714571,White Bread,Packaged Breads,Bakery,8892929,8892909,8892906
9714786,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9714786,White Bread,Packaged Breads,Bakery,8892929,8892909,8892906
9820014,Croissants & Pastries,Packaged Breakfast Snacks,Bakery,8892974,8892914,8892906
9880311,Cookies,Instore Bakery Sweet Treats,Bakery,8892963,8892913,8892906
9895760,Artisan Style Breads By Laurent,Instore Bakery Breads And Rolls,Bakery,8893200,8892907,8892906
9895760,All Vegan Range,Vegan Range,Bakery,8897801,8897800,8892906
9933564,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9933564,Croissants & Pastries,Packaged Breakfast Snacks,Bakery,8892974,8892914,8892906
9933713,Bakery,Vegan & Vegetarian,Dietary & World Foods,675073922,674136793,674112512
9933713,Croissants & Pastries,Packaged Breakfast Snacks,Bakery,8892974,8892914,8892906
9944651,Turkish And Ciabatta,"Packaged Flat Bread, Wraps And Pizza Bases",Bakery,8892956,8892911,8892906
9946475,Turkish And Ciabatta,"Packaged Flat Bread, Wraps And Pizza Bases",Bakery,8892956,8892911,8892906
9999675,Digestive Health & Speciality Bread,Packaged Breads,Bakery,8892933,8892909,8892906
9999686,Digestive Health & Speciality Bread,Packaged Breads,Bakery,8892933,8892909,8892906
9999697,Digestive Health & Speciality Bread,Packaged Breads,Bakery,8892933,8892909,8892906
9999799,Digestive Health & Speciality Bread,Packaged Breads,Bakery,8892933,8892909,8892906
9999926,Sponge & Mud Cakes,Packaged Cakes & Sweet Treats,Bakery,8892986,8892916,8892906
