prodid,brand,name,size,current_price,full_price,raw_description
8067107,La Casa Del Formaggio,Reduced Fat Ricotta,1.5kg,16.5,0.0,LA CASA DEL FORMAGGIO REDUCED FAT RICOTTA 1.5 KG
8083147,Australian Gold,Dairy Cheese Camembert,115g,4.5,0.0,AUSTRALIAN GOLD DAIRY CHEESE CAMEMBERT
8085619,Australian Gold,Dairy Cheese Brie,115g,4.5,0.0,AUSTRALIAN GOLD DAIRY CHEESE BRIE
8094482,Fresh,Whole Rainbow Trout,PERKG,21.0,0.0,DELI FRESH WHOLE RAINBOW TROUT
8104860,Coles Deli,Fresh Tasmanian Salmon Portions Skin Off,approx. 250g,11.5,0.0,COLES DELI FRESH TASMANIAN SALMON PORTIONS SKIN OFF
8135863,Primo,Reserve Chicken Schnitzel,130g,6.0,0.0,PRIMO RESERVE CHICKEN SCHNITZEL 130G
8137869,Karumba Raw Banana,Prawn Meat,500GRAM,23.0,0.0,KARUMBA RAW BANANA PRAWN MEAT 500G
8140353,Don,Australian Made Champagne Ham From The Deli,approx. 100g,3.0,0.0,DON AUSTRALIAN MADE CHAMPAGNE HAM FROM THE DELI
8141618,Primo,Crispy Bacon,200g,6.8,0.0,PRIMO EXTRA CRISPY STREAKY BACON 200G
8166936,South Cape,Brie,200g,6.8,0.0,SOUTH CAPE BRIE 200G
8390918,Udder Delights,Ash Brie,approx. 100g,4.6,0.0,UDDER DELIGHTS ASH BRIE 1KG (2 X1KG)
8390951,Udder Delights,Cream Brie,approx. 100g,4.9,0.0,UDDER DELIGHTS TRIPLE CREAM BRIE 900G (2 X 900G)
8391069,Ivans,Aussie Beef Pie,200g,6.5,0.0,IVANS AUSSIE BEEF PIE 200G
8391070,Ivans,Chicken Mushroom And Leek Pie,220g,6.5,0.0,IVANS CHICKEN MUSHROOM AND LEEK PIE  220G
8391160,Ivans,Spinach Roll,180g,5.5,0.0,IVANS SPINACH ROLL 180G
8425637,Giorgio's,Artisan Cheese Buffalo Mozzarella,125g,9.5,0.0,GIORGIO'S ARTISAN CHEESE BUFFALO MOZZARELLA 125G
8427610,Giorgio's,Artisan Cheese Fior Di Latte,125g,6.5,0.0,GIORGIO'S ARTISAN CHEESE FIOR DI LATTE 125G
8428114,Pyengana,Traditional Cheddar,150g,13.5,0.0,PYENGANA TRADITIONAL CHEDDAR 150G
8551777,Girgarre,Reserve Matured Organic Cheddar Block,250g,8.0,0.0,GIRGARRE RESERVE MATURED ORGANIC CHEDDAR BLOCK 250G
