prodid,brand,name,size,current_price,full_price,raw_description
8151906,On The Menu,Frozen Roast Chicken,320g,5.8,7.3,ON THE MENU PLATED MEALS ROAST CHICKEN 320G
1054763,Lean Cuisine,Chipotle Chicken Beans Corn & Rice,375g,5.6,7.0,LEAN CUISINE CHIPOTLE CHICKEN BEANS CORN & RICE 375G
3628014,Proud & Punch,Chocolate That's Bananas Frozen Dessert 6 Pack,420mL,5.5,8.5,PROUD & PUNCH CHOCOLATE THAT'S BANANAS FROZEN DESSERT 6 PACK 420ML
3989952,Core PowerFoods,Bangers And Mash,350g,6.5,9.5,CORE POWERFOODS BANGERS AND MASH 350G
8991951,Sealord,Tempura Dory Fillets,300g,7.5,9.0,SEALORD TEMPURA DORY FILLETS 300G
8992150,Sealord Tempura,Whiting Fillets,300GRAM,7.5,9.0,SEALORD TEMPURA WHITING FILLETS 300G
5766020,McCain,Pub Style Fries,750g,4.2,6.0,MCCAINS PUB STYLE FRIES 750 GRAM
1141540,Lkf,Phoenix Bun,360 GRAM,7.6,9.0,LKF PHOENIX BUN 360G
4506169,On The Menu,Beef Cutlet With Pepper Gravy Mash & Veg,480g,7.5,8.9,ON THE MENU BIG BEEF CUTLET WITH PEPPER GRAVY MUSTARD MASH & VEG 480G
7401010,McCain,Red Box Plated Chicken Parmigiana,320g,6.5,7.5,MCCAIN RED BOX PLATED:CHICKEN PARMIGIANA:.:320 GRAM
8421487,Pickers,Herb & Parmesan Cauliflower Bites,230g,5.0,7.5,PICKERS HERB & PARMESAN CAULIFLOWER BITES 230G
8425116,Core PowerFoods,Korean BBQ Beef,350g,6.5,9.5,CORE POWERFOODS KOREAN BBQ BEEF 350G
8739249,Proud & Punch,Hazelnuts About Chocolate 6 Pack,420ML,5.5,8.5,PROUD & PUNCH HAZELNUTS ABOUT CHOCOLATE 6 PACK 420ML
8967618,McCain,Red Box Plated Lamb Cutlet Gravy,320g,6.5,7.5,MCCAIN RED BOX PLATED:LAMB CUTLET GRAVY:.:320 GRAM
1097008,Coco & Lucas,Gluten Free Kitchen Singapore Noodles,270g,5.85,6.5,COCO & LUCAS GLUTEN FREE KITCHEN SINGAPORE NOODLES 270G
2315250,On The Menu,Cottage Pie,260g,2.7,4.5,ON THE MENU MEAL:COTTAGE PIE:.:260 GRAM
3258662,Proud & Punch,Coconuts For Mango Frozen Dessert 6 Pack,450mL,5.5,8.5,PROUD & PUNCH COCONUTS FOR MANGO FROZEN DESSERT 6 PACK 450ML
4838409,Peters,Drumstick Plant Based Classic Vanilla Cones 4 Pack,475mL,7.5,9.5,PETERS DRUMSTICK PLANT BASED CLASSIC VANILLA CONES 4PK 475ML
6517439,Gourmet Table,Cheese & Bacon Arancini,200g,5.0,7.5,GOURMET TABLE CHEESE & BACON ARANCINI 200G
8421476,Pickers,Spicy Onion Rings,350g,5.0,7.5,PICKERS SPICY ONION RINGS 350G
8425171,Core PowerFoods,Creamy Mushroom Chicken,350g,6.5,9.5,CORE POWERFOODS CREAMY MUSHROOM CHICKEN 350G
8425193,Core PowerFoods,Roast Chicken,350g,6.5,9.5,CORE POWERFOODS ROAST CHICKEN 350G
1141551,LKF,Fine Steam Cake Malay,360g,5.9,7.0,LKF FINE STEAM CAKE MALAY 360G
8934980,On The Menu,Frozen BBQ Mixed Grill,320g,5.8,7.3,ON THE MENU PLATED MEALS:BBQ MIXED GRILL:.:320 GRAM
6617863,Coco & Lucas,Gluten Free Spaghetti Bolognese,270g,5.2,6.5,COCO & LUCAS GLUTEN FREE SPAGHETTI BOLOGNESE 270G
8894503,Twisted,Licks Coconut Dipped 4 Pack,320mL,6.65,9.5,TWISTED LICKS COCONUT DIPPED 4PK 320ML
1134851,Pickers,Tomato Mozzarella Risotto Melters,230g,5.0,7.5,PICKERS TOMATO MOZZARELLA RISOTTO MELTERS 230G
3948172,Proud & Punch,Pining For Lime Frozen Dessert 6 Pack,450mL,5.5,8.5,PROUD & PUNCH PINING FOR LIME FROZEN DESSERT 6 PACK 450ML
3956705,Quorn,Sausages,336g,6.0,7.5,QUORN SAUSAGES 336G
1100088,Love Buds,Plant Based Beef Burger 2 Pack,240g,6.75,7.5,LOVE BUDS PLANT BASED BEEF BURGER 240G
1100408,Love Buds,Southern Style Chicken Burger 2 Pack,226g,6.75,7.5,LOVE BUDS SOUTHERN STYLE CHICKEN BURGER 226G
6617874,Coco & Lucas,Gluten Free Butter Chicken & Basmati,270g,5.2,6.5,COCO & LUCAS GLUTEN FREE BUTTER CHICKEN & BASMATI 270G
7040047,On The Menu,Chicken Fettucine,260g,2.7,4.5,ON THE MENU CHICKEN FETTUCINE 260G
1134873,Pickers,Cheesy Bites With Camembert,230g,5.0,7.5,PICKERS CHEESY BITES WITH CAMEMBERT 230G
2749975,Quorn,Frozen Vegan Nuggets,280g,6.0,7.5,QUORN VEGAN NUGGETS 280G
6517428,Gourmet Table,Pumpkin & Fetta Arancini,200g,5.0,7.5,GOURMET TABLE PUMPKIN & FETTA ARANCINI 176G
8421556,Pickers,Nacho Cheese Triangles,230g,5.0,7.5,PICKERS NACHO CHEESE TRIANGLES 230G
1141529,Tick Fresh,Young Coconut Water With Coconut Meat,500g,5.2,6.5,TICK FRESH YOUNG COCONUT WATER WITH COCONUT MEAT 500G
8153694,Coco & Lucas,Gluten Free Mac & Cheese,270g,5.2,6.5,COCO & LUCAS GLUTEN FREE MAC & CHEESE 270G
7505639,Coles,Frozen Salt & Pepper Fish Bites,300g,2.85,3.8,COLES FROZEN SALT & PEPPER FISH BITES 300G
1010746,Sunny Queen,Bacon & Cheese Protein Bites,200g,6.9,0.0,SUNNY QUEEN BACON & CHEESE FREE RANGE PROTEIN BITES 200G
1024183,Coles Finest,Chicken Breast Filled With Cous Cous & Moroccan Style Butter,500g,16.0,0.0,COLES FINEST CHICKEN BREAST FILLED WITH COUS COUS & MOROCCAN STYLE BUTTER 500G
1025018,Sunny Queen,Tomato & Mozzarella Protein Bites,200g,6.9,0.0,SUNNY QUEEN TOMATO BASIL & MOZZARELLA FREE RANGE PROTEIN BITES 200G
1044624,Birds Eye,Golden Crunch Thin & Crispy Chips,900g,6.0,0.0,BIRDS EYE GOLDEN CRUNCH THIN & CRISPY CHIPS 900G
1045354,Sofrito,Mix Onion Celery & Carrot,500g,2.5,0.0,SOFRITO MIX ONION CELERY & CARROT 500G
1054785,Super Nature,Wellness Bowl Wholemeal Beef Pumpkin Lasagne,350g,7.9,0.0,SUPER NATURE WELLNESS BOWL WHOLEMEAL BEEF PUMPKIN LASAGNE 350G
1054796,Super Nature,Wellness Bowl Pad Thai,350g,7.9,0.0,SUPER NATURE WELLNESS BOWL CHICKEN PAD THAI 350G
1054800,On The Menu,Vegetable Pad Thai Bowl,350g,7.9,0.0,ON THE MENU VEGETABLE PAD THAI BOWL 350G
