prodid,brand,name,size,current_price,full_price,raw_description
4494070,The Sweetporium Co,Peanut Butter Cup,1L,10.0,0.0,THE SWEETPORIUM CO PEANUT BUTTER CUP 1L
4497771,Bubble O Bill,Ice Cream Strawberry Chocolate & Caramel 4 Pack,404mL,10.0,0.0,BUBBLE O BILL ICE CREAM STRAWBERRY- CHOCOLATE & CARAMEL 4PK 404ML
450550,Coles,Frozen Puff Pastry 6 Sheets,1 kg,3.8,0.0,COLES FROZEN PUFF PASTRY 6 SHEETS 1KG
4506690,Sealord,Japanese Style Tempura Batter Hoki Fillet,280g,9.0,0.0,SEALORD HOKI FILLETS JAPANESE STYLE TEMPURA BATTER 280G
4506715,Sealord,Lime & Coconut Hoki Fillet,300g,9.0,0.0,SEALORD HOKI FILLET LIME &COCONUT 300G
4506759,Sealord,Hoki Fillets Wholemeal,300g,9.0,0.0,SEALORD HOKI FILLETS WHOLEMEAL 300G
4506792,Sealord,Hoki Parmesan & Rosemary,300g,9.0,0.0,SEALORD HOKI PARMESAN & ROSEMARY 300G
4506806,Sealord,Hoki Bites Classic Crumb,400g,9.0,0.0,SEALORD HOKI BITES CLASSIC CRUMB 400G
4506828,Sealord,Gluten Free Hoki Bites,350g,11.5,0.0,SEALORD HOKI BITES GLUTEN FREE 350G
4525844,Birds Eye,Snap Frozen Carrot Cauliflower & Broccoli,1 kg,6.5,0.0,BIRDS EYE SNAP FROZEN CARROT CAULIFLOWER & BROCCOLI 1 KG
4545717,Birds Eye,Golden Crunch Potato Hash Browns,800g,5.7,0.0,BIRDS EYE GOLDEN CRUNCH POTATO HASH BROWNS 800 GRAM
4654280,McCain,Lil Pizza Cheesy Margherita,380g,7.8,0.0,MCCAIN LIL PIZZA CHEESY MARGHERITA 380G
4655475,McCain,Family Pizza Pepperoni,490g,8.5,0.0,MCCAIN FAMILY PIZZA PEPPERONI 490G
4660373,KB's,Salmon Skin Off,1kg,38.5,0.0,KBs SALMON SKIN OFF 1KG
4675520,Pacific West,Frozen Asian Banquet,1kg,13.0,0.0,PACIFIC WEST FROZEN:ASIAN BANQUET:.:1 KG
4675530,Pacific West,Frozen Cocktail Spring Rolls,1kg,13.0,0.0,PACIFIC WEST FROZEN COCKTAIL SPRING ROLLS
4683889,Luv A Duck,Frozen Whole Duck,2.1kg,19.0,28.3,LUV A DUCK FROZEN DUCK NO 21
4732237,McCain,Frozen Healthy Choice Spinach & Ricotta Ravioli,350g,4.5,5.0,MCCAIN HEALTHY CHOICE TRAYS:SPINACH RICOTTA RAVIOLI:.:350 GRAM
476022,McCain,Superfries Frozen Potato Chips Shoestring,900g,4.3,0.0,MCCAINS SUPERFRIES FROZEN POTATO CHIPS:SHOESTRING:.:900 GRAM
4811832,Peters,Light & Creamy Vanilla Slices Ice Cream 12 Pack,1.2L,9.0,0.0,PETERS LIGHT & CREAMY VANILLA SLICES ICE CREAM 12 PACK 1.2L
4847192,Coles,Skin On Southern Blue Whiting Fillets,1kg,11.0,12.0,COLES SKIN ON SOUTHERN BLUE WHITING FILLETS 1KG
4868319,Creative Gourmet,Banana Mango Pineapple,400g,5.65,0.0,CREATIVE GOURMET FROZEN FRUIT BANANA- MANGO- PINEAPPLE COMBO 400G
