prodid,brand,name,size,current_price,full_price,raw_description
6616860,Simply Wize,Gluten Free Puff Pastry Sheets,540g,11.0,0.0,SIMPLY WIZE GLUTEN FREE PUFF PASTRY SHEETS 540G
6617808,New Chinese Garden,Gluten Free Honey Chicken Kit,320g,12.95,0.0,NEW CHINESE GARDEN GLUTEN FREE HONEY CHICKEN KIT 320G
6617830,Mr Chen's,Gluten Free Prawn Hargow,204g,9.0,0.0,MR CHENS GLUTEN FREE PRAWN HARGOW 204G
6630395,Coles Perform,Lean Black Pepper Beef,330g,9.5,0.0,COLES PERFORM LEAN BLACK PEPPER BEEF 330G
6632528,Steggles,Chicken Fingers Original,400g,6.0,8.5,STEGGLES CHICKEN FINGERS:ORIGINAL:.:400GRAM
6758592,Streets,Paddle Pop Ice Confection Twister Mini Multi 6 Pack,300mL,7.0,8.0,STREETS PADDLE POP ICE CONFECTION TWISTER MINI MULTI 6PK
6774340,McCain,Frozen Healthy Choice Chicken Honey Stir Fry,330g,4.5,5.0,MCCAIN HEALTHY CHOICE PLUS MEAL FROZEN:HONEY STIR FRY CHICKEN:.:330 GRAM
6839468,McCain,Rustica Sourdough Salami & Leg Ham Pizza,430g,11.0,0.0,MCCAIN RUSTICA SOURDOUGH SALAMI & LEG HAM PIZZA 430G
6839515,McCain,Rustica Thin & Crispy Angus Beef,370g,11.0,0.0,MCCAIN RUSTICA THIN & CRISPY ANGUS BEEF 370G
6863815,Sara Lee,Frozen Sticky Date Pudding,475g,9.0,0.0,SARA LEE REGULAR PUDDING:STICKY DATE:.:475 GRAM
6868080,Patties,Frozen Party Sausage Rolls 12 Pack,450g,9.7,0.0,PATTIES 12PK FROZEN SAUSAGE ROLLS PARTY
6879123,Birds Eye,Thai Stir Fry Carrot Green Beans Broccoli Baby Corn & Bamboo Shoots Mix,500g,4.5,0.0,BIRDS EYE THAI STIR FRY CARROT GREEN BEANS BROCCOLI BABY CORN & BAMBOO SHOOTS MIX 500 GRAM
6943175,Tegel,Take Outs Louisiana Style Tenders,500g,14.0,0.0,TEGEL TAKE OUTS LOUISIANA STYLE TENDERS 500G
6943390,Steggles,Tempura Chicken Nuggets,1kg,13.5,0.0,STEGGLES TEMPURA CHICKEN NUGGETS 1KG
6943415,Steggles,Crumbed Chicken Alphabet Nugget,2kg,20.0,25.0,STEGGLES CRUMBED CHICKEN ALPHABET NUGGET 2KG
6957090,On The Menu,Frozen Chicken Fillet Burger,165g,4.9,0.0,ON THE MENU CHICKEN FILLET BURGER 165G
6970032,Chiko,Frozen Original Rolls 4 Pack,650g,6.0,7.5,EDGELL 4PK FROZEN CHIKO ROLLS
7010250,McCain,Frozen Bbq Meatlovers Family Pizza,500g,8.5,0.0,MCCAIN FAMILY FROZEN PIZZA:BBQ MEATLOVERS:.:500 GRAM
