prodid,brand,name,size,current_price,full_price,raw_description
1155443,Bulla,Hoyts Chocolate Top Vanilla 4 Pack,344 ML,12.0,0.0,BULLA HOYTS CHOC TOP VANILLA 4PK 344ML
1155454,Bulla,Hoyts Choc Top Salted Caramel 4 Pack,344mL,12.0,0.0,BULLA HOYTS CHOC TOP SALTED CARAMEL 4PK 344ML
1158361,The Cookhouse,BBQ Party Ribs,660g,16.5,0.0,THE COOKHOUSE BBQ PARTY RIBS 660G
1158372,Binggrae,Summer Crush Coffee Ice Bar 5 Pack,700 mL,12.5,0.0,BINGGRAE SUMMER CRUSH COFFEE ICE BAR 5 PK 700ML
1169550,Zooper Dooper,Summer Carnival,24 Pack,7.2,0.0,ZOOPER DOOPER SUMMER CARNIVAL 24PK
1194503,Birds Eye,Deli Sea Salt & Rosemary Seasoned Potato Chips,600g,6.2,0.0,BIRDS EYE DELI SEA SALT & ROSEMARY SEASONED POTATO CHIPS 600G
125345,Pampas,Frozen Puff Pastry Sheets Regular,1kg,6.5,0.0,PAMPAS SHEETS FROZEN PASTRY PUFF:REGULAR:.:1 KG
1282815,Mr Chens,Garlic & Chilli Edamame Snack Bites,500g,7.0,0.0,MR CHEN'S GARLIC & CHILLI EDAMAME SNACK BITES 500G
1296999,Mr Chens,Hoisin Pork Bun,220g,8.5,0.0,MR CHENS HOISIN PORK BUN 220G
1297007,Mr Chens,Satay Chicken Bun,220g,8.5,0.0,MR CHENS SATAY CHICKEN BUN 220G
1297018,Mr Chens,Custard Bun,220g,8.5,0.0,MR CHENS CUSTARD BUN 220G
1301170,Coles,Frozen Fruit Diced Mango,500g,6.5,0.0,COLES FROZEN FRUIT DICED MANGO
1301192,Coles,Frozen Fruit Sliced Strawberries,500g,6.5,0.0,COLES FROZEN FRUIT SLICED STRAWBERRIES 500G
1301206,Coles,Frozen Fruit Mixed Berries,500g,5.7,0.0,COLES FROZEN FRUIT MIXED BERRIES 500G
1304770,Coles,Frozen Fruit Blackberries,500g,6.5,0.0,COLES FROZEN FRUIT BLACKBERRIES 500G
1309060,Coles I'm Free From,Chicken Tenders,400g,10.0,0.0,COLES I'M FREE FROM CHICKEN TENDERS 400G
1309831,Samyang,Buldak Fried Rice Carbonara,440g,14.5,0.0,SAMYANG BULDAK FRIED RICE CARBONARA 440G
1313760,Natures Nutrients,Frozen Chopped Spinach,250g,1.09,0.0,NATURES NUTRIENTS FRZN CHOPPED SPINACH
1314161,Mr Chens,Malaysian Laksa Soup Dumplings,240g,6.0,8.5,MR CHENS MALAYSIAN LAKSA SOUP DUMPLINGS 240G
1326036,Coles Finest,Duck Fat Roast Potatoes,600g,5.5,0.0,COLES FINEST DUCK FAT ROAST POTATOES 600G
1331080,Mccain,Rustica Sourdough Mexican Inspired Pizza,460g,11.0,0.0,MCCAIN RUSTICA SOURDOUGH MEXICAN INSPIRED PIZZA 460G
1403035,Coles,Kitchen Barramundi Fillet Skin On With Smoked Salt & Pepper Glaze,350g,13.0,0.0,COLES KITCHEN BARRAMUNDI FILLET SKIN ON WITH SMOKED SALT & PEPPER GLAZE 350G
1422700,Coles Finest,Cacio E Pepe Arancini 8 Pack,200g,7.0,0.0,COLES FINEST CACIO E PEPE ARANCINI 8PK 200G
1467195,Coles.,Mango Sorbet 6pk,360mL,6.0,0.0,COLES MANGO SORBET 6 PACK:.:360ML
1535105,On The Menu,Frozen Cheese Burger,161g,4.9,0.0,ON THE MENU CHEESE BURGER 161G
1548719,KB,Frozen Prawn Gyoza,750g,18.0,0.0,KB PRAWN GYOZA 750G
1549370,Pacific West,Japanese Gyoza,700g,12.5,0.0,PACIFIC WEST:JAPANESE GYOZAS:.:700 GRAM
1744411,Streets,Blue Ribbon Cookies & Cream Ice Cream Tub,2L,6.5,0.0,STREETS BLUE RIBBON:COOKIES CREAM:.:2 LITRE
1745389,Connoisseur,Mini Salted Caramel & Macadamia Ice Cream 6 Pack,360mL,12.0,0.0,CONNOISSEUR MINI SALTED CARAMEL & MACADAMIA ICE CREAM 6 PACK 360ML
181572,McCain,Frozen Cheese & Bacon Family Pizza,500g,8.5,0.0,MCCAIN FAMILY FROZEN PIZZA:CHEESE BACON:.:500GRAM
182790,Marathon,Frozen Dim Sims,1.5kg,12.0,0.0,MARATHON FROZEN DIM SIMS 1.5KG
1837374,On The Menu,Frozen Beef Lasagne,1kg,9.5,0.0,ON THE MENU :BEEF LASAGNE:.:1 KG
1837680,On The Menu,Frozen Beef Lasagne,2kg,13.5,0.0,ON THE MENU BEEF LASAGNE 2KG
186576,Coles,Australian Vegetable Mix,1kg,5.5,0.0,COLES AUSTRALIAN VEGETABLE MIX
186587,Coles,Frozen Cauliflower,500g,4.0,0.0,COLES FROZEN CAULIFLOWER 500G
186918,Birds Eye,Frozen Fish Fingers 15 Pieces,375g,6.5,0.0,BIRDS EYE FROZEN FISH FINGERS
1873108,Steggles,Frozen Flaming Chicken Wing Nibbles,1kg,13.5,0.0,STEGGLES FLAMING WINGS 1KG
187477,Nanna's,Frozen Apple Pie,600g,6.5,0.0,NANNAS FAMILY FROZEN PIE:APPLE:.:600 GRAM
1909588,Farm Pride,Frozen Egg Whites,950mL,11.0,0.0,FARM PRIDE FROZEN EGG WHITE 950ML
1973281,Coles,Frozen Seafood Highlighter,1kg,10.0,0.0,COLES SEAFOOD HIGHLIGHTER
198393,Zooper Dooper,8 Cosmic Flavours Water Ice 70mL Tubes,24 pack,7.2,0.0,ZOOPER DOOPER 8 COSMIC FLAVOURS 24PK
207938,Streets,Blue Ribbon Vanilla Ice Cream Tub,2L,6.5,0.0,STREETS BLUE RIBBON:VANILLA:.:2 LITRE
207971,Coles Simply,Vanilla Flavoured Frozen Dessert,2L,4.5,0.0,COLES SIMPLY VANILLA FLAVOURED FROZEN DESSERT 2 LITRE
208205,Coles Simply,Vanilla Flavoured Frozen Dessert,4L,7.0,0.0,COLES SIMPLY VANILLA FLAVOURED FROZEN DESSERT:.:4 LITRE
208216,Coles Simply,Neapolitan Ice Dessert,4L,7.0,0.0,COLES SIMPLY NEAPOLITAN ICE DESSERT 4 LITRE
2143224,Hanabi,Frozen Edamame Soybean Pods,400g,3.9,0.0,HANABI EDAMAME SOYBEAN PODS
2143360,Hanabi,Frozen Udon Noodles,1.2kg,8.0,0.0,HANABI FROZEN UDON NOODLES
2143406,Hanabi,Frozen Surimi Fish Balls,500g,5.3,0.0,HANABI SURIMI FISH BALLS 500G
