prodid,brand,name,size,current_price,full_price,raw_description
5903696,Vegie Delights,Plant Based Vegie Roast,480g,9.5,0.0,VEGIE DELIGHTS PLANT BASED VEGIE ROAST 480 GRAM
5938602,Chobani,Greek Yogurt Raspberry,160g,2.7,0.0,CHOBANI GREEK YOGURT RASPBERRY
5938613,Chobani,Greek Yogurt Lemon,160g,2.7,0.0,CHOBANI GREEK YOGURT LEMON
5938668,Chobani,Greek Yogurt Vanilla,160g,2.7,0.0,CHOBANI GREEK YOGURT VANILLA
5938690,Chobani,Greek Yogurt Mango,160g,2.7,0.0,CHOBANI GREEK YOGURT MANGO
5938704,Chobani,Greek Yogurt Blueberry,160g,2.7,0.0,CHOBANI GREEK YOGURT BLUEBERRY
5938715,Chobani,Greek Yogurt Passionfruit,160g,2.7,0.0,CHOBANI GREEK YOGURT PASSIONFRUIT
5938726,Chobani,Greek Yogurt Strawberry,160g,2.7,0.0,CHOBANI GREEK YOGURT STRAWBERRY
5939332,Chobani,Greek Yogurt Natural Light,160g,2.7,0.0,CHOBANI GREEK YOGURT NATURAL LIGHT
5939412,Chobani,Greek Yogurt Limited Edition,160g,2.7,0.0,CHOBANI GREEK YOGURT LIMITED EDITION
5984520,Devondale,Uht Full Cream Multipack Milk 200ml,6 pack,6.0,0.0,DEVONDALE MILK UHT FULL CREAM MULTIPACK MILK 200ML
5994046,Devondale,Uht Skim Multipack Milk 200ml,6 Pack,6.0,0.0,DEVONDALE UHT SKIM MULTIPACK MILK 200ML 6 PACK
6007487,Coles,Tzatziki Dip,200g,2.6,0.0,COLES DIP TZATZIKI 200G
6009904,Coles Perform,Build Chicken Minestrone Soup,450g,5.0,0.0,COLES PERFORM BUILD CHICKEN MINESTRONE SOUP 450G
6011688,Coles Finest,Butter Chicken With Pilau Rice,350g,11.0,0.0,COLES FINEST BUTTER CHICKEN WITH PILAU RICE 350G
6037761,Vitasoy,Calci-plus Long Life Soy Milk 1l,1L,3.0,0.0,VITASOY DRINK SOY:CALCIUM PLUS:.:1 LITRE
6082530,Aunty Kath's,Cookie Dough Chocolate Chip,450g,8.5,0.0,AUNTY KATH'S COOKIE DOUGH:CHOCOLATE CHIP:.:450 GRAM
6098256,Fancy Plants,High Protein Pud Chocolate,160g,3.75,0.0,FANCY PLANTS HIGH PROTEIN PUD CHOCOLATE 160G
6098267,Fancy Plants,High Protein Pud Salted Caramel,160g,3.75,0.0,FANCY PLANTS SALTED CARAMEL PROTEIN PUDDING 160G
6113633,Coles Kitchen,Garlic Baguette 2 Pack,450g,3.4,0.0,COLES KITCHEN GARLIC BAGUETTE TWIN PACK
6120912,Delre,Dutch Smoked Cheese,approx. 250g,9.0,0.0,DELRE DUTCH SMOKED
6126307,Cheer,Plant Based Shredded Cheese,200g,7.0,0.0,CHEER PLANT BASED SHREDDED 200G
6126351,Cheer,Plant Based Sliced Cheese,200g,7.0,0.0,CHEER PLANT BASED SLICED CHEESE 200G
6130520,Pilpel,Dip Taramosalata,310g,6.5,0.0,PILPEL DIP TARAMOSALATA 310G
6132525,Pilpel,Dip Garlic,310g,6.5,0.0,PILPEL DIP GARLIC 310G
6139229,Jindi,Brie,125g,5.5,0.0,JINDI BRIE 125G
6139320,Jindi,Camembert,125g,5.5,0.0,JINDI CAMEMBERT 125G
6146213,La Famiglia,Garlic Bread Loaf,400g,5.0,0.0,LA FAMIGLIA BREAD:GARLIC:.:400 GRAM
6152158,Pauls,Custard Snack Pack Vanilla 6x150g,900g,8.0,0.0,PAULS CUSTARD SNACK PACK VANILLA 6X150G
6165014,Babybel,Mini Cheese Original 5 Pack,100g,6.25,0.0,BABYBEL MINI CHEESE ORIGINAL 5 PACK 100G
6165047,Babybel,Mini Cheese Original 10 Pack,200g,9.9,11.2,BABYBEL MINI CHEESE ORIGINAL 10 PACK 200G
6166527,Ice Break,Regular Strength Iced Coffee,500mL,3.95,0.0,ICE BREAK ICED COFFEE REGULAR STRENGTH 500ML
6169489,Coles Dairy,Cheese Brie Wrapped,125g,2.7,3.0,COLES DAIRY CHEESE BRIE WRAPPED 125G
6169580,Coles,Dairy Cheese Camembert Wrapped,125g,2.7,3.0,COLES DAIRY CHEESE CAMEMBERT WRAPPED 125G
6187447,Coles Kitchen,Tomato Pizza Base,300g,3.0,0.0,COLES KITCHEN TOMATO PIZZA BASE 300G
6248519,Rokeby,Protein Smoothie Vanilla Wafer,425mL,4.7,0.0,ROKEBY PROTEIN SMOOTHIE VANILLA WAFER 425ML
6255671,Brancourts,Protein Plus Cottage Cheese,225g,4.8,0.0,BRANCOURTS PROTEIN PLUS COTTAGE CHEESE 225G
6255682,Brancourts,Lactose Free Cottage Cheese,225g,4.8,0.0,BRANCOURTS LACTOSE FREE COTTAGE CHEESE 225G
6258498,Rokeby,Protein Smoothie Double Espresso,425mL,4.7,0.0,ROKEBY PROTEIN SMOOTHIE DOUBLE ESPRESSO 425ML
6259377,Oak,Chocolate Lactose Free Flavoured Milk,600mL,3.95,0.0,OAK CHOCOLATE LACTOSE FREE FLAV MILK 600ML
6261266,Youfoodz,Fueld Bbq Chicken & Cheesy Mac,410g,10.8,12.0,YOUFOODZ FUELD BBQ CHICKEN & CHEESY MAC 410G
6261313,Youfoodz,Creamy Garlic Chicken Kyiv With Chips & Broccoli,312g,11.0,0.0,YOUFOODZ REG CREAMY GARLIC CHICKEN KYIV WITH CHIPS & BROCCOLI 312G
6266973,Iku,Orange Lemon Sago Pot,215g,4.5,0.0,IKU ORANGE LEMON SAGO POTS
6269177,Boss,Mocha Coffee,237mL,4.0,0.0,BOSS MOCHA COFFEE 237ML
6272852,Paldo,Premium Kimchi,400g,12.0,0.0,PALDO PREMIUM KIMCHI 400G
6282685,Supreme Quality Foods,Fresh Spring Onion Pancake 2pack,200g,3.7,0.0,SUPREME FRESH SPRING ONION PANCAKE 2PK 200G
6284545,Don,Double Smoked Leg Ham,200g,6.6,0.0,DON DOUBLE SMOKED LEG HAM 200G
6284567,Don,Leg Shaved Ham,200g,6.6,0.0,DON LEG HAM SHAVED 200G
