prodid,brand,name,size,current_price,full_price,raw_description
3722420,Lynx,Deodorant Body Spray 72hr Black,165mL,5.0,8.0,LYNX DEODORANT BODY SPRAY 72HR BLACK 165ML
3722453,Lynx,Aerosol Africa Antiperspirant,165mL,5.0,8.0,LYNX DEODORANT BODY SPRAY 72HR AFRICA 165ML
3728223,Lynx,Deodorant Body Spray 48hr Collision Leather & Cookies,165mL,5.0,8.0,LYNX DEODORANT BODY SPRAY 48HR COLLISION LEATHER & COOKIES 165ML
3742461,Duck,Extra Power Toilet Shield Gel Toilet Cleaner Ocean Burst,500mL,3.5,6.0,DUCK EXTRA POWER TOILET SHIELD GEL TOILET CLEANER OCEAN BURST 500ML
3750776,Old El Paso,Bulk Enchilada Kit Mexican Style,1.04kg,10.8,12.0,OLD EL PASO BULK ENCHILADA KIT MEXICAN STYLE 1.04KG
3755383,Harris,Strong Coffee Ground,1kg,30.0,32.0,HARRIS STRONG COFFEE GROUND 1KG
3757549,Mainland,On The Go Cheese & Balsamic Beetroot Lunch Pack,110g,4.9,5.5,MAINLAND CHEESE ON THE GO LUNCH PACK BALSAMIC BEETROOT 110G
3757899,Atkins,Low Carb Endulge Bar Cherry Coconut 5x34g,170g,13.6,17.0,ATKINS LOW CARB ENDULGE BAR CHERRY COCONUT 5X34G 170G
3758938,Simson's Pantry,Low Carb High Protein 5 Pack,225g,4.7,5.5,SIMSON'S PANTRY LOW CARB HIGH PROTEIN 5PK
3763086,Coles,Ultimate 40% Triple Chocolate Chip Cookie,400g,6.0,6.5,COLES ULTIMATE 40% TRIPLE CHOCOLATE CHIP COOKIE 400G
3764158,Pauls,Coffee Flavoured Milk,400mL,3.3,4.0,PAULS ZYMIL COFFEE FLAVOURED MILK 400ML
3769479,Palmolive,Kids 3 In 1 Funny Honey Shampoo Conditioner & Bodywash,700mL,7.0,9.0,PALMOLIVE KIDS 3 IN 1 FUNNY HONEY SHAMPOO CONDITIONER & BODYWASH 700ML
3773272,Alula,Gold Delicateeze 0-12 Months Infant Formula,850g,28.8,32.0,ALULA GOLD DELICATEEZE 0-12 MONTHS INFANT FORMULA 850G
3778006,Aveeno,Baby Daily Moisturising Fragrance Free Sensitive Moisturising Lotion,532mL,18.0,20.0,AVEENO BABY DAILY LOTION 532ML
3778017,Aveeno,Baby Daily Moisture Lightly Scented Sensitive Wash & Shampoo,532mL,18.0,20.0,AVEENO BABY DAILY WASH & SHAMPOO 532ML
3779428,Dorset,Granola Berry,450g,7.0,9.0,DORSET GRANOLA BERRY  450G
3779450,Dorset,Granola Simply Nut,450g,7.0,9.0,DORSET GRANOLA SIMPLY NUT 450G
3793509,Australias Own,Barista Oat Milk,1L,4.0,4.5,AUSTRALIAS OWN BARISTA OAT MILK
3793510,Australias Own,Barista Macadamia Milk,1L,4.0,4.5,AUSTRALIAS OWN BARISTA MACADAMIA MILK
3817130,Codral,Cold & Flu Tablets,10 pack,8.55,9.5,CODRAL RELIEF COLD & FLU 10'S
3826812,Batiste,Dry Shampoo Bare,200mL,10.0,14.0,BATISTE DRY SHAMPOO BARE 200ML
3828727,Coles Ultra,Liquid Dish Brush With Refill,1 Each,3.0,4.5,COLES ULTRA LIQUID DISH BRUSH WITH REFILL
3828738,Coles Ultra,Dish Liquid Brush Refills,3 Pack,3.0,5.0,COLES ULTRA DISH LIQUID BRUSH REFILLS 3PK
3831492,Remedy,Kombucha Ginger,1.25L,5.95,8.95,REMEDY KOMBUCHA 1.25L:GINGER:.:1.25 LITRE
3831517,Remedy,Kombucha Raspberry,1.25L,5.95,8.95,REMEDY KOMBUCHA 1.25L:RASPBERRY:.:1.25 LITRE
3846139,Perfect Italiano,Mexican Blend Grated Cheese,250g,5.8,6.5,PERFECT ITALIANO CHEESE MEXICAN BLEND GRATED 250G
3867988,Greenies,Original Dog Treat Regular 340g,12 pack,32.8,36.5,GREENIES ORIGINAL DOG TREAT 340G:REGULAR:.:12 PACK
3868007,Greenies,Original Dog Treat Teenie 340g,44 pack,32.8,36.5,GREENIES ORIGINAL DOG TREAT TEENIE DENTAL 43 PACK
3877722,Always Fresh,Olives Black Sliced,440g,5.4,6.0,ALWAYS FRESH BLACK SLICED OLIVES 440G
3900427,Coles,Mini Parmesan & Onion Pane Di Casa,1 each,2.5,3.25,COLES STONE BAKED BY LAURENT MINI PARMESAN & ONION PANE DI CASA
